"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031349","GO:0031349","positive regulation of defense response","15/164","257/16202",5.41675856327939e-08,1.83202512836628e-06,1.35351084901994e-06,"Mmp8/Cyba/Trem2/Adam8/Il1b/Gpsm3/Mmp12/Fpr2/Ifi205/Cd47/Cebpb/Fcer1g/Fcgr3/Lilra5/Mndal",15
"GO:0070661","GO:0070661","leukocyte proliferation","16/164","299/16202",6.39735851647558e-08,2.13822300533025e-06,1.57973162623558e-06,"Itgb2/Tgfb1/Vsir/Cd86/Trem2/Csf1r/Slc11a1/Fcgr2b/Il1b/Gpnmb/Tyrobp/Itgam/Rac2/Cd300a/Cebpb/Slfn1",16
"GO:0032612","GO:0032612","interleukin-1 production","10/164","100/16202",6.78577044785845e-08,2.24167137701928e-06,1.65615988653975e-06,"Mefv/Trem2/Il1r2/Il1b/Tyrobp/Sirpa/Ifi205/Arrb2/Lilra5/Mndal",10
"GO:0097028","GO:0097028","dendritic cell differentiation","7/164","37/16202",7.63696126012339e-08,2.49386286666788e-06,1.84248042984707e-06,"Spi1/Tgfb1/Trpm2/Trem2/Batf/Cebpb/Pirb",7
"GO:0002697","GO:0002697","regulation of immune effector process","18/164","387/16202",7.81923423116339e-08,2.52436868758355e-06,1.86501830824639e-06,"Itgb2/Tgfb1/Hmox1/Vsir/Fcgr2b/Il1b/Fgr/Tyrobp/Itgam/Rac2/Cd300a/Cd84/Mmp12/Cd47/Ptafr/Fcer1g/Fcgr3/Arrb2",18
"GO:0071674","GO:0071674","mononuclear cell migration","9/164","77/16202",8.01486397170819e-08,2.55845264535089e-06,1.89019973501906e-06,"Tgfb1/Rarres2/Ccl9/Pla2g7/Ccr1/Sirpa/C5ar1/Fpr2/Cd47",9
"GO:0032928","GO:0032928","regulation of superoxide anion generation","6/164","24/16202",1.13589756619269e-07,3.58564998394825e-06,2.64909911928447e-06,"Itgb2/Tgfb1/Cyba/Tyrobp/Itgam/Fpr2",6
"GO:0032611","GO:0032611","interleukin-1 beta production","9/164","82/16202",1.3944603170795e-07,4.3534744624427e-06,3.21637232186989e-06,"Mefv/Trem2/Il1b/Tyrobp/Sirpa/Ifi205/Arrb2/Lilra5/Mndal",9
"GO:0002888","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","7/164","41/16202",1.61194103327321e-07,4.97774399514042e-06,3.67758629330295e-06,"Itgb2/Fgr/Tyrobp/Itgam/Ptafr/Fcer1g/Fcgr3",7
"GO:0050920","GO:0050920","regulation of chemotaxis","13/164","205/16202",1.66910936891689e-07,5.04461672031157e-06,3.72699225265428e-06,"Tgfb1/Rarres2/Cxcl13/Pla2g7/Trem2/Ccr1/Cxcr2/Il1b/F7/Rac2/Gpsm3/C5ar1/Fpr2",13
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","13/164","205/16202",1.66910936891689e-07,5.04461672031157e-06,3.72699225265428e-06,"Tgfb1/Apoe/Ccl9/Trem2/Csf1r/Ccr1/Marco/Il1b/Il1a/Gpnmb/C5ar1/Fpr2/Arrb2",13
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation","9/164","85/16202",1.9091232060024e-07,5.59618101303497e-06,4.1344911687848e-06,"Tgfb1/Vsir/Cd86/Fcgr2b/Gpnmb/Tyrobp/Cd300a/Cebpb/Slfn1",9
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation","9/164","85/16202",1.9091232060024e-07,5.59618101303497e-06,4.1344911687848e-06,"Tgfb1/Vsir/Cd86/Fcgr2b/Gpnmb/Tyrobp/Cd300a/Cebpb/Slfn1",9
"GO:0045730","GO:0045730","respiratory burst","6/164","26/16202",1.91069890272577e-07,5.59618101303497e-06,4.1344911687848e-06,"Cyba/Cybb/Ncf1/Slc11a1/Rac2/Ncf4",6
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","10/164","115/16202",2.56586550664814e-07,7.40828124385294e-06,5.47328138729609e-06,"Tgfb1/Hcls1/Trem2/Csf1r/Adam8/Ccr1/Tyrobp/C1qc/Rbp1/Cebpb",10
"GO:0032652","GO:0032652","regulation of interleukin-1 production","9/164","88/16202",2.58155523809025e-07,7.40828124385294e-06,5.47328138729609e-06,"Mefv/Trem2/Il1r2/Tyrobp/Sirpa/Ifi205/Arrb2/Lilra5/Mndal",9
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation","9/164","89/16202",2.84731118537461e-07,8.08921107764927e-06,5.97635631961787e-06,"Tgfb1/Vsir/Cd86/Fcgr2b/Gpnmb/Tyrobp/Cd300a/Cebpb/Slfn1",9
"GO:0051222","GO:0051222","positive regulation of protein transport","18/164","423/16202",2.9361996797753e-07,8.25915177251647e-06,6.10190949606248e-06,"Tgfb1/Mmp8/Trpm2/Hcls1/Clec4n/Trem2/Csf1r/Il1b/Il1a/Fgr/Clec5a/Clec4e/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Lilra5",18
"GO:0019724","GO:0019724","B cell mediated immunity","10/164","117/16202",3.01760863502572e-07,8.40492758049812e-06,6.20960951314891e-06,"Tgfb1/Fcgr2b/Crlf2/Batf/C1qa/C1qc/C1qb/Fcer1g/Pirb/Fcgr3",10
"GO:0006897","GO:0006897","endocytosis","19/164","475/16202",3.4785760751053e-07,9.594790902305e-06,7.08868747446087e-06,"Itgb2/Apoe/Cxcl16/Csnk1e/Trem2/Msr1/Cxcr2/Marco/Fcgr2b/Siglece/Mfge8/Pstpip1/Cd300a/Sirpa/Fpr2/Fcer1g/Fcgr3/Arrb2/Nedd4l",19
"GO:0032496","GO:0032496","response to lipopolysaccharide","14/164","263/16202",4.71440885484136e-07,1.28784957275041e-05,9.51470774954825e-06,"Tgfb1/Cd68/Cxcl16/Cd86/Cxcl13/Trem2/Slc11a1/Il1b/Sirpa/Cd84/Il1f9/Wfdc21/Cebpb/Ptafr",14
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","18/164","438/16202",4.88791768196637e-07,1.32253086994919e-05,9.77093519583052e-06,"Tgfb1/Mmp8/Trpm2/Hcls1/Clec4n/Trem2/Csf1r/Il1b/Il1a/Fgr/Clec5a/Clec4e/Crlf2/Cd84/Cd300c2/Mmp12/Mapk11/Lilra5",18
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","9/164","95/16202",4.99794909738777e-07,1.33954465902629e-05,9.8966340617589e-06,"Mmp8/Cyba/Il1b/Il1a/Tyrobp/Il1f9/Ptafr/Fcer1g/Lilra5",9
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","9/164","96/16202",5.46762159753813e-07,1.45173018304727e-05,1.07254672557708e-05,"Mmp8/Cyba/Cybb/Tyrobp/Cd84/Ptafr/Fcer1g/Fcgr3/Lilra5",9
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","8/164","71/16202",5.75005172902053e-07,1.51258305205068e-05,1.1175051800845e-05,"Mefv/Trem2/Tyrobp/Sirpa/Ifi205/Arrb2/Lilra5/Mndal",8
"GO:0002526","GO:0002526","acute inflammatory response","9/164","97/16202",5.97506068065106e-07,1.5573529719018e-05,1.1505814579641e-05,"Adam8/Cxcr2/Fcgr2b/Il1b/Il1a/Hp/Trem1/Fcer1g/Fcgr3",9
"GO:0030316","GO:0030316","osteoclast differentiation","9/164","98/16202",6.52278950897787e-07,1.68465863590965e-05,1.24463562496669e-05,"Tgfb1/Trem2/Csf1r/Adam8/Ccr1/Tyrobp/Cd300lf/Cebpb/Fcer1g",9
"GO:0002446","GO:0002446","neutrophil mediated immunity","6/164","32/16202",7.15207100854521e-07,1.81419944064973e-05,1.34034112697736e-05,"Itgb2/Ncf1/Itgam/Stx11/Trem1/Ptafr",6
"GO:0097242","GO:0097242","amyloid-beta clearance","6/164","32/16202",7.15207100854521e-07,1.81419944064973e-05,1.34034112697736e-05,"Itgb2/Apoe/Trem2/Msr1/Marco/C5ar1",6
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","12/164","196/16202",7.37905264782505e-07,1.8389375940764e-05,1.35861781899937e-05,"Tgfb1/Cd68/Cxcl16/Cd86/Cxcl13/Trem2/Fcgr2b/Il1b/Sirpa/Cd84/Il1f9/Cebpb",12
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","12/164","196/16202",7.37905264782505e-07,1.8389375940764e-05,1.35861781899937e-05,"Itgb2/Tgfb1/Mmp8/Cyba/Il1b/Tyrobp/Itgam/Hp/Sirpa/Mmp3/Fpr2/Cd47",12
"GO:0002699","GO:0002699","positive regulation of immune effector process","13/164","236/16202",8.37206644255583e-07,2.0682644142001e-05,1.52804581111728e-05,"Itgb2/Tgfb1/Hmox1/Il1b/Fgr/Tyrobp/Itgam/Rac2/Cd300a/Cd84/Ptafr/Fcer1g/Fcgr3",13
"GO:0030574","GO:0030574","collagen catabolic process","6/164","33/16202",8.6685646587847e-07,2.08706713522096e-05,1.54193737106304e-05,"Mmp8/Mmp9/Vsir/Mmp3/Mmp10/Mmp12",6
"GO:0043304","GO:0043304","regulation of mast cell degranulation","6/164","33/16202",8.6685646587847e-07,2.08706713522096e-05,1.54193737106304e-05,"Hmox1/Fgr/Rac2/Cd300a/Cd84/Fcer1g",6
"GO:1902624","GO:1902624","positive regulation of neutrophil migration","6/164","33/16202",8.6685646587847e-07,2.08706713522096e-05,1.54193737106304e-05,"Adam8/Cxcr2/Il1b/Il1a/Rac2/C5ar1",6
"GO:0046651","GO:0046651","lymphocyte proliferation","14/164","279/16202",9.56905665360234e-07,2.28275755297652e-05,1.68651459294732e-05,"Itgb2/Tgfb1/Vsir/Cd86/Slc11a1/Fcgr2b/Il1b/Gpnmb/Tyrobp/Itgam/Rac2/Cd300a/Cebpb/Slfn1",14
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","12/164","201/16202",9.64205935787336e-07,2.28275755297652e-05,1.68651459294732e-05,"Spi1/Tgfb1/Hcls1/Trem2/Lox/Csf1r/Adam8/Ccr1/Tyrobp/C1qc/Rbp1/Cebpb",12
"GO:0061900","GO:0061900","glial cell activation","7/164","53/16202",9.98146905517127e-07,2.34358294097038e-05,1.73145274432462e-05,"Mmp8/Trem2/Il1b/Tyrobp/C1qa/C5ar1/Fpr2",7
"GO:0032943","GO:0032943","mononuclear cell proliferation","14/164","281/16202",1.04176864800898e-06,2.39157113755635e-05,1.76690670382459e-05,"Itgb2/Tgfb1/Vsir/Cd86/Slc11a1/Fcgr2b/Il1b/Gpnmb/Tyrobp/Itgam/Rac2/Cd300a/Cebpb/Slfn1",14
"GO:0033006","GO:0033006","regulation of mast cell activation involved in immune response","6/164","34/16202",1.04383956725444e-06,2.39157113755635e-05,1.76690670382459e-05,"Hmox1/Fgr/Rac2/Cd300a/Cd84/Fcer1g",6
"GO:0090322","GO:0090322","regulation of superoxide metabolic process","6/164","34/16202",1.04383956725444e-06,2.39157113755635e-05,1.76690670382459e-05,"Itgb2/Tgfb1/Cyba/Tyrobp/Itgam/Fpr2",6
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","14/164","283/16202",1.13331435224904e-06,2.57039862457862e-05,1.89902549414023e-05,"Itgb2/Tgfb1/Vsir/Cd86/Adam8/Il1b/Gpnmb/Il2rg/Cd300a/Sirpa/Cd47/Cebpb/Ptafr/Slfn1",14
"GO:0050729","GO:0050729","positive regulation of inflammatory response","10/164","135/16202",1.13998671839812e-06,2.57039862457862e-05,1.89902549414023e-05,"Mmp8/Trem2/Adam8/Il1b/Gpsm3/Cd47/Cebpb/Fcer1g/Fcgr3/Lilra5",10
"GO:0048143","GO:0048143","astrocyte activation","5/164","20/16202",1.37062918996572e-06,3.06610829030914e-05,2.26525868610994e-05,"Trem2/Il1b/C1qa/C5ar1/Fpr2",5
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","14/164","293/16202",1.70828299354125e-06,3.79158748800835e-05,2.8012469482905e-05,"Tgfb1/Apoe/Ccl9/Trem2/Csf1r/Ccr1/Marco/Il1b/Il1a/Gpnmb/Sirpa/C5ar1/Fpr2/Arrb2",14
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","16/164","386/16202",1.95985056352668e-06,4.31622903176689e-05,3.18885518047507e-05,"Itgb2/Tgfb1/Vsir/Cd86/Cxcl13/Fermt3/Adam8/Il1b/Gpnmb/Il2rg/Cd300a/Sirpa/Cd47/Cebpb/Ptafr/Slfn1",16
"GO:1902563","GO:1902563","regulation of neutrophil activation","4/164","10/16202",2.02683997851641e-06,4.42942490689624e-05,3.27248495316738e-05,"Itgb2/Itgam/Cd300a/Ptafr",4
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","9/164","113/16202",2.17442574950738e-06,4.7156821025576e-05,3.48397343874464e-05,"Tgfb1/Fcgr2b/Crlf2/Batf/C1qa/C1qc/C1qb/Fcer1g/Fcgr3",9
"GO:0071216","GO:0071216","cellular response to biotic stimulus","12/164","218/16202",2.26257582194676e-06,4.86968023496268e-05,3.59774815706685e-05,"Tgfb1/Cd68/Cxcl16/Cd86/Cxcl13/Trem2/Fcgr2b/Il1b/Sirpa/Cd84/Il1f9/Cebpb",12
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","10/164","151/16202",3.15671777016002e-06,6.74278851587013e-05,4.98161147877695e-05,"Tgfb1/Vsir/Samsn1/Cd86/Fcgr2b/Gpnmb/Tyrobp/Cd300a/Cebpb/Slfn1",10
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","14/164","309/16202",3.1803367163907e-06,6.74278851587013e-05,4.98161147877695e-05,"Tgfb1/Apoe/Ccl9/Trem2/Csf1r/Ccr1/Marco/Il1b/Il1a/Gpnmb/Sirpa/C5ar1/Fpr2/Arrb2",14
"GO:0042116","GO:0042116","macrophage activation","8/164","89/16202",3.271776648784e-06,6.87561835595102e-05,5.07974693927873e-05,"Mmp8/Trem2/Slc11a1/Tyrobp/C1qa/Cd84/C5ar1/Fpr2",8
"GO:1902622","GO:1902622","regulation of neutrophil migration","6/164","41/16202",3.29139069485864e-06,6.87561835595102e-05,5.07974693927873e-05,"Adam8/Cxcr2/Il1b/Il1a/Rac2/C5ar1",6
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","11/164","188/16202",3.36914653383667e-06,6.98667540337955e-05,5.16179653359226e-05,"Tgfb1/Cd68/Cxcl16/Cd86/Cxcl13/Trem2/Il1b/Sirpa/Cd84/Il1f9/Cebpb",11
"GO:0150076","GO:0150076","neuroinflammatory response","7/164","64/16202",3.66436306248087e-06,7.54380830471605e-05,5.57340957024169e-05,"Mmp8/Trem2/Il1b/Tyrobp/C1qa/C5ar1/Fpr2",7
"GO:0051249","GO:0051249","regulation of lymphocyte activation","16/164","406/16202",3.75308541062607e-06,7.6449152431809e-05,5.64810796602483e-05,"Tgfb1/Vsir/Samsn1/Cd86/Adam8/Fcgr2b/Il1b/Gpnmb/Tyrobp/Il2rg/Rac2/Cd300a/Sirpa/Cd47/Cebpb/Slfn1",16
"GO:0050777","GO:0050777","negative regulation of immune response","10/164","154/16202",3.76729367844184e-06,7.6449152431809e-05,5.64810796602483e-05,"Tgfb1/Hmox1/Vsir/Samsn1/Ccr1/Fcgr2b/Cd300a/Cd84/Mmp12/Arrb2",10
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","11/164","191/16202",3.92566160943419e-06,7.90979051943443e-05,5.84379936484642e-05,"Lcp2/Myo1g/Fcgr2b/Clec4e/Clec4d/Cd300a/Fpr1/C5ar1/Fpr2/Cd47/Fcer1g",11
"GO:0070555","GO:0070555","response to interleukin-1","8/164","92/16202",4.20276368048318e-06,8.40848705369909e-05,6.21223927270827e-05,"Ccl9/Il1r2/Il1b/Il1a/Sirpa/Mapk11/Cd47/Cebpb",8
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","11/164","194/16202",4.56102584237001e-06,9.01424330203427e-05,6.65977552168671e-05,"Lcp2/Myo1g/Fcgr2b/Clec4e/Clec4d/Cd300a/Fpr1/C5ar1/Fpr2/Cd47/Fcer1g",11
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","13/164","275/16202",4.56899343714514e-06,9.01424330203427e-05,6.65977552168671e-05,"Apoe/Cyba/Trem2/Adam8/Ccr1/Il1b/Fgr/Cd84/Mmp12/Fpr2/Ifi205/Arrb2/Mndal",13
"GO:0033004","GO:0033004","negative regulation of mast cell activation","4/164","12/16202",4.70248075337274e-06,9.15051220570681e-05,6.76045178242627e-05,"Hmox1/Cd300a/Cd84/Cd300lf",4
"GO:0043312","GO:0043312","neutrophil degranulation","4/164","12/16202",4.70248075337274e-06,9.15051220570681e-05,6.76045178242627e-05,"Itgb2/Itgam/Stx11/Ptafr",4
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","13/164","280/16202",5.55783010327916e-06,0.000107413573628681,7.93577746218306e-05,"Tgfb1/Vsir/Hcls1/Trem2/Csf1r/Adam8/Ccr1/Il1b/Tyrobp/Il2rg/C1qc/Rbp1/Cebpb",13
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","10/164","161/16202",5.60437061210151e-06,0.000107581195330949,7.94816145130185e-05,"Tgfb1/Vsir/Hcls1/Trem2/Csf1r/Adam8/Ccr1/Il1b/Tyrobp/Il2rg",10
"GO:0001774","GO:0001774","microglial cell activation","6/164","45/16202",5.76621744808703e-06,0.000109212158466768,8.06865795893723e-05,"Mmp8/Trem2/Tyrobp/C1qa/C5ar1/Fpr2",6
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","6/164","45/16202",5.76621744808703e-06,0.000109212158466768,8.06865795893723e-05,"Mmp8/Trem2/Tyrobp/C1qa/C5ar1/Fpr2",6
"GO:0043303","GO:0043303","mast cell degranulation","6/164","46/16202",6.57597797428412e-06,0.00012372419486716,9.14081567146917e-05,"Hmox1/Fgr/Rac2/Cd300a/Cd84/Fcer1g",6
"GO:0150146","GO:0150146","cell junction disassembly","4/164","13/16202",6.73891809476237e-06,0.000125955699389605,9.30568052697796e-05,"Trem2/C1qa/C1qc/C1qb",4
"GO:0042098","GO:0042098","T cell proliferation","11/164","204/16202",7.3746093599959e-06,0.000136936373802277,0.00010116939156403,"Itgb2/Tgfb1/Vsir/Cd86/Slc11a1/Il1b/Gpnmb/Itgam/Rac2/Cebpb/Slfn1",11
"GO:0002279","GO:0002279","mast cell activation involved in immune response","6/164","47/16202",7.47560485807065e-06,0.000137020602592121,0.000101231620285181,"Hmox1/Fgr/Rac2/Cd300a/Cd84/Fcer1g",6
"GO:0002448","GO:0002448","mast cell mediated immunity","6/164","47/16202",7.47560485807065e-06,0.000137020602592121,0.000101231620285181,"Hmox1/Fgr/Rac2/Cd300a/Cd84/Fcer1g",6
"GO:0002367","GO:0002367","cytokine production involved in immune response","8/164","101/16202",8.44884507615521e-06,0.000153314187730626,0.000113269416008028,"Tgfb1/Hmox1/Vsir/Slc11a1/Il1b/Crlf2/Trem1/Fcer1g",8
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","6/164","48/16202",8.47248415125248e-06,0.000153314187730626,0.000113269416008028,"Tgfb1/Rarres2/Pla2g7/Ccr1/C5ar1/Fpr2",6
"GO:1903706","GO:1903706","regulation of hemopoiesis","15/164","388/16202",9.62342852323633e-06,0.000173038990091863,0.000127842215025538,"Spi1/Tgfb1/Vsir/Hcls1/Trem2/Lox/Csf1r/Adam8/Ccr1/Il1b/Tyrobp/Il2rg/C1qc/Rbp1/Cebpb",15
"GO:0071347","GO:0071347","cellular response to interleukin-1","7/164","74/16202",9.75286083767896e-06,0.000173175947579363,0.000127943400016025,"Ccl9/Il1r2/Il1a/Sirpa/Mapk11/Cd47/Cebpb",7
"GO:0043302","GO:0043302","positive regulation of leukocyte degranulation","5/164","29/16202",9.75295727303698e-06,0.000173175947579363,0.000127943400016025,"Itgb2/Fgr/Itgam/Ptafr/Fcer1g",5
"GO:0032963","GO:0032963","collagen metabolic process","8/164","104/16202",1.04955579602249e-05,0.000185204224627322,0.000136829961246737,"Tgfb1/Mmp8/Mmp9/Vsir/Mmp3/Mmp10/Mmp12/Arrb2",8
"GO:0031348","GO:0031348","negative regulation of defense response","11/164","212/16202",1.06151589234621e-05,0.00018615843519479,0.00013753493757884,"Apoe/Aoah/Mefv/Ccr1/Il1r2/Fcgr2b/Siglece/Sirpa/Mmp12/Fpr2/Arrb2",11
"GO:0050863","GO:0050863","regulation of T cell activation","13/164","300/16202",1.16704270348194e-05,0.000203409099422835,0.000150279828914627,"Tgfb1/Vsir/Cd86/Adam8/Il1b/Gpnmb/Il2rg/Rac2/Cd300a/Sirpa/Cd47/Cebpb/Slfn1",13
"GO:0045088","GO:0045088","regulation of innate immune response","10/164","176/16202",1.22970877401683e-05,0.00021302455042572,0.000157383780191884,"Apoe/Trem2/Adam8/Ccr1/Fgr/Mmp12/Fpr2/Ifi205/Arrb2/Mndal",10
"GO:0006898","GO:0006898","receptor-mediated endocytosis","11/164","217/16202",1.32170169354722e-05,0.000227573000688948,0.000168132260091429,"Itgb2/Apoe/Cxcl16/Msr1/Cxcr2/Marco/Fcgr2b/Cd300a/Fpr2/Fcer1g/Arrb2",11
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","8/164","108/16202",1.38619965528717e-05,0.0002372405554621,0.000175274705938023,"Itgb2/Tgfb1/Mmp8/Cyba/Il1b/Tyrobp/Itgam/Fpr2",8
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","13/164","306/16202",1.44036982244561e-05,0.000245035369195687,0.000181033559782953,"Itgb2/Tgfb1/Hck/Ncf1/Sla/Hcls1/Samsn1/Trem2/Csf1r/Fgr/Cd300a/Arrb2/Lilra5",13
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","11/164","220/16202",1.50305212919673e-05,0.000254176851133805,0.00018778733995102,"Tgfb1/Vsir/Cd86/Fcgr2b/Il1b/Gpnmb/Tyrobp/Rac2/Cd300a/Cebpb/Slfn1",11
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","13/164","309/16202",1.59703693253829e-05,0.000268472303274633,0.000198348903362277,"Itgb2/Tgfb1/Hck/Ncf1/Sla/Hcls1/Samsn1/Trem2/Csf1r/Fgr/Cd300a/Arrb2/Lilra5",13
"GO:0001773","GO:0001773","myeloid dendritic cell activation","5/164","32/16202",1.61376613929127e-05,0.000269688800101558,0.000199247658312495,"Spi1/Tgfb1/Clec4d/Batf/Pirb",5
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","11/164","222/16202",1.63562168074931e-05,0.000271742759942034,0.000200765135821122,"Tgfb1/Vsir/Cd86/Fcgr2b/Il1b/Gpnmb/Tyrobp/Rac2/Cd300a/Cebpb/Slfn1",11
"GO:0002431","GO:0002431","Fc receptor mediated stimulatory signaling pathway","4/164","16/16202",1.67512950742096e-05,0.000276688542475753,0.000204419108800331,"Myo1g/Fcgr2b/Cd47/Fcer1g",4
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","6/164","54/16202",1.69603478443919e-05,0.000278522244080447,0.000205773858239839,"Hmox1/Vsir/Fcgr2b/Cd300a/Cd84/Arrb2",6
"GO:0006887","GO:0006887","exocytosis","14/164","359/16202",1.75157604272369e-05,0.000285990088355058,0.000211291145141624,"Itgb2/Hck/Hmox1/Plek/Myo1g/Ccr1/Fgr/Itgam/Rac2/Cd300a/Cd84/Stx11/Ptafr/Fcer1g",14
"GO:0032655","GO:0032655","regulation of interleukin-12 production","6/164","55/16202",1.88789283768211e-05,0.00030648591724885,0.000226433583057932,"Mefv/Tnfrsf9/Mapk11/Cd47/Arrb2/Lilra5",6
"GO:0033033","GO:0033033","negative regulation of myeloid cell apoptotic process","4/164","17/16202",2.17330276967649e-05,0.000350815520946074,0.000259184552795151,"Cxcr2/Fcgr2b/Clec5a/Fcer1g",4
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","11/164","230/16202",2.27265765916479e-05,0.000364780814106619,0.000269502192826321,"Tgfb1/Vsir/Cd86/Fcgr2b/Il1b/Gpnmb/Tyrobp/Rac2/Cd300a/Cebpb/Slfn1",11
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","6/164","57/16202",2.32409300421328e-05,0.000370940911515165,0.000274053308716812,"Trem2/Slc11a1/Fcgr2b/Clec4a2/Fcer1g/Fcgr3",6
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","8/164","117/16202",2.48653258422594e-05,0.000394650227474073,0.000291569889617555,"Itgb2/Mmp8/Cyba/Cybb/Ncf1/Il1b/Sirpa/Cd47",8
"GO:2000249","GO:2000249","regulation of actin cytoskeleton reorganization","5/164","35/16202",2.5385104987292e-05,0.000400661573716092,0.000296011107278715,"Tgfb1/Hck/Trpm2/Csf1r/Arhgdib",5
"GO:0032615","GO:0032615","interleukin-12 production","6/164","58/16202",2.57072513544322e-05,0.000403504425955479,0.000298111423092397,"Mefv/Tnfrsf9/Mapk11/Cd47/Arrb2/Lilra5",6
"GO:0032642","GO:0032642","regulation of chemokine production","7/164","87/16202",2.83690380202596e-05,0.000442413789394939,0.000326857887716893,"Mefv/Trem2/Csf1r/Il1b/Il1a/Sirpa/Cd84",7
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","9/164","155/16202",2.84976147339929e-05,0.000442413789394939,0.000326857887716893,"Itgb2/Tgfb1/Il1b/Fgr/Tyrobp/Itgam/Ptafr/Fcer1g/Fcgr3",9
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","11/164","236/16202",2.88194199071543e-05,0.000444978108457746,0.000328752421595341,"Itgb2/Tgfb1/Vsir/Cd86/Cxcl13/Adam8/Il1b/Il2rg/Sirpa/Cd47/Ptafr",11
"GO:1904645","GO:1904645","response to amyloid-beta","5/164","36/16202",2.92396894769217e-05,0.000449026798940187,0.000331743617735317,"Mmp9/Trem2/Fcgr2b/Atp1a3/Fpr2",5
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","6/164","60/16202",3.12712889755571e-05,0.000475089475826512,0.000350998875413796,"Tgfb1/Hcls1/Trem2/Csf1r/Ccr1/Tyrobp",6
"GO:0032720","GO:0032720","negative regulation of tumor necrosis factor production","6/164","60/16202",3.12712889755571e-05,0.000475089475826512,0.000350998875413796,"Vsir/Trem2/Gpnmb/Clec4a2/Sirpa/Arrb2",6
"GO:0002286","GO:0002286","T cell activation involved in immune response","7/164","89/16202",3.28907205830043e-05,0.000494404958604842,0.000365269266736344,"Tgfb1/Slc11a1/Clec4e/Clec4d/Batf/Stx11/Fcer1g",7
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","7/164","89/16202",3.28907205830043e-05,0.000494404958604842,0.000365269266736344,"Itgb2/Plek/Madcam1/Fermt3/Fgr/Tyrobp/Fcer1g",7
"GO:0014002","GO:0014002","astrocyte development","5/164","37/16202",3.35334464771808e-05,0.000500411155335808,0.000369706679908706,"Trem2/Il1b/C1qa/C5ar1/Fpr2",5
"GO:0042107","GO:0042107","cytokine metabolic process","8/164","122/16202",3.36425662334176e-05,0.000500411155335808,0.000369706679908706,"Cybb/Il1b/Il1a/Tyrobp/Trem1/Cebpb/Ptafr/Fcgr3",8
"GO:0017144","GO:0017144","drug metabolic process","16/164","485/16202",3.40511378285995e-05,0.000503687821683355,0.000372127500115456,"Itgb2/Tgfb1/Cyp4f18/Mmp8/Cyba/Cybb/Ncf1/Pla2g7/Trem2/Il1b/Renbp/Hp/Sirpa/Chil3/Mmp3/Cd47",16
"GO:1903556","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","6/164","61/16202",3.43947333356462e-05,0.000503687821683355,0.000372127500115456,"Vsir/Trem2/Gpnmb/Clec4a2/Sirpa/Arrb2",6
