"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","22/1692","91/15445",0.000259357151228339,0.00254282772182567,0.00186159480782507,"Hk2/Prkag3/Aldoc/Hkdc1/Ddit4/Pfkl/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Jmjd8/Hk3/Khk/Ppargc1a/Aldoa/Mif/Tkfc/Slc2a6/Hk1/Nudt18/Eno3",22
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","22/1692","91/15445",0.000259357151228339,0.00254282772182567,0.00186159480782507,"Hk2/Prkag3/Aldoc/Hkdc1/Ddit4/Pfkl/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Jmjd8/Hk3/Khk/Ppargc1a/Aldoa/Mif/Tkfc/Slc2a6/Hk1/Nudt18/Eno3",22
"GO:0019693","GO:0019693","ribose phosphate metabolic process","69/1692","415/15445",0.000260315384170853,0.00254760734020371,0.00186509394883238,"Hk2/Tgfb1/Cs/Shpk/Mvd/Prkag3/Adssl1/Prpsap1/Aldoc/Pank3/Enpp3/Hkdc1/Ddit4/Pfkl/Acsl6/Ogdh/Adcy3/Pygl/Hif1a/Entpd5/Esrrb/Sucla2/Dgat1/Ehhadh/Gpd1/Trem2/Nudt3/Rfk/Acsl5/Jmjd8/Fam20c/Hk3/Ndufs1/Atp1b1/Kynu/Hmgcs2/Ak4/Ctps/Khk/Ppargc1a/Aldoa/Far1/Pdha1/Abcd1/Nt5e/Mif/Gucy1a1/Tkfc/Slc2a6/Acaa2/Hk1/Pdk2/Baat/Tspo/Nudt18/Pid1/Slc25a23/Acot4/Pde5a/Dmac2l/Ces1d/Sphk2/Eno3/Mocs1/COX1/ATP8/ATP6/COX3/Acnat1",69
"GO:0005975","GO:0005975","carbohydrate metabolic process","79/1692","490/15445",0.000265104173213978,0.00258979022641525,0.00189597588443362,"Gm2a/Hk2/Tgfb1/St8sia6/Dgkq/Cs/Shpk/Prkag3/Neu1/Slc3a2/Aldoc/Igfbp4/B4galt5/Hkdc1/Ddit4/Plek/Pfkl/Mdh1/Ogdh/Pygl/Hif1a/Entpd5/Esrrb/Aoah/Gbe1/B4galt4/Gpd1/Slc3a1/Tnf/Nr3c1/Rbp4/Sorbs1/Gk/Got1/Gusb/Jmjd8/Hk3/Dusp12/St6galnac6/Sord/Pck1/Fabp5/Rorc/Khk/Ppargc1a/Klb/Abcg2/Idh2/Aldoa/Pdha1/Treh/Slc37a4/Mif/Chst2/Tkfc/Inpp5j/Adrb1/Galm/Ggta1/Slc2a6/Hk1/Wdtc1/Pdk2/Ptger4/Chil3/Serpina12/Npl/Hectd4/Igf2/P2ry6/Gnpda1/Mogat2/Ptafr/Itpk1/Eno3/Ext1/Chil1/B3gnt6/B3galt5",79
"GO:0046328","GO:0046328","regulation of JNK cascade","35/1692","174/15445",0.000266328718646064,0.00259706491047297,0.00190130165383364,"Mmp8/Mlkl/Ager/Ncf1/Traf4/Sfrp5/Egfr/Syk/Tnfsf11/Mapk8ip2/Fgd4/Tnf/Fcgr2b/Traf2/Il1rn/Il1f8/Il1b/Il1a/Ptpn1/Itch/Fgf15/Nox1/Sfrp1/Tnxb/Map2k4/Sirpa/Nod1/Tlr4/Il1f9/Plcb1/Tlr6/Nod2/Samd5/Dusp22/Ccl19",35
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","14/1692","46/15445",0.000274744796408342,0.00267431445712581,0.00195785576236464,"Itgb2/Mmp8/Clu/Aif1/Tnf/Il1b/Tlr2/Agt/Ptgs2/Icam1/Tlr4/Tlr6/Hrh1/Ass1",14
"GO:0007613","GO:0007613","memory","29/1692","135/15445",0.000276017731980398,0.00268188144610039,0.00196339552711749,"Itga5/Apoe/Crtc1/Pgrmc1/Srf/Sgk1/Slc6a4/Htr7/Jph3/Itga8/Il1rn/Il1b/Prkcz/Fgf13/Ptgs2/Cck/Adrb1/Egr1/Cyp7b1/Rcan2/Cpeb3/Atp1a3/Adgrf1/Igf2/Plcb1/Cx3cr1/Hrh1/Pde5a/Ppp1r1b",29
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","41/1692","215/15445",0.000277684359948448,0.00268951050844188,0.00196898073555359,"Hk2/Tgfb1/Prkag3/Adssl1/Prpsap1/Aldoc/Pank3/Hkdc1/Ddit4/Pfkl/Acsl6/Ogdh/Adcy3/Pygl/Hif1a/Entpd5/Esrrb/Gpd1/Trem2/Rfk/Acsl5/Jmjd8/Hk3/Ak4/Ctps/Khk/Ppargc1a/Aldoa/Pdha1/Mif/Gucy1a1/Tkfc/Slc2a6/Hk1/Pdk2/Pid1/Dmac2l/Sphk2/Eno3/ATP8/ATP6",41
"GO:0010574","GO:0010574","regulation of vascular endothelial growth factor production","11/1692","31/15445",0.000278293770274843,0.00268951050844188,0.00196898073555359,"Sulf1/Hif1a/Cyp1b1/C3/Il1b/Il1a/Ptgs2/Hpse/Ccl2/Ccr2/C5ar1",11
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis","11/1692","31/15445",0.000278293770274843,0.00268951050844188,0.00196898073555359,"Lbp/Nckap1l/Cxcr2/Il1b/Bst1/Mpp1/Dapk2/Rac2/C5ar1/Nod2/Ccl19",11
"GO:0030217","GO:0030217","T cell differentiation","47/1692","257/15445",0.000285948059942838,0.00275855775474268,0.00201952997021267,"Tcirg1/Tgfb1/Il12b/Cd44/Srf/Vsir/Irf4/Syk/Nckap1l/Anxa1/Adam8/Ptprc/Il1f8/Dll4/Il1b/Zbtb7b/Rorc/Prkcz/Clec4e/Clec4d/Il4ra/Il2rg/Mpzl2/Malt1/Nlrp3/Vav1/Batf/Tmem98/Fut7/Egr1/Il18/Prex1/Ptger4/Ccr6/Fzd7/Pla2g2d/Zc3h12a/Flt3/Pik3r6/Ccr2/Bcl3/Fcer1g/Btnl1/Sox13/Ccl19/Nrarp/Btnl6",47
"GO:0032735","GO:0032735","positive regulation of interleukin-12 production","12/1692","36/15445",0.000290417648579071,0.00279669095037355,0.00204744714225815,"Il12b/Ager/Syk/Tlr2/Unc93b1/Tlr4/Flt3/Plcb1/Tlr6/Mapk11/Nod2/Ccl19",12
"GO:0002374","GO:0002374","cytokine secretion involved in immune response","9/1692","22/15445",0.000292390740747952,0.00280570689526226,0.00205404768229804,"Tnf/Tlr2/Tnfrsf1b/Nlrp3/Hk1/Trem3/Trem1/Nod2/Sphk2",9
"GO:0035743","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","9/1692","22/15445",0.000292390740747952,0.00280570689526226,0.00205404768229804,"Il12b/Il18rap/Il1b/Prkcz/Nlrp3/Crlf2/Arid5a/Il18/Dennd1b",9
"GO:0098739","GO:0098739","import across plasma membrane","23/1692","98/15445",0.00030255021655084,0.00289805623358079,0.00212165629268256,"Slc1a2/Trpm2/Slc3a2/Slc46a1/Slc39a14/Tnf/Slc1a1/Cln8/Atp1b1/Slc7a11/Slc2a5/Agt/Atp1a1/Adrb1/Slc30a1/Slc39a5/Atp1a3/Kcnj12/Kcnj10/Slc9a6/Slc39a4/Slc31a1/Kcnj13",23
"GO:0046031","GO:0046031","ADP metabolic process","21/1692","86/15445",0.000306420663361697,0.00292994457617227,0.00214500163082281,"Hk2/Prkag3/Aldoc/Hkdc1/Ddit4/Pfkl/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Jmjd8/Hk3/Khk/Ppargc1a/Aldoa/Mif/Tkfc/Slc2a6/Hk1/Eno3",21
"GO:0006733","GO:0006733","oxidoreduction coenzyme metabolic process","33/1692","162/15445",0.000309241825155465,0.00294650837630524,0.00215712792788208,"Hk2/Dlst/Shpk/Prkag3/Ncf1/Aldoc/Hkdc1/Ddit4/Pfkl/Mdh1/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Nudt12/Me2/Jmjd8/Hk3/Ncf2/Kynu/Khk/Ppargc1a/Idh2/Aldoa/Pdha1/Slc37a2/Mif/Tkfc/Slc2a6/Hk1/Kmo/Eno3",33
"GO:0048659","GO:0048659","smooth muscle cell proliferation","33/1692","162/15445",0.000309241825155465,0.00294650837630524,0.00215712792788208,"Ppard/Il12b/Hmox1/Cyba/Cav1/Vipr2/Ace2/Ager/Itga2/Mmp9/Vip/Tnfaip3/Egfr/Hif1a/Npr3/Vegfa/Aif1/Tnf/Ppargc1a/Ereg/Nox1/Hpgd/Mmp2/Agt/Ptgs2/Abcc4/Egr1/Rbpj/Il18/Ptgir/P2ry6/Ptafr/Ang",33
"GO:0043542","GO:0043542","endothelial cell migration","37/1692","189/15445",0.000317186367739156,0.00301689388788104,0.00220865690161906,"Itgb2/Tgfb1/Apoe/Hmox1/Ager/Srf/Akt3/Dcn/Hif1a/Sh3bp1/Nr4a1/Cxcl13/Vegfa/Cyp1b1/Anxa1/Adam8/Glul/Itgav/Dll4/Svbp/Anxa3/Plxnd1/Bcar1/Agt/Ptgs2/Ptprm/Dpp4/Fgf1/Zc3h12a/Fgfbp1/Igf2/Adtrp/Prcp/Kdr/Gpx1/Prl2c2/Synj2bp",37
"GO:0001820","GO:0001820","serotonin secretion","7/1692","14/15445",0.000319511179688699,0.00302698310167645,0.00221604317787182,"Slc6a4/Syk/Htr7/Cd300a/Maob/Fcer1g/Fcgr3",7
"GO:0070486","GO:0070486","leukocyte aggregation","7/1692","14/15445",0.000319511179688699,0.00302698310167645,0.00221604317787182,"Cd44/Adam8/Il1b/Msn/Rac2/S100a8/S100a9",7
"GO:0006766","GO:0006766","vitamin metabolic process","17/1692","63/15445",0.000319925043266617,0.00302698310167645,0.00221604317787182,"Ppard/Cyp4f18/Pltp/Vnn3/Dgat1/Cbr3/Tnf/Rfk/Rdh10/Cyp27a1/Cubn/Kynu/Il1b/Lrat/Isx/Rbp1/Cyp4f40",17
"GO:0009127","GO:0009127","purine nucleoside monophosphate biosynthetic process","30/1692","143/15445",0.000336530514411856,0.00317300199302608,0.00232294307032134,"Hk2/Tgfb1/Prkag3/Adssl1/Aldoc/Hkdc1/Ddit4/Pfkl/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Trem2/Jmjd8/Hk3/Ak4/Khk/Ppargc1a/Aldoa/Mif/Tkfc/Slc2a6/Hk1/Pid1/Dmac2l/Sphk2/Eno3/ATP8/ATP6",30
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","30/1692","143/15445",0.000336530514411856,0.00317300199302608,0.00232294307032134,"Hk2/Tgfb1/Prkag3/Adssl1/Aldoc/Hkdc1/Ddit4/Pfkl/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Trem2/Jmjd8/Hk3/Ak4/Khk/Ppargc1a/Aldoa/Mif/Tkfc/Slc2a6/Hk1/Pid1/Dmac2l/Sphk2/Eno3/ATP8/ATP6",30
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","18/1692","69/15445",0.000340455452853422,0.00320442593190038,0.00234594842021104,"Il12b/H2-M2/Il18rap/Ptprc/Cxcl1/Tyrobp/Vav1/Ccl2/H2-Q4/H2-T24/H2-Q7/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1/Sh2d1b1",18
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","43/1692","231/15445",0.000344226764105145,0.0032342973044046,0.00236781714198057,"Itgb2/Tgfb1/Crtc1/Cav1/Card14/Ager/Srf/Irak3/Tnfsf11/Clu/Hcls1/Rhebl1/Vegfa/Tnf/Adam8/Il18rap/Fcgr2b/Traf1/Traf2/Cat/Il1b/Tlr2/Cth/Bcl10/Plpp3/Lrp8/Prkcz/Ppargc1a/Anxa3/Malt1/Nlrp3/Icam1/Mavs/Nod1/Cd84/Tlr4/Il18/Adgrf1/Tlr6/Cx3cr1/Nod2/Nfam1/Hmgn3",43
"GO:0002475","GO:0002475","antigen processing and presentation via MHC class Ib","10/1692","27/15445",0.000353020126074565,0.00329089987986709,0.00240925567896288,"H2-M2/H2-Q4/H2-T24/H2-Q7/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1",10
"GO:0032689","GO:0032689","negative regulation of interferon-gamma production","10/1692","27/15445",0.000353020126074565,0.00329089987986709,0.00240925567896288,"Axl/Pdcd1lg2/Vsir/Havcr2/Il1rl1/Pglyrp1/Tlr4/Zc3h12a/Nod2/Sh2d1b1",10
"GO:0006637","GO:0006637","acyl-CoA metabolic process","19/1692","75/15445",0.000353899432757326,0.00329089987986709,0.00240925567896288,"Cs/Mvd/Acsl6/Ogdh/Sucla2/Dgat1/Ehhadh/Acsl5/Kynu/Hmgcs2/Far1/Pdha1/Abcd1/Acaa2/Pdk2/Baat/Acot4/Ces1d/Acnat1",19
"GO:0006821","GO:0006821","chloride transport","19/1692","75/15445",0.000353899432757326,0.00329089987986709,0.00240925567896288,"Slc26a3/Clcn5/Clcn2/Slc26a6/Clic5/Slc1a1/Clca3a2/Ttyh1/Ano1/Ttyh3/Clic4/Best1/Ano2/Tspo/P2ry4/Cldn4/P2ry6/Ptafr/Ano6",19
"GO:0019730","GO:0019730","antimicrobial humoral response","19/1692","75/15445",0.000353899432757326,0.00329089987986709,0.00240925567896288,"Rarres2/Slpi/Acod1/Cxcl13/Cxcl5/Cxcl3/Cxcl1/Cxcl9/Pglyrp1/Cxcl10/Ccl2/Bcl3/Nod2/S100a9/H2bc8/Cxcl2/Jchain/Reg3b/Reg3a",19
"GO:0035383","GO:0035383","thioester metabolic process","19/1692","75/15445",0.000353899432757326,0.00329089987986709,0.00240925567896288,"Cs/Mvd/Acsl6/Ogdh/Sucla2/Dgat1/Ehhadh/Acsl5/Kynu/Hmgcs2/Far1/Pdha1/Abcd1/Acaa2/Pdk2/Baat/Acot4/Ces1d/Acnat1",19
"GO:0035690","GO:0035690","cellular response to drug","52/1692","295/15445",0.000355775583826792,0.00330267145741097,0.00241787360751836,"Axl/Tgfb1/Psap/Aqp1/Hmox1/Trpm2/Castor2/Dpep1/Tnfaip3/Ddit4/Adcy3/Ryr2/Glrx/Acod1/Ly6e/Cyp1b1/Tnf/Nr3c1/Anxa1/Capn1/Sorbs1/Hk3/Vim/Lcn2/Traf2/Il1b/Pck1/Trp53inp1/Txn1/Tmem38b/Pde4b/Itpr2/Rgs10/Sfrp1/Tmem38a/Bcar1/Ccl7/Serpine1/Sirpa/Nod1/Egr1/Chrm4/Zc3h12a/Chrm2/Selenon/Plcb1/Slamf8/Nod2/Sphk2/Kdr/Slc31a1/Reg3b",52
"GO:0045445","GO:0045445","myoblast differentiation","20/1692","81/15445",0.000361077717524178,0.00334453239874089,0.00244851984845775,"Ppard/Tgfb1/Nr2c2/Ccl8/Srf/Tbx3/Ccl9/Sox8/Tnf/Cxcl9/Gdf3/Ccl17/Trip4/Cxcl10/Btg1/Rbpj/Il18/Il1f9/Plcb1/Prl2c2",20
"GO:0043491","GO:0043491","protein kinase B signaling","34/1692","170/15445",0.000361520963278533,0.00334453239874089,0.00244851984845775,"Axl/Tgfb1/Mertk/Sfrp5/Egfr/Pik3cg/Slc9a3r1/Tnfsf11/Hcls1/Thpo/Vegfa/Tnf/Lox/Adam8/Il1b/Mtm1/F7/F10/Mst1r/Rasd2/Hpse/Bag4/Rras/Il18/Mmp3/Pkhd1/Igf2/Cx3cr1/Adtrp/Arrb2/Kdr/Gpx1/Chil1/Ccl19",34
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","21/1692","87/15445",0.000362890745246208,0.0033514756199189,0.00245360295510459,"Prlr/Cav1/Trpv2/Ybx2/Irf4/Syk/Vegfa/Lcn2/Gatm/Fabp5/Pdgfc/Zbtb7b/Ppargc1a/Il4ra/Adrb1/Il18/Cmklr1/Ccr2/Ffar4/Cebpb/Thra",21
"GO:0072521","GO:0072521","purine-containing compound metabolic process","73/1692","450/15445",0.000371513341298674,0.00342526440052542,0.00250762344956193,"Hk2/Tgfb1/Slc2a9/Cs/Mvd/Prkag3/Adssl1/Prpsap1/Aldoc/Pank3/Enpp3/Hkdc1/Ddit4/Gamt/Pfkl/Acsl6/Ogdh/Adcy3/Hif1a/Entpd5/Esrrb/Sucla2/Dgat1/Ehhadh/Gpd1/Enpp4/Trem2/Nudt3/Acsl5/Jmjd8/Fam20c/Hk3/Ndufs1/Atp1b1/Kynu/Hmgcs2/Uox/Ak4/Khk/Ppargc1a/Abcg2/Aldoa/Far1/Pdha1/Abcd1/Nt5e/Mif/Dpyd/Gucy1a1/Tkfc/Slc2a6/Acaa2/Hk1/Pdk2/Baat/Tspo/Nudt18/Pid1/Slc25a23/Acot4/Pde5a/Dmac2l/Ces1d/Sphk2/Gda/Eno3/Ttr/Mocs1/COX1/ATP8/ATP6/COX3/Acnat1",73
"GO:0001773","GO:0001773","myeloid dendritic cell activation","11/1692","32/15445",0.00038243606194111,0.00350804062241574,0.002568223616675,"Spi1/Tgfb1/Havcr2/Irf4/Dcstamp/Batf3/Clec4d/Batf/Rbpj/Pirb/Pilrb1",11
"GO:0097242","GO:0097242","amyloid-beta clearance","11/1692","32/15445",0.00038243606194111,0.00350804062241574,0.002568223616675,"Itgb2/Apoe/Srf/Clu/Trem2/C3/Tnf/Msr1/Marco/Mme/C5ar1",11
"GO:1904467","GO:1904467","regulation of tumor necrosis factor secretion","11/1692","32/15445",0.00038243606194111,0.00350804062241574,0.002568223616675,"Mmp8/Havcr2/Tlr2/Arid5a/Mavs/Cd84/Tlr4/Ptger4/Zc3h12a/Tlr6/Lilra5",11
"GO:0001916","GO:0001916","positive regulation of T cell mediated cytotoxicity","12/1692","37/15445",0.000387380433957056,0.00354738224801284,0.00259702547584711,"Il12b/H2-M2/Ptprc/H2-Q4/H2-T24/H2-Q7/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1",12
"GO:0021782","GO:0021782","glial cell development","24/1692","106/15445",0.000400203472023054,0.0036524472016674,0.00267394314137707,"Tgfb1/Ager/B4galt5/Egfr/Adora2a/Clu/Trem2/Vim/Il1b/Tlr2/Itgam/Agt/Fa2h/Hdac11/C1qa/Tlr4/Ncmap/Kcnj10/C5ar1/Fpr2/Nrros/Phgdh/S100a8/S100a9",24
"GO:0071346","GO:0071346","cellular response to interferon-gamma","24/1692","106/15445",0.000400203472023054,0.0036524472016674,0.00267394314137707,"Il12b/Ccl8/Ccl9/Evl/Acod1/Slc26a6/Ccl20/Mrc1/Vim/Tlr2/Gbp3/Gbp2/Ccl17/Ccl7/Ccl2/Sirpa/Tlr4/Stx11/Gbp2b/Cd47/Capg/H2-Q7/Ccl19/Ccl21a",24
"GO:0019233","GO:0019233","sensory perception of pain","27/1692","125/15445",0.000402244409723517,0.00366489351081426,0.00268305503845351,"Il12b/Aqp1/Itga2/Vip/Ace/Ephx2/Ednrb/Tnf/Htr7/Il1rn/Il1a/Fabp5/Mme/Ano1/Ptgs2/Cck/Adrb1/Ccl2/Nmur2/Ctss/Tlr4/Il18/Bdkrb1/Kcnj10/Ccr2/Ptafr/Arrb2",27
"GO:0009259","GO:0009259","ribonucleotide metabolic process","66/1692","399/15445",0.000405397512167032,0.00368535678000524,0.00269803612244519,"Hk2/Tgfb1/Cs/Mvd/Prkag3/Adssl1/Aldoc/Pank3/Enpp3/Hkdc1/Ddit4/Pfkl/Acsl6/Ogdh/Adcy3/Hif1a/Entpd5/Esrrb/Sucla2/Dgat1/Ehhadh/Gpd1/Trem2/Nudt3/Rfk/Acsl5/Jmjd8/Fam20c/Hk3/Ndufs1/Atp1b1/Kynu/Hmgcs2/Ak4/Ctps/Khk/Ppargc1a/Aldoa/Far1/Pdha1/Abcd1/Nt5e/Mif/Gucy1a1/Tkfc/Slc2a6/Acaa2/Hk1/Pdk2/Baat/Tspo/Nudt18/Pid1/Slc25a23/Acot4/Pde5a/Dmac2l/Ces1d/Sphk2/Eno3/Mocs1/COX1/ATP8/ATP6/COX3/Acnat1",66
"GO:0034308","GO:0034308","primary alcohol metabolic process","15/1692","53/15445",0.000405852298758891,0.00368535678000524,0.00269803612244519,"Dgkq/Clcn2/Gpd1/Cyp1b1/Rbp4/Rdh10/Lrat/Akr1b8/Slc37a2/Akr1c14/Rbp1/Aldh1a1/Gdpd1/Ttr/Dhrs3",15
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","63/1692","377/15445",0.00041179302730491,0.00373303829777919,0.0027329435859573,"Itgb2/Tgfb1/Hck/Crtc1/Hmox1/Cav1/Card14/Ager/Srf/Sfrp5/Tnfaip3/Irak3/Havcr2/Nfkbia/Syk/Erbin/Tnfsf11/Clu/Acod1/Hcls1/Rhebl1/Vegfa/Cyp1b1/Tnf/Adam8/Carf/Il18rap/Fcgr2b/Traf1/Traf2/Cat/Il1b/Itch/Tlr2/Cth/Bcl10/Plpp3/Lrp8/Prkcz/Tnfrsf4/Ppargc1a/Anxa3/Bhlhe40/Malt1/Nlrp3/Icam1/Mavs/Nod1/Cd84/Tlr4/Il18/Adgrf1/Cmklr1/Zc3h12a/Pkhd1/Tlr6/Cx3cr1/Nod2/Nfam1/Thra/Arrb2/Hmgn3/Nlrp12",63
"GO:0033002","GO:0033002","muscle cell proliferation","41/1692","219/15445",0.000413519534250639,0.00374242093539207,0.00273981258038973,"Ppard/Il12b/Hmox1/Cyba/Cav1/Vipr2/Ace2/Ager/Itga2/Rxra/Mmp9/Vip/Tnfaip3/Egfr/Hif1a/Npr3/Cxadr/Vegfa/Aif1/Tnf/Rbp4/Ppargc1a/Ereg/Nox1/Hpgd/Mmp2/Agt/Ptgs2/Abcc4/Fgf1/Kcnk2/Egr1/Rbpj/Il18/Cited2/Ptgir/P2ry6/Selenon/Mapk11/Ptafr/Ang",41
"GO:0046330","GO:0046330","positive regulation of JNK cascade","28/1692","132/15445",0.000433213791708376,0.00391411192107801,0.00286550691853146,"Mmp8/Mlkl/Ager/Ncf1/Traf4/Syk/Tnfsf11/Fgd4/Tnf/Fcgr2b/Traf2/Il1rn/Il1f8/Il1b/Il1a/Ptpn1/Fgf15/Nox1/Map2k4/Nod1/Tlr4/Il1f9/Plcb1/Tlr6/Nod2/Samd5/Dusp22/Ccl19",28
"GO:0010959","GO:0010959","regulation of metal ion transport","63/1692","378/15445",0.00044262845721209,0.00399250868405305,0.0029229008999058,"Tgfb1/Cyba/Cav1/Fxyd5/Cnksr3/Ager/Stac2/Trpv2/Akt3/Vip/Sgk1/Adora2a/Pik3cg/Ace/Slc9a3r1/Ryr2/Glrx/Fhl1/Trem2/Spink1/Nedd4l/Jph3/Ccr1/Atp1b1/Slc30a10/Stk39/Gem/Tmem38b/Pde4b/Cxcl1/Dmpk/Tmem38a/Rrad/Agt/Usp2/Ptgs2/Atp1a1/Mif/Cxcl10/Adrb1/Icam1/Serpine1/Best1/Slc30a1/Cd84/Pln/Bdkrb1/Tspo/Hecw2/Trpv3/P2ry6/Selenon/Plcb1/Cemip/Sphk2/Fxyd2/Arrb2/Ano6/Slc31a2/Ank3/Scn2b/Lilra5/Kcng1",63
"GO:1903428","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","16/1692","59/15445",0.000447372994865284,0.00402859009685677,0.00294931596930192,"Itgb2/Mmp8/Cyba/Clu/Aif1/Tnf/Duoxa2/Il1b/Tlr2/Agt/Ptgs2/Icam1/Tlr4/Tlr6/Hrh1/Ass1",16
"GO:0035296","GO:0035296","regulation of tube diameter","31/1692","152/15445",0.00045349180772626,0.00406340672750749,0.00297480509634305,"Ppard/Apoe/Cav1/Vip/Nts/Egfr/Adora2a/Ace/Slc6a4/Hif1a/Ednrb/Tnf/Htr7/Tbxas1/Adm/Mmp2/Bbs2/Agt/Ptgs2/Ptprm/Gucy1a1/Adrb1/Icam1/Gch1/Arhgap42/Hrh1/Pde5a/Ptafr/Adra2b/Kdr/Gpx1",31
"GO:0050880","GO:0050880","regulation of blood vessel size","31/1692","152/15445",0.00045349180772626,0.00406340672750749,0.00297480509634305,"Ppard/Apoe/Cav1/Vip/Nts/Egfr/Adora2a/Ace/Slc6a4/Hif1a/Ednrb/Tnf/Htr7/Tbxas1/Adm/Mmp2/Bbs2/Agt/Ptgs2/Ptprm/Gucy1a1/Adrb1/Icam1/Gch1/Arhgap42/Hrh1/Pde5a/Ptafr/Adra2b/Kdr/Gpx1",31
"GO:0097746","GO:0097746","regulation of blood vessel diameter","31/1692","152/15445",0.00045349180772626,0.00406340672750749,0.00297480509634305,"Ppard/Apoe/Cav1/Vip/Nts/Egfr/Adora2a/Ace/Slc6a4/Hif1a/Ednrb/Tnf/Htr7/Tbxas1/Adm/Mmp2/Bbs2/Agt/Ptgs2/Ptprm/Gucy1a1/Adrb1/Icam1/Gch1/Arhgap42/Hrh1/Pde5a/Ptafr/Adra2b/Kdr/Gpx1",31
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","32/1692","159/15445",0.000473068332725609,0.0042318112672909,0.00309809343954622,"Mmp8/Mlkl/Ager/Ncf1/Traf4/Syk/Tnfsf11/Mapk8ip2/Fgd4/Vegfa/Tnf/Sema4c/Fcgr2b/Traf2/Il1rn/Il1f8/Il1b/Il1a/Ptpn1/Fgf15/Nox1/Map2k4/Nod1/Tlr4/Zc3h12a/Il1f9/Plcb1/Tlr6/Nod2/Samd5/Dusp22/Ccl19",32
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","23/1692","101/15445",0.00048011675680114,0.00428777539242206,0.0031390645693929,"Hk2/Slc1a2/Slc2a9/Slc5a1/Pea15a/Slc2a4/Slc5a4b/Ace/C3/Slc23a1/Tnf/Sorbs1/Il1b/Fabp5/Slc2a2/Slc2a1/Slc2a5/Fgf15/Mif/Slc2a12/Itln1/Pid1/Ffar4",23
"GO:0002468","GO:0002468","dendritic cell antigen processing and presentation","6/1692","11/15445",0.000485773280420554,0.00430984425186235,0.0031552211000914,"Cd68/Slc11a1/Clec4a2/Nod1/Nod2/Ccl19",6
"GO:0032536","GO:0032536","regulation of cell projection size","6/1692","11/15445",0.000485773280420554,0.00430984425186235,0.0031552211000914,"Twf2/Cdhr5/Vil1/Cdhr2/Pls1/Ezr",6
"GO:0036005","GO:0036005","response to macrophage colony-stimulating factor","6/1692","11/15445",0.000485773280420554,0.00430984425186235,0.0031552211000914,"Csf1/Dcstamp/Csf1r/Tlr2/Tlr4/Dok1",6
"GO:0036006","GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","6/1692","11/15445",0.000485773280420554,0.00430984425186235,0.0031552211000914,"Csf1/Dcstamp/Csf1r/Tlr2/Tlr4/Dok1",6
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","22/1692","95/15445",0.000493884889026417,0.0043617023268128,0.00319318620572673,"Tgfb1/Mzb1/Rbp4/Ptprc/Traf2/Il1b/Tlr2/Prkcz/Tnfrsf4/Il4ra/Malt1/Nlrp3/Mif/Hk1/Arid5a/Mavs/Sema7a/Tlr4/Il18/Ffar2/Nod2/Fcer1g",22
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","22/1692","95/15445",0.000493884889026417,0.0043617023268128,0.00319318620572673,"Hk2/Prkag3/Aldoc/Hkdc1/Ddit4/Pfkl/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Jmjd8/Hk3/Khk/Ppargc1a/Aldoa/Mif/Tkfc/Slc2a6/Hk1/Nudt18/Eno3",22
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen","10/1692","28/15445",0.000495647991683273,0.0043617023268128,0.00319318620572673,"H2-M2/H2-Q4/H2-T24/H2-Q7/Gm8909/H2-Bl/H2-Q6/H2-T10/Gm11127/H2-Q1",10
