"","TCT_baseMean","TCT_log2FoldChange","TCT_lfcSE","TCT_stat","TCT_pvalue","TCT_padj","TNF_baseMean","TNF_log2FoldChange","TNF_lfcSE","TNF_stat","TNF_pvalue","TNF_padj","SYMBOL","SameDirection"
"ENSMUSG00000021943",55.6385210934736,-0.607098982218385,0.383594410181932,-1.5023371862764,0.133010049577186,0.572135853208378,14.9084787034398,-1.82216119943825,0.472741724540772,-3.66334713364239,0.000248940806470369,0.0040656123799111,"Gdf10",TRUE
"ENSMUSG00000021950",2911.97203091971,0.330259992318098,0.586124402318348,0.356079996774876,0.721780657020661,0.909407973837741,74.7869922925241,4.17524156465055,0.375679953000929,10.2687913736404,9.74174378501235e-25,6.53630417375225e-22,"Anxa8",TRUE
"ENSMUSG00000021998",2108.41514914403,1.6868311224612,0.432929386511969,3.26757557265799,0.00108472901912292,0.0511573309240154,1659.48031988228,1.39453911588177,0.321408230956128,4.24784997797378,2.15831839735684e-05,0.000521070482048534,"Lcp1",TRUE
"ENSMUSG00000022015",43.7801838230069,1.86982562010484,0.523981344880614,2.81596366536402,0.00486311663500877,0.127769841118987,59.7631936309496,2.31068700036302,0.463038639102343,4.94444061634473,7.63628138215834e-07,2.85969858364874e-05,"Tnfsf11",TRUE
"ENSMUSG00000022037",1233.2293800255,1.14993775426841,0.446385785261458,2.32527978289012,0.020057004615464,0.29424578520664,4063.24698975951,2.58356269527905,0.403171833214006,6.21671529963365,5.07669651495356e-10,4.04703188021273e-08,"Clu",TRUE
"ENSMUSG00000022040",499.246005212519,-0.382607125644282,0.497194453953588,-1.44679278747506,0.14795496743422,0.587154173816194,793.131408987326,-1.15446147207396,0.263605146325179,-4.25282796564999,2.11087740023092e-05,0.000512691685911289,"Ephx2",TRUE
"ENSMUSG00000022043",586.680462119087,0.567727476673003,0.430731993233946,1.17465004852922,0.240134751334229,0.660833962769763,273.433819143263,0.871623124719835,0.264949628493678,3.29600418238027,0.000980705552200231,0.0124939094201585,"Trim35",TRUE
"ENSMUSG00000022094",723.182970437115,0.0672184774088233,0.433590252951321,-0.38260229568805,0.702014667840306,0.90214060488265,817.347044869926,-0.582744803411579,0.150794029748687,-3.82168163334204,0.00013254473606623,0.00239816616278034,"Slc39a14",FALSE
"ENSMUSG00000022102",106.95813321963,2.586517032334,0.501309048003029,4.80701149555869,1.53203184709185e-06,0.00102833505290435,45.8834006424573,1.38911517953784,0.501983500107445,2.75328157285274,0.0059001126891626,0.050970769653211,"Dok2",TRUE
"ENSMUSG00000022103",36.550744955428,-0.682540987590598,0.486705701318711,-0.908104822811773,0.3638228426542,0.735470995708888,42.4645431508446,1.33948407986092,0.380780842755701,3.34830189165051,0.0008130838853034,0.0107408447949472,"Gfra2",FALSE
"ENSMUSG00000022110",2010.89101226358,-0.120092155681276,0.321137027733405,-0.499794328907908,0.617219904217981,0.864246840219626,1851.10531964118,-0.58827355872007,0.184401686945822,-3.14347546979278,0.00166954408301302,0.0188764690883253,"Sucla2",TRUE
"ENSMUSG00000022122",122.433254935014,0.0266552431967,0.455150568851348,-0.169991607949384,0.865016736482379,0.9611064690803,107.194644962964,-0.902355397750435,0.288147022086736,-3.14300357099013,0.00167223799915531,0.0188836244743323,"Ednrb",FALSE
"ENSMUSG00000022124",1586.36589459604,-0.499739419855731,0.407890795359013,-1.23009183149518,0.21866271857668,0.646188874667511,1516.77128631703,-0.50769844078659,0.179101754329089,-2.80301783160966,0.00506268701326427,0.0453138041007053,"Fbxl3",TRUE
"ENSMUSG00000022126",218.700256745711,2.55828475469507,0.583767007062317,3.26572856426226,0.00109182852139901,0.0513297175217965,180.958380968767,4.35552869531125,0.420644338702151,9.98488389902957,1.77508764245068e-23,1.05867541875494e-20,"Acod1",TRUE
"ENSMUSG00000022178",68.1541841547154,0.430496782435762,0.39493427691612,1.10733761623066,0.268147986648627,0.678026321991757,54.5252351830957,1.32242061764644,0.409055562732936,3.20640508612087,0.00134404635762166,0.016055770398206,"Ajuba",TRUE
"ENSMUSG00000022180",385.84413672344,0.0241093091079996,0.506564561345261,-0.929690936476319,0.352531128555496,0.730249946500478,677.863853499614,-1.57027528383891,0.352274636881318,-4.55152430202135,5.32586445784857e-06,0.000158233201779955,"Slc7a8",FALSE
"ENSMUSG00000022181",23.4563545927708,1.0804350239255,0.531056974123524,0.472796828843672,0.636358136729765,0.872861970702595,24.1233524277359,-1.40639715674179,0.392677811267666,-3.78059007362439,0.000156457101170357,0.00275950569566951,"C6",FALSE
"ENSMUSG00000022206",14.0147777658143,-0.729436396834172,0.552818001471873,-1.62012276645217,0.105205907805256,0.544535875319347,17.1662087367576,-2.07762318365145,0.414589784462007,-5.03946161584593,4.66843243461783e-07,1.82465455084104e-05,"Npr3",TRUE
"ENSMUSG00000022218",35.9719710670201,0.622846984201334,0.559409666181676,0.448032308338956,0.654129879791779,0.881897738242887,12.8707980815548,1.3682948199293,0.500030557803313,2.84467664715568,0.00444565277125831,0.0407678511250413,"Tgm1",TRUE
"ENSMUSG00000022227",72.5001106416307,2.13753348331404,0.496723142502324,3.72728054267735,0.000193556971118188,0.0168426390611696,33.2307297148612,0.125485673121057,0.523697363857532,0.355001905366703,0.722588163810234,0.916857395149019,"Mcpt1",TRUE
"ENSMUSG00000022244",133.928866486784,-0.0351104705061569,0.380269326358646,-0.161518773521312,0.871684826352442,0.963417306966066,125.17344779458,-0.683046382640879,0.218272472421173,-3.09047318120574,0.00199837850767739,0.021757869580209,"Amacr",TRUE
"ENSMUSG00000022265",602.629199299328,-0.989697535675488,0.47669665094949,-1.96496717792946,0.0494180365134463,0.431226840778446,603.361826049966,-0.606347202714945,0.212073886265304,-2.84659497005653,0.00441895460850747,0.0405692280848323,"Ank",TRUE
"ENSMUSG00000022303",5.6261443131015,1.17031466384491,0.585234117175027,1.04501204967841,0.296017400454133,NA,9.49407871550579,3.38128991407277,0.554633196363804,5.76594481541792,8.12016285790227e-09,4.93430122644529e-07,"Dcstamp",TRUE
"ENSMUSG00000022330",120.039002612088,1.31838504283009,0.590361043356608,-0.122295136076807,0.902665283934336,0.973684186919037,493.006685157358,-0.701057477136567,0.234908917969543,-2.90339093512878,0.00369145521599883,0.0351542256886155,"Osr2",FALSE
"ENSMUSG00000022371",240.681142838135,-0.229921064636004,0.392386636368997,-0.654047218113432,0.513081385234207,0.815273684203582,117.828172998713,-1.32309878381166,0.30179699624722,-4.6321120071215,3.61954230149041e-06,0.000112956375350581,"Col14a1",TRUE
"ENSMUSG00000022372",361.694527039938,2.12949493055657,0.469257538009193,3.75472503657757,0.000173531874212042,0.0158540745445923,312.641085087203,1.32609647395833,0.322302588640345,4.08794415375401,4.35212884310141e-05,0.000944505805397062,"Sla",TRUE
"ENSMUSG00000022389",1209.87477670398,-0.580739073813161,0.508300159966819,-0.735543125317105,0.462008785864916,0.793781293611065,838.810439105512,-1.513753924034,0.344465313420224,-3.87285414792174,0.000107568205874212,0.00201649687915301,"Tef",TRUE
"ENSMUSG00000022425",447.992337949963,-0.0665958976290596,0.412380364982095,0.0732621817352501,0.941597485399284,0.985575735700627,415.404589377237,1.89669748242308,0.292174255393801,6.35009581292507,2.1518086362369e-10,1.86293411125391e-08,"Enpp2",FALSE
"ENSMUSG00000022433",313.059305922802,0.918546589809701,0.269125003569646,3.35589646752847,0.000791081775161155,0.0420426657580321,183.120671332326,0.733716866327091,0.264588269943564,2.8259352602492,0.00471427909792205,0.0427443898163507,"Csnk1e",TRUE
"ENSMUSG00000022434",221.189260041151,0.26374241408734,0.466657691682529,0.112997945349526,0.910032184155294,0.975337269660204,756.480619568908,-1.07024647602516,0.243240387820593,-4.23650548842345,2.2702537407563e-05,0.00054401630933629,"Fam118a",FALSE
"ENSMUSG00000022435",3.4269354534363,0.633966556259223,0.585534337887511,0.0557593541963164,0.955533515192116,NA,11.0381358086223,-1.89378152364227,0.504454479552316,-3.60049551621062,0.000317611306245932,0.00498003394788533,"Upk3a",FALSE
"ENSMUSG00000022436",180.381462982418,0.62245590315551,0.450610776500699,1.30402567315188,0.192224829082352,0.62480406277302,138.65124835292,1.1856321587766,0.325037706041134,3.76124089741095,0.000169072499831665,0.00293065066177536,"Sh3bp1",TRUE
"ENSMUSG00000022439",151.785439541479,1.99575708175446,0.511412551886168,3.10465734247751,0.00190499575773001,0.0743197690509172,143.663783153273,1.32812650486131,0.419554159026317,3.1813367845163,0.00146597100509441,0.0171434503231919,"Parvg",TRUE
"ENSMUSG00000022440",670.059400866935,0.0174518703204304,0.454558629130699,0.328390660821755,0.742616303414183,0.91722632842057,63.4557759119153,1.39367523500349,0.317779699994174,4.55113418747617,5.335750318368e-06,0.00015823496754453,"C1qtnf6",TRUE
"ENSMUSG00000022445",329.56917249114,-0.0357621598170377,0.531823360942897,-1.05064484613756,0.293421735899299,0.6921680106257,745.094117674433,-2.25112781100584,0.381828568160768,-5.80047504939813,6.61273132458146e-09,4.12731831471842e-07,"Cyp2d26",TRUE
"ENSMUSG00000022488",309.566533624401,1.43659624721042,0.479247298855463,2.3383431165429,0.0193694560231189,0.290405435726903,276.064977287188,1.27670513701101,0.347225417041626,3.53480429864336,0.000408077267228823,0.0061471171507818,"Nckap1l",TRUE
"ENSMUSG00000022512",44.3624503152044,0.1153384120092,0.517604581324269,0.832824025423522,0.404943982758191,0.757755087028201,21.6844897858431,1.50843674075542,0.443703735640917,3.28974450751413,0.00100278390276807,0.0126948342659389,"Cldn1",TRUE
"ENSMUSG00000022534",69.2158151662118,2.6717012296453,0.530255750669292,4.09670066644806,4.19080225649479e-05,0.00612309078711195,79.6836133643738,2.54621486990732,0.334156671183252,7.49012341974891,6.88088785152204e-14,1.10802937073059e-11,"Mefv",TRUE
"ENSMUSG00000022555",1186.9545048408,0.711894860009837,0.521609652378088,0.0516184762671612,0.958832697032875,0.990178883426806,2819.42074604958,-0.800588444533739,0.254722187379736,-3.02190612050027,0.0025118843767247,0.0260960478183211,"Dgat1",FALSE
"ENSMUSG00000022560",77.9233311459726,0.263855176982628,0.476578347828642,0.152141186102476,0.879075580482978,0.966422254929628,142.673920991657,-0.908988077547526,0.239722525790528,-3.680471288893,0.000232803272444176,0.0038489025628014,"Slc52a2",FALSE
"ENSMUSG00000022584",364.750845557588,2.21242167590384,0.594361516300939,2.91323406960443,0.00357706364069717,0.105466759836167,59.5862917899239,1.87896512451371,0.318973465267506,5.87054884585866,4.34354781847339e-09,2.80900202895088e-07,"Ly6c2",TRUE
"ENSMUSG00000022586",415.324056555337,2.68875855950056,0.593329246075414,3.21132293104005,0.00132125367396844,0.0576025203671452,67.2202908813493,4.86113745484785,0.44143682026227,9.65920688421231,4.49329067347774e-22,2.12810175632388e-19,"Ly6i",TRUE
"ENSMUSG00000022587",11491.081881351,0.45935268346468,0.337371892729566,1.19376456689683,0.23257007570357,0.655940923204069,2471.98515868824,0.872232000226996,0.209738044789346,4.1183896606293,3.8152917317263e-05,0.000846248522809761,"Ly6e",TRUE
"ENSMUSG00000022615",37.4839344140527,0.967359483129384,0.559533346416801,0.178710317301659,0.8581651675715,0.959519095335256,55.0155874900419,-1.24685392861453,0.39145557425786,-3.02056391162557,0.00252304454121458,0.0261613562441587,"Tymp",FALSE
"ENSMUSG00000022619",45.7373150646695,-1.09967142237611,0.481252313683093,-2.27093056372995,0.0231511816955811,0.313317174995565,34.794612686837,-1.75162341247921,0.4860260952903,-3.37430783522562,0.000740015629079219,0.00993039306255222,"Mapk8ip2",TRUE
"ENSMUSG00000022650",3226.81950290643,0.831384115964053,0.59383589996676,0.886224180335099,0.375496736163277,0.74210321717201,159.891688805543,3.0645698580889,0.506302380972697,5.43048309065907,5.62017047411905e-08,2.70962889654907e-06,"Retnlb",TRUE
"ENSMUSG00000022651",136.542420853172,4.05512074766847,0.556282490975756,5.12192066106063,3.02439148176572e-07,0.000321946473233961,32.5466100578632,3.49764966147376,0.402841487975419,7.96739676624473,1.6205173103379e-15,3.38898574654172e-13,"Retnlg",TRUE
"ENSMUSG00000022656",1917.91883800632,-0.451377246573296,0.363857820663375,-1.3432585190403,0.17918827879095,0.614280605409526,1914.86560159773,-0.55822993949427,0.161239435037456,-3.44145675708554,0.000578590943883951,0.00815139979821808,"Nectin3",TRUE
"ENSMUSG00000022707",308.097941847865,-0.582410696776601,0.324186032708512,-1.57999177888764,0.114108749201394,0.554449680110894,161.183420358184,-1.11414764071226,0.379385530484343,-2.83205154570338,0.00462503922321982,0.0421011908487896,"Gbe1",TRUE
"ENSMUSG00000022754",57.6835058778543,1.24547042374536,0.506950354536654,2.5114325561534,0.0120242259771365,0.22512190921767,11.0148143349062,1.3256603880597,0.487346301031902,2.99929580937175,0.00270604439267775,0.0276475830610042,"Tmem45a",TRUE
"ENSMUSG00000022757",1959.59372624143,0.214468062077244,0.405302559862372,0.0347893364761376,0.972247723745096,0.993635158851487,1991.00322604914,-0.672514780775936,0.200606339451701,-3.31846024329307,0.000905152067196933,0.0116792177388399,"Tfg",FALSE
"ENSMUSG00000022780",0.494318840725175,0.097829693625721,0.437711721910208,-0.0936419182600072,0.925393609937194,NA,11.3516268085901,-1.71587596555132,0.546963405385706,-3.00390536367894,0.00266538218309078,0.0272858546054106,"Meltf",FALSE
"ENSMUSG00000022788",943.756463211883,-0.552436777638984,0.371024805264239,-1.59596735634675,0.110496081689421,0.551112150407443,641.792326388934,-0.815610996896916,0.185624273171918,-4.41947796531335,9.89396082671696e-06,0.000266871777542082,"Fgd4",TRUE
"ENSMUSG00000022793",709.136420368233,-0.354940195292349,0.39050920167343,-0.832656189346021,0.405038659500596,0.757755087028201,515.945890494706,-0.587006464168911,0.180839739392986,-3.25584812378893,0.00113054207995911,0.0139076540210706,"B4galt4",TRUE
"ENSMUSG00000022831",490.545031093929,2.16070064556424,0.460250786388754,3.87097116173129,0.000108402617123034,0.011539458592747,440.035586671663,1.7635821148265,0.302576562582259,5.76998419666261,7.92789669554378e-09,4.83571668516445e-07,"Hcls1",TRUE
"ENSMUSG00000022843",2808.26314615154,-0.153495613178539,0.323898846289916,-0.345880448193028,0.72943256289764,0.911439044593236,1023.40529639992,-0.685639353580977,0.23521451356728,-2.82005803472593,0.00480149648653378,0.0433399652032811,"Clcn2",TRUE
"ENSMUSG00000022847",97.2175747166189,0.61430024265704,0.469446905467387,1.13200290754683,0.257633212029635,0.672332213065832,18.1098668302863,-1.95548961047432,0.506361254640618,-3.34138206353418,0.000833624235544492,0.0109377773126642,"Thpo",FALSE
"ENSMUSG00000022853",807.128303140643,-0.427888408599851,0.472397517312402,-1.0823464436199,0.279098616209609,0.684829789980259,846.480386767827,-0.758004797919367,0.207341420478855,-3.62483849407797,0.000289142088127354,0.0046008449062399,"Ehhadh",TRUE
"ENSMUSG00000022865",3141.95864118924,-0.772212633201283,0.385500911283796,-1.98042861079131,0.0476553877129627,0.426327212665269,1844.85871197969,-0.564610927388975,0.145487310497388,-3.88704767984241,0.000101470828700525,0.00191109328019246,"Cxadr",TRUE
"ENSMUSG00000022876",84.0609754091856,2.4151215600476,0.497462915103918,4.12312996160635,3.73758677915826e-05,0.00586329008103111,88.8627760934498,1.67414355836264,0.352784026985125,4.65460673230757,3.24599658973104e-06,0.000103505511058295,"Samsn1",TRUE
"ENSMUSG00000022885",892.89982731115,-1.24162768149035,0.537040093493681,-1.66959822197781,0.0949988824380735,0.530542289399323,357.597046405764,0.820847420527358,0.283562847517534,2.80023784751871,0.00510649657338401,0.0454308918901672,"St6gal1",FALSE
"ENSMUSG00000022897",1177.22631324682,-0.553804786947785,0.40756926656668,-1.54065108851902,0.123401726843504,0.561706456103055,797.110429850464,-0.598743668197203,0.216625440732502,-2.77577555393616,0.00550702109903097,0.0483530865636291,"Dyrk1a",TRUE
"ENSMUSG00000022900",3402.02781774349,-0.0531537467748612,0.498828447959083,0.0393107535055005,0.968642633186883,0.992211228426979,182.468012098392,1.30391656533018,0.318066504605528,4.02054529603554,5.80635832178798e-05,0.00120025401868744,"Ildr1",FALSE
"ENSMUSG00000022901",102.08882315647,1.78224245854726,0.487018730399894,3.48401840882534,0.000493945512623885,0.0309297057757721,86.115188451702,1.14494231424744,0.334323969087212,3.48950745056554,0.000483911568440102,0.00703836342155264,"Cd86",TRUE
"ENSMUSG00000022912",384.203557954556,-0.211325201463606,0.375885910114308,-0.605045893253398,0.545148503600057,0.828507867545548,223.273155339201,-1.06294363185066,0.245192859665408,-4.48521949102347,7.28389145527342e-06,0.000205415944140574,"Pros1",TRUE
"ENSMUSG00000022947",717.617276034605,-0.327668753002551,0.478090360482098,0.276985546287223,0.781791204506624,0.933229963724508,48.4531624328922,1.78186870684543,0.34892621802379,5.01711465472824,5.24532674685668e-07,2.01588297385759e-05,"Cbr3",FALSE
"ENSMUSG00000022971",304.247226185711,1.11872623932175,0.38082768551432,2.73151565219562,0.00630437463032964,0.150086413923007,263.536520482853,1.21937042801125,0.239091473902269,5.12417561458519,2.98842354491399e-07,1.22761694754464e-05,"Ifnar2",TRUE
"ENSMUSG00000023019",1654.66571112255,0.735236341689082,0.487956538193303,0.359897559038604,0.718923742500277,0.908517081980544,3291.97618970584,-1.12501473366384,0.200209089244905,-5.55006249388159,2.85567498203712e-08,1.46448835145681e-06,"Gpd1",FALSE
"ENSMUSG00000023034",99.0615452010545,-0.141749450426261,0.413321026810726,0.45523517392265,0.648940058034573,0.879352395964971,54.9215618034575,1.25103467726386,0.370216058740222,3.52046710419937,0.000430787424705345,0.00643503701301501,"Nr4a1",FALSE
"ENSMUSG00000023039",3459.00389898631,0.695328325094086,0.315197810354314,2.13556964423062,0.03271450790087,0.368085881371187,2814.10048709864,1.73526818541094,0.172488709729261,10.0303790620254,1.12085465002985e-23,7.21964897177227e-21,"Krt7",TRUE
"ENSMUSG00000023043",6590.44002139693,0.00892793439265969,0.253740701911891,0.0656067478522181,0.947690916681381,0.986962804423663,3519.5592079509,0.584865354747271,0.14517941465879,4.00769370919656,6.1314566606032e-05,0.00125776874656934,"Krt18",TRUE
"ENSMUSG00000023057",15333.8288907111,1.06789657844275,0.560395192721817,-1.48371108850902,0.137885583299874,0.576565165154168,39479.090701887,-1.25617864515617,0.290453462911119,-4.0984526182974,4.15921355621606e-05,0.00091247705580037,"Fabp2",FALSE
"ENSMUSG00000023073",1564.22997967723,1.64293815475537,0.561104095569093,1.41235005650971,0.157846914295735,0.592715857483487,6101.7750171343,-1.80180095819004,0.229506528876406,-7.73351720098391,1.04615227678679e-14,1.89283034978626e-12,"Slc10a2",FALSE
"ENSMUSG00000023078",571.00141589606,2.33293773524115,0.480150444373244,4.46005012997959,8.19404846598993e-06,0.00253727426815042,473.799998307454,1.93599184314002,0.456154844236217,4.13032043884331,3.62257946237876e-05,0.000809076242478297,"Cxcl13",TRUE
"ENSMUSG00000023088",654.915854841534,0.0722361215185131,0.469297839818756,0.364904625142367,0.715182601670201,0.907232250234265,206.852337885204,1.5138619776448,0.367541995078756,4.06031577636537,4.90063915754609e-05,0.00103562982091817,"Abcc1",TRUE
"ENSMUSG00000023092",5231.17782824849,-1.19326715761164,0.439624880710627,-1.83441166243687,0.0665929097312143,0.473655562059482,556.330755010143,-0.593185993670001,0.209591888007646,-2.86712070417303,0.00414224995361802,0.0386010711823558,"Fhl1",TRUE
"ENSMUSG00000023224",1591.29455244953,1.06098846611007,0.399317038334633,2.39227954791968,0.0167440836433557,0.268897713940657,1000.35037819759,1.91909215034531,0.261585568926393,7.20169077888121,5.94704417082883e-13,8.1156993460048e-11,"Serping1",TRUE
"ENSMUSG00000023232",3292.53550958384,0.372037313914173,0.223099449387793,1.63162582117034,0.102758335282397,0.539874969061036,1377.25262442834,0.578857177118165,0.135407016418405,4.26895329307729,1.96392383415087e-05,0.00048356369268091,"Serinc2",TRUE
"ENSMUSG00000023259",576.936219083075,1.78586845608883,0.563870483017651,0.0291789385480626,0.976721878684724,0.995151853287649,2285.71279983651,-1.17787552261894,0.255048325812457,-4.55919485099333,5.13501109923776e-06,0.000153412029185576,"Slc26a6",FALSE
"ENSMUSG00000023277",435.22004985849,1.09588161993078,0.42302719850561,2.60095473596679,0.00929647191723666,0.191891026291659,210.15020670252,0.765261967600768,0.250799023254959,3.0999177454383,0.00193574391649953,0.0213064144138017,"Twf2",TRUE
"ENSMUSG00000023349",335.041204921986,2.66277620321114,0.437706858463343,5.35239827794706,8.67960972033703e-08,0.000117592930601984,278.939901788692,2.4334506112162,0.366657627555368,6.65142753747022,2.90263753465912e-11,3.05497857651084e-09,"Clec4n",TRUE
"ENSMUSG00000023367",818.733417903667,0.768794124880392,0.345507005643132,2.14564084555558,0.0319016440299375,0.363793903354098,621.581928645888,1.40577042890222,0.228519181963142,6.10588872893969,1.02230213551351e-09,7.6925847141e-08,"Tmem176a",TRUE
"ENSMUSG00000023393",454.042196382219,-0.163521105401521,0.434069552113562,-0.256426226620715,0.797621738768517,0.939086488613304,65.9062843056513,1.26374003156649,0.299061327519517,4.20082402073246,2.659452532565e-05,0.000626666313079703,"Slc17a9",FALSE
"ENSMUSG00000023755",12.8949831645734,0.623028215666727,0.572538604280417,0.479593321121416,0.631516596390636,0.871434429260153,24.7663227797517,-1.28729216222941,0.370951841231082,-3.27448099061303,0.00105856260975995,0.0132242309580794,"Rhebl1",FALSE
"ENSMUSG00000023800",176.962467338373,-0.306494841411036,0.494636313209138,-1.08402647872524,0.278353058768924,0.684198521331565,179.723291929548,-1.38380168160308,0.342291944250729,-3.99181342277284,6.55699536132159e-05,0.00133485836034591,"Tiam2",TRUE
"ENSMUSG00000023828",9.22616803286235,-0.396952083148716,0.589329955144904,-2.11042246278449,0.0348219833274208,0.379330527710356,28.7346840954148,-2.090216169706,0.355538727886287,-5.68703867839016,1.29261188753098e-08,7.40744812274428e-07,"Slc22a3",TRUE
"ENSMUSG00000023903",46.6026094216386,1.89009186335863,0.571479244977863,1.8052964342429,0.0710283073341554,0.485487611043001,14.880544817445,1.62549985766948,0.479506626317539,3.17985625943164,0.00147348122279107,0.0171830751035093,"Mmp25",TRUE
"ENSMUSG00000023905",229.578060334673,0.896858923959374,0.468993367279618,2.0404215003049,0.0413083622730026,0.40203415505409,183.632264586455,2.25180536067336,0.352153422718157,6.39898457541017,1.56413640934852e-10,1.39156290606294e-08,"Tnfrsf12a",TRUE
"ENSMUSG00000023913",1140.99101373893,2.64613399474067,0.418110960044104,5.68463672894951,1.31091008215869e-08,2.79092756491585e-05,948.144097878723,2.63811501676864,0.25982837444286,9.99782308320842,1.55783888477965e-23,9.64841521600256e-21,"Pla2g7",TRUE
"ENSMUSG00000023914",4399.35656836751,-0.84347499978174,0.54977864924427,-1.90644149532304,0.0565929493744473,0.45589444569048,7953.3588448356,-1.60445725693215,0.246793896473763,-6.48851084207876,8.66889195262576e-11,8.06908480422732e-09,"Mep1a",TRUE
"ENSMUSG00000023947",213.614403441391,1.82502555771612,0.43795002264524,3.79006669790856,0.000150606839025075,0.0143877802691711,193.480924842344,1.81612221343159,0.32348079381106,5.58170148701443,2.38176917747639e-08,1.25338657074844e-06,"Nfkbie",TRUE
"ENSMUSG00000023951",803.45878047165,-0.0675741772462298,0.323103834332544,-0.419385107524687,0.674934706214329,0.889586267507928,371.633974069507,-0.798418048701061,0.268505346953472,-2.83863100883177,0.00453075162241921,0.0414067499295213,"Vegfa",TRUE
"ENSMUSG00000023959",5225.33148814168,-0.96845416802629,0.355053719580676,-2.64479567652351,0.00817402580600774,0.176803347731398,3121.63161751201,-1.1110978456139,0.146827598708035,-7.54190249872854,4.63164001036716e-14,7.68899990587034e-12,"Clic5",TRUE
"ENSMUSG00000023961",421.128205904339,0.213629432307233,0.36366903177029,0.487068851102747,0.626209539569036,0.86848629421972,188.514603582539,0.836447730444761,0.257738157747067,3.10538062807429,0.00190034308634187,0.0210028996014846,"Enpp4",TRUE
"ENSMUSG00000023992",79.7540919229975,2.32784463366393,0.509198371270709,4.16002382969239,3.18214391660445e-05,0.00542063349681855,24.6136551082242,3.57622293246591,0.450381172104003,7.21413239845716,5.42789253631768e-13,7.47054303524133e-11,"Trem2",TRUE
"ENSMUSG00000024030",263.37516928829,0.681178056089288,0.445357583024407,1.40840605015354,0.159010868738647,0.592715857483487,103.421827157749,1.17238452534578,0.317162361747717,3.6323893944185,0.000280808950436367,0.0044815327342684,"Abcg1",TRUE
"ENSMUSG00000024087",29.4781009277999,1.57151339021484,0.569656092011082,0.591549059008719,0.554152594304003,0.834015016772528,213.438310202583,1.98521029701425,0.35638350528848,5.37961750298071,7.46442617912541e-08,3.53528396360166e-06,"Cyp1b1",TRUE
"ENSMUSG00000024109",29.2819882521429,-2.06465229061081,0.550495371071964,-3.73809050909599,0.000185423198904523,0.0164485829361554,6.32023675123888,-0.00552890786662223,0.562939094405178,-0.562676461922071,0.573655215173819,0.848420262219468,"Nrxn1",TRUE
"ENSMUSG00000024131",1108.99545231445,1.16376385611155,0.510240399645128,0.445191107841738,0.65618165226843,0.883168468265584,3921.66542421671,-0.651284799742323,0.162877143410378,-3.93101761305604,8.45870742417854e-05,0.00164482022214331,"Slc3a1",FALSE
"ENSMUSG00000024164",7950.91686044883,1.45033567017064,0.524841108267296,1.78347505542482,0.0745090050140401,0.494764224261968,7108.44215444685,2.76162642850651,0.366309016775207,7.30691395930567,2.73347462173408e-13,3.93010194944499e-11,"C3",TRUE
"ENSMUSG00000024176",7.94250440003251,0.0729420113591625,0.545351595376721,0.30505787836486,0.760322071226192,NA,17.1424156350442,1.44684239800005,0.477158132416945,3.14749217749157,0.00164677512199464,0.0187170865470811,"Sox8",TRUE
"ENSMUSG00000024210",3.19589127742309,0.925657641244832,0.592866950954835,1.56447217053597,0.117706723553232,NA,6.28674296769917,1.81829707484838,0.564791780928995,3.19580437191927,0.00139441621138614,0.0165513342516558,"Ip6k3",TRUE
"ENSMUSG00000024213",1116.69048435165,0.0310952229729005,0.307583659376525,0.0820998469882548,0.93456731480058,0.982564846029844,625.188929553764,-0.401886041627727,0.14269890633076,-2.79343136815782,0.00521520944372256,0.0461685088907445,"Nudt3",FALSE
"ENSMUSG00000024228",205.358788698214,-0.416152547749979,0.319420688571037,-1.28219988863868,0.199772535281502,0.630364195066744,105.10424706206,-0.854626053264655,0.212500410731078,-4.02432219614479,5.71396450021614e-05,0.00118318352808423,"Nudt12",TRUE
"ENSMUSG00000024235",58.6673073591035,1.08296197616059,0.476646627536718,2.17462189211439,0.0296584624131081,0.353035195960503,26.1362518670648,1.21888060647775,0.378552632876604,3.20004103591313,0.00137408022220549,0.0163781005315878,"Map3k8",TRUE
"ENSMUSG00000024254",629.931062317085,0.806202878471518,0.529648964199781,-0.460658426120572,0.645043686613971,0.877502370721964,1416.82468784272,-0.96519855491926,0.210647893511172,-4.54952052823716,5.37682887425469e-06,0.000158868028187382,"Abcg8",FALSE
"ENSMUSG00000024300",345.961254235868,1.30203125969493,0.514293099313839,1.79124921955172,0.0732533110072042,0.490869646555919,244.899245402405,2.16398558051906,0.337234615379575,6.29431233307735,3.08765572481213e-10,2.6168694808763e-08,"Myo1f",TRUE
"ENSMUSG00000024302",71.5368359551123,-0.965323845896809,0.459586855870967,-1.65293628615599,0.0983438312298097,0.534806633241674,29.5251010479946,-1.04221007073723,0.471177281676071,-2.93580509893358,0.00332683275411565,0.0323502342026113,"Dtna",TRUE
"ENSMUSG00000024313",4541.82288705839,-0.0241894110063783,0.508895361439929,-1.22270182895219,0.221442335944613,0.648025041223762,13885.4993815897,-0.852116114243886,0.264998306901931,-3.09517906591358,0.001966941087596,0.0215320546115285,"Mep1b",TRUE
"ENSMUSG00000024354",15.1441554276813,1.09924745613169,0.583850891433145,0.611797798697087,0.540671546339914,0.825819762779876,51.6230971288554,-1.48968583559444,0.422059695680176,-3.34155865096315,0.000833094134325593,0.0109377773126642,"Slc23a1",FALSE
