"","NI_V_1","NI_V_2","NI_V_3","NI_V_4","NI_V_5","NI_MKI_1","NI_MKI_2","NI_MKI_3","NI_MKI_4","NI_MKI_5"
"ENSMUSG00000020634",10.2842055122461,10.6313715183247,10.6799411248176,10.5302814239306,10.9886561777172,10.7522062406856,10.7251636327399,10.955228222998,10.1357562574234,10.9890238068679
"ENSMUSG00000020635",5.30760533068616,5.28390122766757,5.00964084634276,5.37083553926932,4.799009881628,5.03733247923595,5.10796674139144,4.47218241783699,5.24974390211823,5.12355292226087
"ENSMUSG00000020638",9.28529152787369,9.77891064446074,9.32249332780023,9.98562607206117,10.134401580938,9.42862309977468,9.53892274747712,10.30895784041,9.42295650160918,10.0031814172688
"ENSMUSG00000020639",4.74244481501479,4.47218241783699,4.47218241783699,4.47218241783699,4.80298576269637,4.47218241783699,4.47218241783699,4.47218241783699,4.76344235385381,4.47218241783699
"ENSMUSG00000020640",8.51645852352401,8.34447129348017,7.14600294724921,7.93249697284391,8.38109764035509,7.26612249909036,7.55176908325085,7.79223618752191,7.66220072476827,8.37880425300483
"ENSMUSG00000020641",7.22396294766122,7.1473338594744,6.40003552448687,7.3442260482014,6.47278085490607,7.61178223448848,6.55258423122104,7.53247090566334,6.20151622097203,7.22080294752757
"ENSMUSG00000020642",6.91133199817963,6.49260791757598,6.22940487224823,6.21668660772855,6.21775423271764,6.7506552822411,6.33909070256717,5.85984456699882,6.77884825237536,6.75062066904426
"ENSMUSG00000020644",9.46546019094873,9.24740301470201,8.97472981749483,9.86098373595956,9.45686124122623,8.9530465563702,9.24481941908354,9.62863510409168,9.27032671618509,8.89563906706518
"ENSMUSG00000020646",5.23519860939829,5.6920610116485,5.07962430172984,5.44049111929955,5.04672367067106,5.04937691810392,4.93093228400731,4.47218241783699,5.41084610395154,4.47218241783699
"ENSMUSG00000020647",8.79324468798147,8.99014141332099,8.9826098768236,7.90216997152232,8.63621470631926,9.09688809574396,7.96739209419739,8.8946443989123,8.14659403241922,9.10984918158221
"ENSMUSG00000020648",6.28097827419473,6.0965625381895,6.23946471999803,6.64255270390625,6.09437640443387,6.54376044717582,6.31814324608526,6.4286876327445,6.61066054066778,6.11980625201934
"ENSMUSG00000020649",8.39982296775775,7.86895935507596,8.54929968808488,8.32932578814333,8.07785408074783,8.33768653030507,8.52331903687531,7.98963097498668,8.6267029776953,8.02886285576671
"ENSMUSG00000020650",8.09646761484602,7.85517833687139,7.4108153192018,8.08763585285135,7.66228719402333,7.57316980620248,7.78368266642658,7.50286990050566,7.90931344303547,7.30702685045873
"ENSMUSG00000020651",5.17556583914506,4.93824021451811,5.09470376818115,4.92407528862366,5.1979812317288,5.36180870254609,5.36577793881349,5.63345987601077,5.3527669042044,5.1227817177459
"ENSMUSG00000020652",7.04604063713326,6.77840010742746,6.73288302218159,6.75937282493293,6.84854941043652,6.73806746159776,6.96909793816886,6.836427122463,7.11878614846106,6.969803099874
"ENSMUSG00000020653",7.1871533577117,7.28572216437819,6.70475971767378,6.07730572903241,7.1238706519266,7.25279216589425,6.30527035727596,7.34387689918597,6.63501373807212,7.35204455147089
"ENSMUSG00000020654",6.65270834797554,7.05917585217794,6.15614276645636,6.01151686568674,5.94245845848609,6.36574066069835,5.89343857872192,5.71853369392179,6.99337178982963,7.32586593289938
"ENSMUSG00000020656",5.39792192090182,5.29593195804811,5.68744394236023,5.33296805899069,5.14041668408688,5.71513876414718,5.12689950246709,5.52927855060467,5.62012274070376,5.31848922657436
"ENSMUSG00000020657",6.63229103164244,6.50721231373435,5.78958775636512,5.90258591983398,5.88048841454492,5.9094942727374,5.85067310901431,5.88946105975637,6.47319672144185,6.16213171092299
"ENSMUSG00000020658",5.61195516680404,6.75948623875484,6.97934182845827,6.20980058766429,7.10857791940924,6.52504861126061,5.36740050397185,7.76136457630178,5.78955592951909,6.93017176531855
"ENSMUSG00000020659",8.08443826135754,8.13612740231039,8.05998642458717,7.40299885484867,7.85815753846023,7.9510692842804,7.87023556426951,7.82637301192031,7.92667039064832,8.31711231657762
"ENSMUSG00000020661",8.93700584406561,8.62788548686439,9.28681998646702,7.50004586150583,8.15844733072651,9.48398851310778,7.7394386935816,8.93343886191918,9.02026786152113,9.63634593199902
"ENSMUSG00000020664",10.8998525902132,10.8959855237841,10.985206063408,11.4576084443256,11.0863712820421,10.880144189304,11.1743031273115,11.0600507808388,10.9440296138774,10.8944599459031
"ENSMUSG00000020668",5.45521144199939,5.96501315798661,5.3934688450006,4.47218241783699,4.93374620039388,5.59120415404672,5.30781984494531,5.38298419537102,5.34520680381684,5.68278318471267
"ENSMUSG00000020669",8.59594606426966,8.82571345260288,8.75634485626708,9.42657190533537,9.06861937003798,8.74388558429905,9.1045241695981,9.14016080288756,8.76341342117036,9.07516824033869
"ENSMUSG00000020671",11.0806027667249,11.2364185219506,11.0086793121277,10.4760129807464,11.0222703486406,11.2400334875544,10.7645017727669,11.1081983877216,10.5267933745079,11.3326001612491
"ENSMUSG00000020672",7.5727672502895,7.58637292999295,6.73373366169974,6.78345944184591,6.41492896941557,7.12137832672758,6.70890414525208,6.59551236130941,6.99234899415538,6.40163580770707
"ENSMUSG00000020674",7.63710044149409,5.93152763784294,7.26802331737862,4.47218241783699,7.17228529208885,7.36579690841599,6.40161556523237,6.65903599400501,7.42891165091015,6.90134375670896
"ENSMUSG00000020676",7.25715797560071,7.1350792849385,7.00444466376227,6.76286154844412,6.2926388789383,7.06415409195686,6.3066866384842,5.85233427806899,7.04093372040889,6.24949504030511
"ENSMUSG00000020677",8.63378694776544,8.27348310116696,7.9992592220286,8.45102304171601,8.46225779799311,8.37817268315641,8.31957280120488,8.3107562591385,8.31940103404579,8.06586440076662
"ENSMUSG00000020679",7.43002440634131,7.88004227975464,7.76656922987541,7.12153664039302,7.59676285986533,8.04873546622735,7.10519694411829,8.26276001364712,7.4054675792929,8.11237294921033
"ENSMUSG00000020680",10.1158350460261,10.3775686382922,10.4711516460097,9.30441018616051,10.1323450990054,10.2204169863401,9.57723701465664,10.4146369062384,9.72285382540357,10.3741057337858
"ENSMUSG00000020681",11.5900133756772,12.6410287536588,13.102915654185,11.9413718486327,13.2678105905707,11.9815302661718,12.1369038565232,13.5896349153718,12.2322379875713,12.7526432128772
"ENSMUSG00000020682",6.44606584928614,6.88117675814998,6.94922183992995,6.8511999836127,6.44986779946491,6.63864411874391,6.3819804186152,6.17302221419322,6.4494932211235,6.34908235394884
"ENSMUSG00000020684",5.30242163313026,5.8619175015673,5.60198977781978,5.09113435809209,5.09500121033676,5.30612617343128,5.00654507407325,5.19206754423463,5.16192435002118,5.58571165408492
"ENSMUSG00000020686",5.47953132225824,5.65814258246442,4.91007416334499,5.25893545409919,5.32340908694081,5.21053369740805,5.11069335741059,5.51055337576404,4.98460753286615,5.39248151338575
"ENSMUSG00000020687",8.90992424510701,8.64323337935829,8.79995761868911,8.62584668287023,8.78676088661258,9.03678813355219,8.76052396503154,8.73341530006801,8.36261874459353,9.1421355934801
"ENSMUSG00000020689",7.65884915452059,7.68196706966341,7.29238366393475,6.38416701289071,6.85898368857643,7.56919150600895,6.93277255299172,6.19439427553411,6.97614730536839,7.30394684062815
"ENSMUSG00000020690",4.47218241783699,4.47218241783699,4.85829705879835,4.47218241783699,4.47218241783699,4.74300555030769,4.94488814537933,4.47218241783699,4.47218241783699,4.47218241783699
"ENSMUSG00000020691",7.18268305847189,7.21147346366718,7.45001899656361,7.67247939948482,7.25766703658542,7.19882453124386,7.50484149755681,7.17856078397635,7.58933431936758,6.98977418924655
"ENSMUSG00000020692",6.54134126751506,6.41139904866535,7.13273333213642,7.70767565738321,6.93520315999338,6.52414573177037,7.17504123809859,7.09141326225156,7.87736777600244,6.90494259723515
"ENSMUSG00000020694",8.32610837099372,8.81488009823696,8.6628283371893,8.00290017749762,8.33795443467195,8.89313323959914,7.92622340480359,8.61310353423986,8.80075424516924,8.87504833652935
"ENSMUSG00000020695",6.51905091179661,6.65289788466405,6.28982986632879,5.56078246196765,5.75444465729681,6.30541596948665,5.83437870920652,5.50689828169244,5.85141055784051,6.32188649778159
"ENSMUSG00000020696",7.92467410602042,7.72022527018144,7.92837372500249,7.91757432996021,7.95229684013168,7.94027616145685,8.11924666851583,7.84176249988073,8.16984466972971,7.91424364203122
"ENSMUSG00000020697",8.01733488985257,8.47048664561461,8.11927610896239,8.04206912234612,8.13805287594142,8.74257385727569,8.03614204627627,7.72715533175996,8.37943650898905,8.52674155407796
"ENSMUSG00000020698",4.93548525922053,4.93563056807312,4.78563812098901,5.11078118741174,5.26711536907008,4.75915238056984,5.1088921619703,4.90577615617205,4.76816279380229,4.76490991871508
"ENSMUSG00000020700",8.24366246839517,7.98141616490744,8.0700981793901,7.55608456879636,8.12474306876406,8.07100626452984,7.95767583095223,7.91845225950592,8.10342276626119,8.29859702401061
"ENSMUSG00000020701",5.73926564953745,5.78620421066173,5.23640072497765,5.62823102425877,5.27189669431528,5.83649485927064,5.26231754243498,5.34262600381045,5.45757701691824,5.59593686033155
"ENSMUSG00000020702",4.47218241783699,4.47218241783699,4.47218241783699,4.47218241783699,4.47218241783699,4.78461255397,4.47218241783699,4.47218241783699,4.85694968015135,4.47218241783699
"ENSMUSG00000020703",4.47218241783699,4.47218241783699,4.91230065370257,4.47218241783699,4.47218241783699,4.47218241783699,4.47218241783699,4.77834798218306,4.47218241783699,4.76479198690126
"ENSMUSG00000020704",5.59050717899515,5.75935147101135,4.76882720941556,4.98379932310794,5.00405709139507,5.21209764862299,4.83059134839671,5.06645304985376,4.86746391333555,5.29523173962937
"ENSMUSG00000020705",9.52541699542237,9.52636886300669,9.50018886884587,9.10953209005136,9.42243157821184,9.64244255003966,8.98124898891401,9.55106782288422,9.28742938688537,9.64679686666106
"ENSMUSG00000020706",8.58100252235139,8.64429814692109,8.74350233257759,8.46951882253158,8.82266359296184,8.91942342473292,8.19974927782892,8.58221497690753,8.57507377034568,8.16466747878671
"ENSMUSG00000020707",6.37749704410597,6.79189770224472,6.70181877337371,6.97338161856535,7.67669700314319,6.61469744015399,6.7944007880456,6.68927604950613,7.66269475835965,6.58022924819878
"ENSMUSG00000020708",10.2670572230208,10.5245434513073,10.3652506680821,10.9442801094602,10.570325607882,10.2144588712161,10.7382883347305,10.4968170055601,10.530060873285,10.2059863897876
"ENSMUSG00000020709",7.40608116536859,7.57129512286922,8.01569381576754,7.61764685085422,7.64011521661445,7.58127701470314,7.27196994621865,7.70710250414191,7.31738478481241,7.95928675332249
"ENSMUSG00000020712",4.47218241783699,4.79896501571939,4.47218241783699,4.91588874087434,4.79358204041784,4.77355777805434,4.47218241783699,4.47218241783699,4.47218241783699,4.47218241783699
"ENSMUSG00000020713",4.74065541579529,4.47218241783699,4.47218241783699,4.47218241783699,4.79780335766766,4.47218241783699,4.47218241783699,4.47218241783699,5.0648066814793,4.47218241783699
"ENSMUSG00000020715",8.96385793222062,8.62937406215587,9.11913571093879,7.80727119538983,8.79892925266168,9.17750831284044,8.35278766167847,8.95610247012418,8.47177182177618,9.28384958318251
"ENSMUSG00000020716",8.29406471234889,8.43312578350473,7.92786336518105,8.26509907699463,8.11771805817729,8.3872749403222,7.78167543180246,8.42118697560714,7.98999367182683,8.53637394518111
"ENSMUSG00000020717",9.17788324367969,9.36548852796429,8.50009199291226,8.2272238731762,8.14015315907711,8.75928685573856,8.26667457840016,8.00043356191355,8.50291113134169,8.8198055228929
"ENSMUSG00000020718",7.04787141549891,6.96284994941518,7.24432346264714,6.98804688815481,7.22351103178252,6.87720042413146,7.13593107322589,7.46165687867811,7.31259436153371,6.94523079336385
"ENSMUSG00000020719",12.695144913799,12.6326599015405,12.904116150788,12.476240741913,12.7074718646787,12.4709259726725,12.6165256692645,12.9300342121208,12.7134266440596,12.6840262185962
"ENSMUSG00000020720",9.4279640783491,9.32691403540319,9.48515576781128,9.76393821309573,9.55820716517403,9.54871789884474,9.61685562674366,9.56335619611365,9.49743144366627,9.3193910707373
"ENSMUSG00000020721",9.48789473332511,9.77662526678433,8.73725771942683,7.99440843355355,8.51432179761978,8.74799660583951,7.85893571511626,8.62605747200425,7.86689649625022,9.25572070370752
"ENSMUSG00000020723",5.40503274740762,5.59235158467132,5.08386853815656,4.96013998395318,4.75822773857031,6.50340151938536,4.86748827319885,4.74197821807028,4.73276580841104,5.10226885524526
"ENSMUSG00000020728",5.30665555347333,5.33509820784655,5.4018621837704,5.12087199702542,5.44092922043808,5.14180804374384,5.80464418372565,5.39249764864527,5.39919926374581,4.93781715976217
"ENSMUSG00000020732",7.1039554823128,6.84782829496285,7.16966863659775,7.74210058079559,7.40535310253586,6.81367742666531,7.42003167161461,7.44229352051046,7.57292050021584,7.01596241702398
"ENSMUSG00000020733",13.3668340329526,13.9289137832244,14.1291580335083,14.1436598781999,14.1706991949997,13.4871071252193,13.9586062769317,14.3753185528933,13.5827092689961,13.8017788111011
"ENSMUSG00000020736",9.52161102956096,9.70323868790201,9.83638508033409,10.7368493374846,10.045639619733,9.51518356134552,10.4285897917594,9.98352111909062,10.5349853578852,9.52426345047954
"ENSMUSG00000020737",11.1386757160005,11.3022664054256,11.5052800903821,12.3817898561529,11.4832224546683,11.2385530433818,11.986247777715,11.4622349019292,11.9694716450496,11.1590576406727
"ENSMUSG00000020738",10.4907991252411,10.3080479682916,10.2059416530036,10.6795498347329,10.2265870247864,10.2165979494223,10.524457803006,10.2190025372151,10.4847328272414,10.1745556180016
"ENSMUSG00000020739",8.54532019291207,8.40008440400505,8.43180108786272,8.62163778387789,8.58347290963818,8.15697366898962,8.79363508418987,8.0834741184092,8.74834954756638,7.88147929128174
"ENSMUSG00000020740",8.44264260318813,5.69009596993653,8.60048090432559,7.6369126654613,7.68827130911628,8.35826601088674,8.73670951062536,7.35722133374853,7.96017997982817,7.9534139108768
"ENSMUSG00000020741",10.8486348021556,10.6348864940857,10.6978027617242,10.3277280822139,10.6955215730433,10.8173747906794,10.4180346035028,10.7438540717031,10.5258089989082,10.6966187991319
"ENSMUSG00000020743",8.98696373146331,9.18954734140707,9.02311405872999,9.79224029931319,9.177825830195,9.03103150140438,9.61608778606512,9.23356745517173,9.71072743230829,9.1086884238107
"ENSMUSG00000020744",7.50028861546529,6.99542167246441,7.62435796503873,8.38929322358663,7.69279639257384,7.40179733532747,8.18615649476993,7.3980970937717,8.37145754090568,7.51498010496936
"ENSMUSG00000020745",10.8784572805644,11.0405854577764,11.6234175398453,11.0503142626234,11.5518371126728,11.5758161884879,11.4523909775212,11.5245015280043,10.978211396223,11.4198865448561
"ENSMUSG00000020747",9.84635826833184,10.0608505921385,9.59320038102684,8.13252966251946,9.97191609625012,10.2851118975303,9.88106231545605,10.3123405501409,9.61823775019543,10.3109245057553
"ENSMUSG00000020752",6.626402805749,7.66185673461143,7.10732630679038,7.49187986097292,6.27804393339161,7.54801577339703,6.90836507025386,7.70042902342629,7.46056016259512,6.93557379867692
"ENSMUSG00000020755",8.48034748084676,7.78585557692152,8.70611371899762,9.03262254915987,9.23740357260099,8.53069544191281,8.97357857991371,8.91225158676908,9.14779043572064,8.21049062830056
"ENSMUSG00000020758",10.3045382969442,11.0508595332859,11.0814085039159,8.88117783710073,11.0857025978615,10.8935653603826,9.76783461185081,10.8633980881369,9.91846810070635,11.3370891015646
"ENSMUSG00000020766",7.88228191311192,7.81622420993608,7.72357063030456,8.82750947362416,8.24022641272917,7.54081189733489,8.21208497982049,8.273388850609,8.57455444483901,7.72806919235403
"ENSMUSG00000020770",7.29991747036012,7.40511955605745,8.00532790667306,7.1737656806965,7.16518497148797,7.32751880870652,7.24787625025312,7.95508956301993,7.42640024050401,7.21985566261115
"ENSMUSG00000020773",7.0187230091374,7.58166908921522,7.07909795073804,6.87334372830365,6.60077707437716,7.46714597448877,6.9296765010533,6.35148467786807,7.37627101743896,6.57686986520696
"ENSMUSG00000020774",11.0142581353053,10.9154847070497,11.5148181114312,12.7414531388156,11.5825918884245,11.1162733296203,12.082911054299,11.8356627048083,11.8219117882423,11.0497286179448
"ENSMUSG00000020775",8.3337530759185,8.16399635956106,8.97305035020979,9.00081227578244,8.70311769661813,8.11147910832901,8.6808423272675,8.14318880554514,8.98688128507191,8.5160891495829
"ENSMUSG00000020776",7.14897076996233,7.0570358277763,7.80664276090913,6.01650140019965,6.96009318054636,7.56622592010015,7.10809578667611,6.782295668309,6.79012331750597,7.50284910306978
"ENSMUSG00000020777",11.8321875392722,12.4084466782056,12.6632577587899,11.858109177349,12.4945025219341,12.218679461501,12.0075101115292,12.7956315215183,11.7588988313913,12.7464855469908
"ENSMUSG00000020778",7.92873642592462,8.12101274823157,8.4048131150993,8.71281032800808,8.1627285248979,7.80979597724912,8.69486693947427,8.02849151622996,8.49167486102488,7.99077914077463
"ENSMUSG00000020780",9.94905209625049,10.1145370669355,10.2057367343902,9.64358199468223,10.0280521820501,10.1284866605612,9.83656593234016,10.1441462035708,9.64869706152575,10.319722786484
"ENSMUSG00000020781",7.53396299516956,7.68378900402583,7.97975373758795,8.42949909019688,7.87372777068744,7.89938445299567,8.62617678733736,7.57899322282762,8.40725032066197,7.66482325242729
"ENSMUSG00000020782",10.3269878318272,10.7655678612726,10.6971700858065,10.492256111913,10.7924027017253,10.4803622064877,10.3380032008258,10.6775334598755,10.2699486590049,10.7852705439906
"ENSMUSG00000020783",8.88063613619538,8.71817889755493,8.42213108590927,8.54829163184532,8.69044261753599,8.73715878172967,8.66157714590798,8.66670169159621,8.62216717082153,8.84609417529474
"ENSMUSG00000020785",6.32704755029115,6.16545497770449,6.09980015400594,6.23131664913768,6.18405568293707,6.00863557551532,6.31088871760939,5.76475254794393,6.29524852454942,5.70771551113958
"ENSMUSG00000020787",6.25963252290657,7.00767872843157,6.02078277488321,6.4960707947558,6.40312133649955,6.45283410347389,6.36132680201443,6.13680739197094,6.52955825569736,6.08518413107747
"ENSMUSG00000020788",11.149356595304,11.3146501565296,11.3162326405219,10.2759608767378,10.9545635681943,11.272992443684,10.4868443337748,11.0465966185631,10.8632381912699,11.4618127479631
"ENSMUSG00000020790",10.2733219839028,10.3339236978761,10.3169997628378,9.90347890065895,10.328814180241,10.7108663696369,10.1246766122748,10.4453894693727,9.8171207889334,10.8525253455319
"ENSMUSG00000020792",8.4897623371048,8.85977870035704,8.84502079518297,9.32668586365866,8.76139188248484,8.82380751664106,9.06343225304202,8.9501015297135,9.00135164622631,9.02396649854397
"ENSMUSG00000020793",6.97772809428777,7.07727597364722,6.03488230077298,6.51058797160341,6.16602070297342,6.17460549287968,6.26497196115011,6.16419715269293,6.6212383925442,5.84939550124401
"ENSMUSG00000020794",9.47836455922765,9.78275063172056,9.52548812067161,9.54045321763021,9.71923858783591,9.54440392955913,9.5895120642057,9.85504025182114,9.52610605149745,9.61082396856935
"ENSMUSG00000020798",5.76970351469904,5.60417873187577,6.05045336902468,6.07527113976314,6.09979908530047,5.67595595236625,6.28852495398204,6.19101255720675,6.23747368883369,5.90196823545917
"ENSMUSG00000020799",4.74225900266754,4.47218241783699,4.91512055678421,4.79484764892724,4.47218241783699,4.47218241783699,4.47218241783699,4.47218241783699,4.76569517791907,4.47218241783699
"ENSMUSG00000020801",6.55994509701786,6.40026135779302,6.84400351637799,7.68948687467219,6.67393057790035,6.52863431438439,6.90219759806205,6.76701278922328,7.34759406877061,6.57938088815196
"ENSMUSG00000020802",7.94587890069305,7.72826018312791,7.86084989592331,6.74207807206554,7.20942896561305,8.06507359619261,7.12171268280896,7.48784162749463,7.12599600358528,7.36212315301987
"ENSMUSG00000020803",11.0679021770893,11.4630227516529,11.252376254819,11.9799675777974,11.5782483320964,11.0876821037558,11.6038652601527,11.5467157721575,11.3792149094915,11.2489081786788
"ENSMUSG00000020806",7.89157357548026,7.90339215859844,8.01128354720196,7.34925458710993,7.77965335769033,7.82614929331123,7.50087845332468,8.22553809757696,7.61325169545669,8.14130132790124
"ENSMUSG00000020807",7.96338854554704,7.59222344892697,7.0811350841201,6.59249235442435,8.7738568232437,7.3578836716563,6.80558218721546,6.36004605685135,6.35727201363187,6.84728952236756
"ENSMUSG00000020808",6.22255484743193,5.89792800643515,5.49991636221639,6.39808999157446,5.75105954608807,5.73197838167325,5.94615980274214,5.79774842350307,6.58771094051706,5.57327601771574
"ENSMUSG00000020810",7.60859403556941,8.16730970472603,7.40996438647914,7.16346320109815,6.85978722189476,7.4739631752264,7.12409429648926,6.64693226451649,7.40340623795274,7.31481063968899
"ENSMUSG00000020811",6.84452229745626,6.11672858423091,5.4135436400105,5.20032536845989,5.70922939061633,5.73208271691825,6.23172339695873,5.44243346725276,5.35240337973186,5.71108645028237
"ENSMUSG00000020814",6.89858542767239,7.34566713602866,6.64094024071697,6.45976377346516,6.37359297671813,6.67279475527311,6.40188625256118,6.76453738731968,7.16743492324441,7.03107247504232
"ENSMUSG00000020817",9.00038655959609,9.0203559420074,8.8347913151144,8.68538541946824,9.12111527238195,9.20615836764527,8.87877839204483,9.14715088586673,8.78613552140486,9.2571023342861
"ENSMUSG00000020818",8.53405182100002,8.66260972079709,8.6732416310628,9.20365825030324,9.46155469340494,9.03219803450155,9.03878335736847,9.38364869936195,8.83781002476256,9.35512763011377
"ENSMUSG00000020821",11.8150256993223,12.2109255236933,11.8252355566107,10.9767432951823,12.018138804263,11.9868766604224,11.4890964606152,12.0762777944573,11.4371406612596,12.2628405791911
"ENSMUSG00000020823",9.14098077802605,9.77266010326602,9.68524028243992,9.07599283201623,9.58809015885175,9.44965360954747,9.76070189668962,9.51744472387363,9.42273389807889,10.011539989435
"ENSMUSG00000020826",10.6159881780673,9.99612134347166,11.6248472444817,11.3464038637733,9.64384797836944,9.96340511548213,11.5455829408799,10.606467542091,11.1547509143285,11.3737422131316
"ENSMUSG00000020827",9.40245906305258,9.0685864189352,9.73845559508487,8.29652663630548,9.72165384158473,10.1906129142521,9.16370787037302,9.74924937733418,9.58854735055104,9.97964387854347
"ENSMUSG00000020828",7.35003246139769,7.13176015819469,7.36734702633368,7.55851714355911,7.79114667166572,7.64781584894723,7.40756671170638,7.6728238196891,7.18487101595713,8.53211377737476
"ENSMUSG00000020829",6.92621374488805,7.96420921135392,7.24093353883495,7.57065739129546,7.80795542268091,7.13790470885468,8.0219777300921,7.99881382276321,7.55738293440501,8.36105243152468
"ENSMUSG00000020831",7.83459347373898,7.89774925801073,7.60706871391853,8.36968278311201,7.76239206376942,7.41315467762957,8.00624655892327,7.53598263566118,7.98578769456284,7.62359508934412
"ENSMUSG00000020832",7.33970963836362,7.59368375477877,7.47678465534338,8.05211960024472,7.42534691388368,7.37729838754642,7.61152422018022,7.5515782179615,7.79545622065511,7.49453580142721
"ENSMUSG00000020834",6.28569457028945,6.40194714159867,6.48075051675165,6.78076654441292,6.81637900783505,6.21947875481232,6.6956784987981,6.1632708030372,6.57849017644088,6.29130310100207
"ENSMUSG00000020836",4.92930909261188,4.97301634262228,5.44286593258053,4.47218241783699,4.75173815533608,4.47218241783699,4.94790012268564,4.47218241783699,4.47218241783699,4.88267310621829
"ENSMUSG00000020838",9.4451813792932,9.73855351590347,9.90584837583547,9.34506093622418,10.0194596693855,9.78521473273221,9.64741606654276,9.99962998038273,9.42626066700769,9.64892414758373
"ENSMUSG00000020839",13.2829986795663,13.626060438272,13.3015163412136,13.7850857103088,13.3593872976701,13.6245859998022,13.2557399978823,13.6716441603946,12.4793368803348,13.739089025374
"ENSMUSG00000020840",10.1572675345293,10.1439281591098,10.1757563087622,10.3785728635901,10.3422917542429,10.4418832931154,10.3364840487765,10.3246607305025,10.1111026473955,10.3960259282789
"ENSMUSG00000020841",10.3621520649242,11.3369843508111,10.7463352852073,9.62276278963223,10.457579898001,11.2613042585967,9.4126016916641,11.0923984933555,10.2893174126422,11.6631878840948
"ENSMUSG00000020843",8.10096027669236,8.05025657394531,8.35143121352749,9.09865575140233,8.58762154177434,8.05111562867059,8.92515105410049,8.44177745087178,8.82668113005111,7.81462205004971
"ENSMUSG00000020844",7.95765837832691,8.33146052203565,7.36396157980127,7.71841892815432,7.17368588074721,7.54071468514682,7.68129844224242,6.91151764183133,7.86385818802973,7.15805746037801
"ENSMUSG00000020846",9.37744897754154,9.62388875192869,9.22424532578168,9.14155252822918,9.07411161120744,9.39828338192047,9.29386072680136,9.18510546779201,8.98470906059057,9.19073760788474
"ENSMUSG00000020847",7.33588257493056,7.31208216627237,7.61698695364011,7.22907248109758,7.49966467917725,7.91758640340143,7.5674759637797,7.33024492003714,7.70024404820724,7.48754777035122
"ENSMUSG00000020848",5.60574987368241,6.26077388627524,5.48851296058213,5.11313151751806,5.48453129467307,5.47317156635454,5.31151933290672,5.77414123289045,5.29576388455234,5.74563639404194
"ENSMUSG00000020849",11.9109690088927,11.9793317967373,12.3497685431442,12.7801112657711,12.5003689866505,12.1636098707498,12.6502134313003,12.3587860047876,12.4402837424255,12.1891385621574
"ENSMUSG00000020850",10.9158434547126,10.8485158746411,10.8482251930292,9.24104557293055,10.6567713018362,11.069680867378,9.90214992876532,10.8275229179354,9.99111955399123,11.4294499773045
"ENSMUSG00000020857",10.6664951814979,10.6447761492259,10.9259008301896,11.9055313538103,10.7623923705522,10.1965598627235,11.1576123302853,10.5306431569413,11.4666249103027,10.2922568219595
"ENSMUSG00000020859",9.94083565798986,10.0594580401252,9.72140374227098,9.86268365738094,10.2054910720103,10.3667364457523,9.89974124848811,10.3344997163629,9.50819543488057,10.2951295216312
"ENSMUSG00000020863",9.87516654756781,9.8388276910754,9.56693347887108,9.37240616332074,9.67459444250926,9.14034825874488,9.69122746970744,9.85395559783782,9.64821120928442,9.70194010286126
"ENSMUSG00000020864",9.20778734338141,9.3351824725062,9.27709203319029,9.25254145737268,9.41418650255238,9.52388823704863,9.23980505589657,9.42008894841253,9.32796960554199,9.6123927997335
"ENSMUSG00000020865",9.41313743927799,9.70086187059546,9.52522767888297,10.0611646768047,8.59155258888652,9.25812994128014,9.45743302670345,9.62383655079616,9.54635824325701,9.43314909545103
"ENSMUSG00000020866",5.02589550457504,5.50927687391605,5.07814234407288,6.25572320016012,5.73848762962875,5.72128470287881,5.19189116081566,4.87494082929139,5.49646619150972,5.01217515504048
"ENSMUSG00000020868",7.58660178141332,7.75481960888867,8.14627891228167,7.45587187188348,8.23859822204899,8.33047944014466,8.20306021724684,8.42377615994814,8.28623426915331,8.56314354927648
"ENSMUSG00000020869",11.5588296289041,11.8246721473944,11.9141930573395,12.0490728006254,12.0037578287312,11.7981352527123,12.0499034164863,12.0556653283165,11.6232311790678,11.9249286248045
"ENSMUSG00000020872",4.7416134804768,4.47218241783699,4.91435705708236,4.92442228531343,4.47218241783699,4.47218241783699,4.47218241783699,4.47218241783699,4.7689620441527,4.47218241783699
"ENSMUSG00000020873",10.4002050820833,10.6561779349945,11.0286679332428,11.5152003183027,10.977068664371,10.4682699815013,11.2346592625243,10.9347986412769,10.9410819948682,10.5238301408325
"ENSMUSG00000020875",8.22325282219152,8.66936649473304,7.98805014270664,8.0117899081247,8.17223869881917,8.8883487770047,7.94992607476116,8.38039399937405,8.06132716168522,8.48711076420268
"ENSMUSG00000020876",7.55436194432672,7.63927388076835,8.05019942415851,8.01366618255316,7.57982136758958,7.65271157894529,7.93217010128617,7.81152153034407,8.21530327824656,7.87543528899313
"ENSMUSG00000020877",8.40525968313109,8.6891456208502,8.46340277501144,9.11536317265883,9.06642879641224,8.24593528654184,8.93103356307409,9.08145904931282,8.93351426921234,8.82261511036335
"ENSMUSG00000020878",4.93760853812564,4.80781034077704,4.91343154443963,5.01981822660343,5.11875232319789,5.04484962232878,4.91979985038958,5.0797105466045,4.47218241783699,5.18612589360429
"ENSMUSG00000020882",5.71336070233896,6.35560196228147,5.71913292366743,5.73693837954676,5.62363297663959,5.47195500554904,5.27878674809287,5.54144066794872,5.50950569752813,5.34301291626978
