"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NI_V_1","NI_V_2","NI_V_3","NI_V_4","NI_V_5","I_V_1","I_V_2","I_V_3","I_V_4","I_V_5"
"ENSMUSG00000026354",1458.76886707254,-1.49814866102328,0.439471608256386,-3.40357601173156,0.000665099048405965,0.0091774549927003,-0.83477133258911,1.33563105658944,0.90413183786517,0.0914930278798249,1.57790477529962,-0.76466425510789,-0.64150042028,-1.44045401086495,0.11693489143418,-0.344705570226285
"ENSMUSG00000026365",225.137966153149,1.01911215913577,0.240898398655377,4.10560840909042,4.03252108778382e-05,0.000890750165659572,-0.452399404177002,-0.222065020035246,-0.955425572842741,-1.10854429374656,-1.16996833847357,1.45689159266804,0.924476397943051,-0.438033495758505,0.72207479640484,1.24299333801771
"ENSMUSG00000026390",57.8514724713875,3.26192109457595,0.526311330188401,6.20915506865503,5.32702376552478e-10,4.22566816237662e-08,-0.310624635134125,-0.997941098393496,-0.914407613001342,-1.005687412568,-0.897738038486076,1.48191044060693,1.56368525304243,0.667154466907175,0.00393758263051587,0.409711054395986
"ENSMUSG00000026395",1005.13191064733,0.952362627010224,0.330780075799862,2.81565773095342,0.00486774954169437,0.0438151877417018,0.266365313727255,-1.95857785794654,-0.610868283714547,-0.0763647681231168,-1.14960841695701,1.16489271292134,1.19436235625903,0.0748477785255777,0.503353842057713,0.591597323250292
"ENSMUSG00000026399",1080.09656251553,1.07057816156434,0.284754613826248,3.67109217748894,0.000241516211201779,0.00396850566222679,-0.973572684444301,-0.863192954916423,-1.23473522943797,-0.091250760510599,-0.664352817404543,-0.347865165494663,1.31545343580673,0.411391820413523,1.62121713537806,0.826907220610185
"ENSMUSG00000026414",64.1292251700627,-1.09673912906316,0.348409956843033,-3.04065731272226,0.00236062337990458,0.0247235851926233,0.760415662048601,2.05298337792311,0.0918292496756119,0.122292873345325,0.691844365626852,-1.06048472780352,-0.0208988109368048,-1.12430147001082,-1.0486087596732,-0.465071760195158
"ENSMUSG00000026452",27.5835069852611,-1.83224473912514,0.38795792541463,-4.69206446850455,2.70461865875353e-06,8.78074077861049e-05,1.6973535711916,1.34962016489517,0.311739424001364,0.0946854820159395,0.0673598711175468,-0.465923872889515,-0.683190804404894,-1.68112076355511,-0.813459835363967,0.122936762991866
"ENSMUSG00000026458",134.747439207084,1.48863457844857,0.257478477165694,5.72218788419034,1.05160917589858e-08,6.2029533184963e-07,-0.511505501903292,-0.873479067778043,-0.803774160725269,-0.681486423816571,-1.57748161890771,1.18255692485591,1.20036388585315,0.966345492251814,0.552827647006895,0.545632823163116
"ENSMUSG00000026469",602.411195720683,-0.818838324179807,0.272449025346347,-3.08925663246118,0.00200658027644292,0.0218219603185698,0.735761802929272,1.27197235258936,0.803015871366705,-1.15035588226618,0.89982884441794,-0.0201406788208692,-0.911269078525671,-1.33108614364688,-0.990281334751931,0.692554246708251
"ENSMUSG00000026473",1634.29051738969,0.924986234655456,0.315284404779722,2.84001354849065,0.00451116178117399,0.0412980319285076,-0.847662352579748,0.61854915486632,-0.903299007593447,-1.40446999768394,-1.05688207865111,0.847137984634661,1.26270033552809,0.741909730413323,-0.283056745672537,1.02507297673839
"ENSMUSG00000026475",18.1844811344956,1.60585484325797,0.481895018072671,3.3485455336019,0.000812369306697038,0.0107402158832039,-0.585680132692934,-0.0126573965204446,-0.680628019925405,-1.64396207122911,-0.864103331054797,1.35141176952803,1.61368426703671,0.0479290909082342,0.464938213939407,0.309067610010305
"ENSMUSG00000026479",696.95463619821,1.95426158306723,0.301291275439134,6.41567684361598,1.40198561048095e-10,1.25423190475415e-08,-0.804782801103415,-0.381040765944393,-0.821227680729384,-1.34552036925114,-0.996468501729886,0.856133382896289,1.65981043756533,0.893261420815779,0.439525722861151,0.500309154619664
"ENSMUSG00000026480",377.633937390154,1.45119344758564,0.247374652375915,5.77863235120288,7.5310289067806e-09,4.64644285386544e-07,-0.378536173493865,-1.51548174170531,-0.907922906841953,-0.625810504731532,-0.912614330960881,0.977001503444451,1.29153002972849,1.2100229555161,0.26796204768425,0.593849121360256
"ENSMUSG00000026509",564.034577856688,1.29995335794257,0.334602220228188,3.7881229266514,0.000151789747616956,0.002691927649643,-0.524416181238316,-0.155654649623568,-0.264481726616474,-1.42604851875314,-1.50351627764935,1.08987783176722,1.42815602362907,0.697864955305562,-0.121184245494534,0.779402788673528
"ENSMUSG00000026536",51.3350402806756,1.28988458606861,0.349477235724237,3.65641179616262,0.000255770362262491,0.00414975335397839,-0.596095757001765,-0.449867067125591,-0.699232206930744,-0.515816781722699,-1.74730118861067,1.49729887286415,1.21771685656867,0.866606808529939,0.0296914795999845,0.396998983828711
"ENSMUSG00000026547",2825.47129530713,0.557456018845746,0.178178344941903,3.09064049608433,0.00199725290859844,0.021757869580209,-1.28579414592589,-0.66753469717856,-1.22177088661726,-1.15461054691493,0.475487057297014,0.119820426650201,1.28971998407796,1.16060399006761,0.638305348099518,0.645773470444362
"ENSMUSG00000026548",33.2072673780486,1.48443066724587,0.403865762793969,3.52543823389453,0.000422782755364323,0.00633308903221553,-0.15095212290625,-0.837077152594424,-1.13096063375109,-0.584844057779128,-1.44298357875047,0.239237351892791,1.60804284269354,1.00961196412506,0.446351519441129,0.843573867628856
"ENSMUSG00000026576",15574.2658488147,-1.01503680742131,0.195214999293141,-5.17828186801014,2.23938710327437e-07,9.48969750632294e-06,0.21002924863156,0.908364503137638,1.20650531629905,0.833209659745014,1.11686848401965,-1.13892804988833,-1.60065935882653,-0.737387729990345,-0.476658018517819,-0.321344054609886
"ENSMUSG00000026580",53.752014848332,1.36613388939722,0.538588915473426,2.76464356726813,0.00569850247065921,0.0494412636233972,-0.634561659571156,0.797571317512694,-0.781971062983762,-1.09057268888617,-1.08664582971718,1.22438686123721,1.1875773133741,-0.444065263816349,-0.460474569905251,1.28875558275586
"ENSMUSG00000026589",440.793699408364,-0.83114710267592,0.258289934484954,-3.23602937785639,0.00121204909191866,0.014708083291007,-0.0425014053585557,-0.228626975661022,1.60058199248966,0.501509225320849,1.52320980852551,-0.381324855129212,-1.34092152991535,-0.859151775903001,-1.03143368530978,0.258659200940906
"ENSMUSG00000026600",309.541882514465,0.956420356689908,0.266562352196728,3.45529666964701,0.000549687622919602,0.00779191883087531,-1.33722345860209,-1.18820074341599,-0.457815445169553,-0.72059584273597,-0.205174712189373,1.50421068716316,0.831047733444842,-0.0817110117736376,0.23662351472005,1.41883927855857
"ENSMUSG00000026614",270.950073165051,-0.86052556147743,0.238502033205855,-3.72717869620237,0.000193635174285236,0.00329958435080969,0.521323216518894,0.889806762386771,1.20736499059616,0.190762960669561,-0.0209775148862473,-0.391179364218284,-1.27051597256075,-1.91637484080813,-0.192598373871779,0.982388136173796
"ENSMUSG00000026626",1511.14070653518,-0.716090769221172,0.140906022137321,-5.11529014571632,3.13259050646063e-07,1.27706594748191e-05,0.45240150892043,1.41987433687285,0.912102587029128,0.592543279341091,0.320616792356591,-0.763709948485907,-1.26297920793157,-1.17675828607024,-1.1979039668017,0.703812904769312
"ENSMUSG00000026630",20.5513134916648,1.32043410639848,0.409524962636203,3.28509714404313,0.00101947215432627,0.0128154255278032,-0.401029901542595,-0.789649218008648,-0.428860624736611,-0.437487007342104,-1.74947022758287,0.716803509356479,1.5277345325413,1.21625715627408,0.616049679149973,-0.270347898109001
"ENSMUSG00000026639",1713.48745144357,1.56299628427638,0.277910701808104,5.58817523486626,2.294680309261e-08,1.21550121776414e-06,-0.95901145130718,-0.425639305104405,-0.422011525260709,-1.64542680163647,-0.743053731087979,0.995388009061513,1.55462600968732,0.850431638747474,0.483404396313942,0.311292760586493
"ENSMUSG00000026656",243.832229541589,1.67057101183838,0.322876422525941,5.0076558438186,5.50969366049161e-07,2.1024312088838e-05,-0.207637612263145,-1.01113921816891,-1.0347662654686,-0.584532138576659,-1.41479427173844,1.22822383334684,1.32217584814076,0.242101221378627,0.466756665971719,0.993611937377803
"ENSMUSG00000026659",206.056104232563,-1.3782717372459,0.357112010790233,-3.94229308807344,8.07062674745003e-05,0.00158682909052732,0.477764366189944,0.541172258936744,-0.192019278119132,1.44227703873164,1.30886333628208,-0.770544421815429,-0.144998385974296,-1.63256481605353,-1.16238774009864,0.132437641920615
"ENSMUSG00000026672",1299.9933594443,-0.534617597708585,0.171597004711045,-3.04220412020451,0.00234852577531391,0.0246212959374218,-0.484780412235318,0.83902438323577,0.74672921299489,1.01498435226119,1.50723872834028,-1.15687811441984,0.107413409312839,-0.276238257792449,-0.887969182208476,-1.40952411948889
"ENSMUSG00000026687",4244.08482718845,-1.11565018327629,0.222552730147535,-4.9273028645257,8.33724711499466e-07,3.10057021461337e-05,0.0751991940556834,0.564557546841677,0.77790898955785,1.33095185854704,1.44189061876384,-1.25409539266698,-1.25906419974614,-0.284460622454193,-0.622242190087118,-0.770645802811648
"ENSMUSG00000026692",410.776519304282,-1.6052037461376,0.241565535800963,-6.57904540863677,4.73478169295976e-11,4.76526185010819e-09,0.671811596863761,0.426435474734091,0.902659068856849,0.780568596631407,1.64144745053565,-1.0570859273952,-1.22448458101436,-0.944663278180878,-0.705996608610588,-0.490691792420719
"ENSMUSG00000026712",191.295903532003,1.17649114366558,0.259749416006245,4.44558470553327,8.76531343911905e-06,0.000240047350867575,-0.625493208965531,-0.574837215373717,-0.617038331526178,-1.21648679460691,-1.19996947252251,1.32434178953321,1.13314037597229,1.13433050728904,-0.151822201011986,0.793834551212304
"ENSMUSG00000026726",3178.76347748624,-2.0259901091486,0.393730433616244,-5.22334823864256,1.75716484506619e-07,7.58595857911549e-06,0.876960243147822,1.38291758529117,0.774646588207516,-0.46781419961851,0.889417765086163,-0.517710439957955,-0.608543985890787,-1.98017686446048,-0.384483834684681,0.0347871428797396
"ENSMUSG00000026728",1464.84095527642,1.15111428898515,0.244507031071203,4.62003617663717,3.83673139638401e-06,0.000118813241684561,-0.675345436547646,-0.0125075247291105,-0.934982055441186,-0.981971101923443,-1.5769750020044,1.20245508087303,1.23352762911129,0.422918306943736,0.347522192259945,0.97535791145779
"ENSMUSG00000026768",42.3982949321959,-1.46647705882754,0.465913494528717,-3.15481164084407,0.00160601754767391,0.0183938126388286,0.397167897265144,1.72575031938073,1.71153428949904,-0.360755537255815,-0.333584934139607,-0.766621462242266,-1.06789255418608,-0.206169806956163,-0.94864407919487,-0.15078413217012
"ENSMUSG00000026773",460.306065067227,1.05276917932559,0.275577769971237,3.80105321055309,0.000144082353759978,0.002575092278132,-0.798451504231185,-0.204685498156991,-0.862218398773763,-0.495262185308375,-1.45598509662851,1.88223130243714,1.20455887297349,0.277835162295668,0.0865427169730144,0.365434628419509
"ENSMUSG00000026786",149.564668423886,1.28445239716502,0.323839955603495,3.89516572190607,9.8131612607965e-05,0.00185603910281812,0.118796253354812,-1.17097068937906,-0.795066506572148,-1.03235842787084,-1.09204112986167,1.56027423289081,1.30208080841266,0.0685601148990866,0.365215373895215,0.675509970231133
"ENSMUSG00000026796",642.095840769181,0.843005838112323,0.246844715317918,3.22627582242255,0.00125412434106307,0.0150822735355777,-0.541864876167778,-0.240413413469521,-0.646711455116609,-1.52434393508968,-0.705673437871007,1.53972699539878,0.431950303289706,-0.0167295219522029,0.0156029174214221,1.6884564235569
"ENSMUSG00000026811",149.895034794376,1.2961230468183,0.397664139604543,3.24144529536752,0.00118925256807974,0.0144860318485537,-0.714044998903254,0.716009274734679,-1.3670262266086,-1.01585209480789,-1.18809844154595,1.27948697859642,0.890820823553103,0.437442201948059,-0.0584231340834192,1.01968561711686
"ENSMUSG00000026822",174.593969267574,3.66689116804152,0.295502544602228,12.2313528457885,2.11388393973393e-34,4.86283901164792e-31,-0.817014465851882,-1.08275910195155,-0.874181498844074,-0.828403475822886,-0.960705810747317,1.32809818336176,1.24206886212648,0.918943543795377,0.708722915573671,0.365230848360424
"ENSMUSG00000026834",84.2130971094417,-1.18371712205457,0.351842701788417,-3.42078182940579,0.000624414015928322,0.00871181963016812,1.56301296187354,0.875742838741049,0.17969270845344,-0.482426724910378,1.14789089053565,-0.846524604795346,-0.183412651212129,-1.6489799378477,-0.829279356444716,0.22428387560659
"ENSMUSG00000026858",346.052224260751,-0.999110204904816,0.283048497519727,-3.47026400529217,0.000519947029805403,0.0074357966438334,0.518990060446997,0.98806154651364,1.14956345361582,-0.181153199322723,1.32756139936907,-0.944541507043572,-1.62936897747218,-0.821860041658487,0.203969367934853,-0.611222102383413
"ENSMUSG00000026866",67.4642329681691,1.68883853280066,0.36465368413986,4.42608556848214,9.59584721138289e-06,0.000261016769670437,-0.445379874591093,-1.15364884653181,-1.10183280822973,-0.299978363578258,-1.25292465989685,1.00730304985293,1.08481294095549,-0.0308543169286701,1.11773829409077,1.07476458485723
"ENSMUSG00000026875",101.445925742092,1.3153313218059,0.410069500296588,3.22890695073648,0.00124264319365528,0.0149665544857374,-0.697047023949642,-1.95715571333818,-0.300792652240955,0.28049698138039,-0.569773728790079,0.219669268207812,1.79026112175882,-0.0963407010036028,0.810153500927097,0.520528947048342
"ENSMUSG00000026888",43.142458565391,-1.24098974946952,0.398426954398865,-2.98706948253412,0.00281665697943097,0.0285082509992313,1.50673691244349,1.80582567618292,-0.044194425479479,0.642730327219659,-0.943206427911071,-0.93497356468812,-0.677013050968976,-0.765962132806197,-0.483129747297347,-0.106813566694884
"ENSMUSG00000026942",387.741751607459,0.611186205226591,0.194859562321569,3.19384035079991,0.00140393734966629,0.0166477195446807,-0.942690203837317,-0.977073688825755,-1.00801351531655,0.746987499044211,-0.5036482379128,0.263998719337298,1.56413546246723,1.26820230717537,0.542227541029002,-0.954125883160694
"ENSMUSG00000026976",80.2607356672379,-1.83647917524724,0.397003523456776,-4.51698401598758,6.27266383076242e-06,0.00018232618351402,-0.135399997140331,0.914730017536975,1.08584655833859,0.787939488296046,1.46412708230991,-0.242428597855933,-0.727378089275061,-1.22895702433408,-1.3217923240268,-0.596687113849303
"ENSMUSG00000026979",534.587208383669,0.842128592023766,0.276483451535484,3.027719364963,0.00246406800051205,0.0256489250240759,-0.442061723152612,-0.290741925987464,-1.72915420462018,-0.634935082591528,-0.423156612080935,1.73449871451853,1.37248163209406,0.213673463032369,-0.208640357524105,0.40803609631186
"ENSMUSG00000026981",896.3543417531,4.37561985082798,0.451686371543364,9.35457492063154,8.39365463066785e-21,3.55692159256959e-18,-0.69535000631476,-1.17120653195364,-1.11472501780651,-0.48678157989483,-0.964387553246903,0.860088407618692,1.57913997314968,1.005973439606,0.458952730584509,0.528296138257774
"ENSMUSG00000026985",14.7475869541929,3.83322109471401,0.544373006172631,6.36825316470675,1.91193153050199e-10,1.67325181715617e-08,-0.780740545607608,-0.780740545607608,-0.780740545607608,-0.780740545607608,-0.780740545607608,0.281445583195335,1.6875289559593,1.73231967027259,0.0573900806416238,0.145018437969188
"ENSMUSG00000026991",994.644017338169,-0.824183823658138,0.24529340047709,-3.3909521605018,0.000696502577066139,0.00950702420867032,0.853367691786478,1.36047491122775,0.99694400701266,-1.13586200905527,0.870906354826021,-0.360899342087345,-1.28867253096513,-1.06273243485002,-0.580832855387089,0.347306207491936
"ENSMUSG00000027030",287.671864842296,0.694518248762233,0.233165786103852,3.0675793032075,0.00215800191776517,0.0230439687544911,-0.100897387717263,-0.229930781111758,-0.753598206288913,-1.11380583493374,-0.766518389542004,1.92041147437807,0.27959785304372,1.48529715886615,0.0328277572465207,-0.753383643940767
"ENSMUSG00000027035",1332.60498085265,-0.843970223805923,0.239962987297968,-3.6140895226483,0.000301404913941984,0.00475969754971845,0.603006696276859,0.281508751921076,0.728325199619531,0.0955145544080932,1.37001152009047,0.0351139651291445,-1.44076591255762,-1.69291403322934,-0.763664618159384,0.783863876501184
"ENSMUSG00000027068",56.6591932582771,2.0799805590058,0.334965311505346,5.98425101132254,2.17387851090195e-09,1.52864478869232e-07,-1.03984428947067,-1.18897322647939,-0.372453413867839,-0.658746568948152,-1.12325379969457,0.892109534755463,1.47048982032225,0.718731369813893,0.233597737340224,1.06834283622879
"ENSMUSG00000027073",33.4159457056654,1.30370462473327,0.425808513431936,3.05486982499162,0.00225158226367804,0.0238064538358552,-0.114205222119227,-1.67454980922552,-0.683658312762108,0.0876688728674339,-1.43184456055731,0.792003201328039,1.19011381437181,1.10955638187922,0.607488502104982,0.117427132112668
"ENSMUSG00000027087",744.623216933292,1.32433819077419,0.279664307882525,4.70108544032994,2.58782199293075e-06,8.43556630610605e-05,-0.625158054784521,-0.240577272185305,-0.956399653974517,-0.552870251354921,-1.71894058118878,1.08892531592936,1.53297442667379,0.243940583733287,0.729767823290355,0.498337663861258
"ENSMUSG00000027134",727.822390921234,0.916959766792957,0.206741031130337,4.47336176958572,7.69993414232395e-06,0.000214519099470316,-0.710419401973353,-0.972264703817633,-0.437754720533103,-0.122201543833133,-1.21061361449565,0.246046895588665,1.99797262560857,1.0490910621688,0.676732904352619,-0.516589503065779
"ENSMUSG00000027187",1284.6040681005,-0.911488363119074,0.237455148721172,-3.86828904403817,0.000109601699064027,0.00204746654295594,0.495621285264663,1.54956090743476,0.184404271572508,-0.301752114376825,1.54456533431158,-0.807330361290757,-0.867985700336856,-1.34751666268171,-0.734901760207683,0.285334800310326
"ENSMUSG00000027199",91.3424293439566,0.982352117775291,0.297012361694917,3.27176225651009,0.00106879410473008,0.0133107435951032,0.171349343997641,-0.900731340859349,-1.17078084643297,-0.390942128352213,-1.74304158777093,0.721891245412909,1.29594270585244,0.600265850052695,0.838517001027283,0.577529757072506
"ENSMUSG00000027225",2680.5849334948,1.42540984503174,0.530500676825287,3.32314407276664,0.000890089304596891,0.0115032970079645,-1.29042199298031,-1.62612957022615,-0.370475108878026,0.667616968622987,-1.0008827407944,0.328903650437238,0.850827303721897,0.78771079196757,1.20540588813773,0.447444809991472
"ENSMUSG00000027227",3133.6525076766,-1.1231673590091,0.297038892464366,-3.76652828513345,0.000165533337870069,0.00287549443335676,-0.229664799759357,1.14836128205812,0.435011398952902,0.774589757173302,1.58817125783972,-1.65492980402881,-0.816323580662663,-0.927401051004362,-0.133850069927604,-0.183964390641245
"ENSMUSG00000027247",1002.12019028044,-0.62805963102679,0.215121563639617,-2.95135585447412,0.00316382180552684,0.0311031883604387,0.559247994759052,0.714400040056709,0.778304258948302,-0.0786258079130416,1.27228222246981,0.294392739346457,-1.8999031926361,-0.909387156571834,-1.12561178588045,0.394900687421078
"ENSMUSG00000027309",355.507771511073,0.739367043043659,0.211749490834152,3.51441730967621,0.000440719860434655,0.00655906831107139,0.0307394947544729,-0.718359022882133,-0.504853883398646,-1.59970645675345,-1.03029429388445,0.746157523231708,0.315538974757793,1.6161108659697,1.15727340017337,-0.0126066019683678
"ENSMUSG00000027314",200.996826684882,-0.694825155255267,0.167987527454238,-4.07456430699703,4.61005735198883e-05,0.000991131555928921,1.27355351072885,1.44954669117709,0.366837547084472,-0.00644564851730544,0.85713128777944,-0.265420497931044,-1.07134772837126,-1.56677712874599,-0.20485089271597,-0.832227140488277
"ENSMUSG00000027315",3943.52267642979,-0.504827402176438,0.163551208011499,-3.00357723792021,0.00266825810914423,0.027297941760832,-0.26172393053342,1.21437004574741,0.992330788498956,0.703587104589397,1.21288817117964,-1.12948844831752,-0.280573830250493,-0.351527599919713,-0.408368710564495,-1.69149359042978
"ENSMUSG00000027333",534.98445118401,1.77942510187904,0.209674897974856,8.51847834246306,1.61663260957568e-17,4.64868480571378e-15,-1.2253525394319,-1.16143916745061,-0.518077935795195,-0.109388010788576,-0.907424989953062,0.412791339973084,1.45159820068368,1.34053636450696,0.956014435433312,-0.239257697177677
"ENSMUSG00000027338",11.5362396030311,2.06070828748205,0.536403523968278,3.91315045255686,9.10997348368079e-05,0.00174030873118365,-0.321124630538916,-0.25062945229185,-0.613817546341786,-1.4148839959671,-1.4148839959671,1.4532114921958,1.26652266244474,0.76717631417275,0.195596255124312,0.332832897169169
"ENSMUSG00000027360",34.6354596586805,2.5421244401478,0.477539718514959,5.020769292568,5.14649434600035e-07,1.98738605404421e-05,-0.602748651004796,-0.533347922383551,-1.12935874999274,-0.943381606129879,-0.941164061810446,0.513340099425269,1.9712811196499,0.644481559954008,0.182513248263393,0.838384964028841
"ENSMUSG00000027366",2153.8816888213,0.671464081668162,0.163043563429263,4.07666042636685,4.56871379451679e-05,0.000984872800978633,-1.40777480578751,-1.28978171718037,-0.691802422979647,0.186506038727629,-0.650706179241123,0.958054347601303,0.998875052534544,1.41690014933912,-0.195763421901575,0.675492958887619
"ENSMUSG00000027381",162.856722259404,0.793209746822804,0.252067005709088,2.99235473745063,0.0027683437817281,0.0281439976297043,-0.273120363484708,-0.430074972914283,-0.831432669037305,-1.69206604552041,-0.434640138005783,1.58319112191685,0.246135768810105,-0.128701301011704,0.484707815754177,1.47600078349307
"ENSMUSG00000027398",227.439308694167,3.62707397961597,0.432944857152573,8.20535265668609,2.29915002768885e-16,5.44459013174612e-14,-0.701203948378003,-1.01231993142265,-0.65225021010361,-0.620021045063453,-1.31047242635558,0.89173061958859,1.73018009004238,0.824601666646929,0.676482916691229,0.17327226835416
"ENSMUSG00000027399",36.3344560326087,2.81868313454343,0.416565726823811,6.63310767569981,3.28691847904836e-11,3.41479021084618e-09,-0.558145130635925,-0.850755087061428,-0.969151174644454,-0.614032221371665,-1.41029838896563,1.32394276013289,1.16704194218937,1.03194125864631,0.655393419083143,0.224062622627389
"ENSMUSG00000027400",3.1584906408971,1.59534413175949,0.566825001916289,2.76649990427373,0.00566616015153588,0.0492483043549916,-0.414568940023482,-0.241920362646162,-1.1265158848253,-1.1265158848253,-1.1265158848253,0.94736240489957,1.57324714678217,0.990647447845431,-0.222796344605249,0.747576302223609
"ENSMUSG00000027408",101.544838903474,2.6428204135808,0.39120909754899,6.62076306298325,3.57349360133955e-11,3.68871586297249e-09,-0.493370072399796,-1.08314607825191,-1.07838751668121,-0.541818169196288,-1.12333006796444,1.73122520788053,0.91227204641008,0.814105197154293,0.45319891594925,0.409250537099487
"ENSMUSG00000027412",523.762295851264,-0.760137020924198,0.199642317475164,-3.72943630194622,0.000191908610626998,0.0032770989999221,-0.334654335445046,0.402832680815319,1.40642294609906,1.00129264087095,1.42881893550047,-1.17551007681195,-0.995190877345194,-0.15791406332311,-0.608621489672475,-0.96747636068801
"ENSMUSG00000027457",137.058551007833,-1.18014132818191,0.369012152224992,-3.32908601845343,0.000871314895613113,0.0113242806812413,0.933028581507795,0.935859145556347,1.040153162448,-1.20791074842323,1.07644117880969,-0.567888823259373,-1.49650952389786,-0.937692067189423,-0.0968139343179879,0.321333028766034
"ENSMUSG00000027463",1918.80495038187,-1.29414151325291,0.219659735616471,-5.82828453049279,5.60000407396668e-09,3.57844704774149e-07,0.512919181134885,1.54175492659484,0.814300854456999,0.523515412490781,0.940023673239896,-1.23396873780959,-0.816058844979827,-1.39396164051847,-0.364862275540346,-0.523662549069162
"ENSMUSG00000027513",724.751749594507,-1.33410966983451,0.387009805700958,-3.56352315857698,0.000365910396419302,0.00562775082477557,-0.726253049867965,0.971959970361727,0.953488692682508,0.477177254369489,1.42801852578797,-0.922322652540941,-1.76085179287506,-0.278156319690773,-0.46706310207013,0.324002473843171
"ENSMUSG00000027533",441.245967221482,2.48250004148002,0.311641136804885,7.88999844947079,3.02190290767934e-15,5.93435396614151e-13,-0.654954040373906,-0.795898136251778,-1.25739487046803,-0.464962156079557,-1.24363536384684,0.963274891114213,1.42120197605743,1.07406380675269,0.6080336118361,0.350270281259688
"ENSMUSG00000027536",1967.51912599728,-0.71845635393128,0.190456685942169,-3.77450031743942,0.000160328704136551,0.00281238902256088,0.570994247267877,1.35023161991689,1.23202436266847,-0.47703999155306,1.01663957118186,-0.782603271652708,-1.38486430677448,-1.17961617075558,-0.385303035335327,0.0395369750360543
"ENSMUSG00000027540",572.735412316541,0.682670332793265,0.254198023679792,2.77194181956716,0.00557229951062012,0.0487496769312562,0.323780376134202,-1.40124520465152,-0.739563962107274,-0.736110236579145,-0.174095351092491,1.25856194249987,1.52095752933257,1.08125529438919,-0.33906870907629,-0.7944716788491
"ENSMUSG00000027556",1473.97256770783,2.14343010491484,0.563138314723216,5.32656857409536,1.00085505188676e-07,4.60479111443787e-06,-0.712660537586642,-0.532760230217228,-0.868598343639971,-0.607533443403879,-0.601697293955042,1.65730466699569,-0.227882094400356,1.37634125398484,-0.714879540772156,1.23236556299475
"ENSMUSG00000027583",30.9984087000485,1.29383143233754,0.373192717838467,3.47220488834702,0.000516202206551333,0.00739537734172253,-0.101611693561466,-0.310028147306789,-1.06972598220205,-1.42511273732535,-1.24088635883936,0.784999259289584,1.34568516937467,1.18525292425159,0.393966836872485,0.437460729446676
"ENSMUSG00000027598",1389.48119644484,-0.496061803605217,0.172598849994001,-2.88168366531282,0.00395556629195867,0.0371408069967408,0.813232127957758,0.863077980860336,1.00426892226228,-0.495841799652096,1.42026618837544,-0.328829151871978,-0.783999200090585,-1.05406360946232,-1.57177577927862,0.133664320899796
"ENSMUSG00000027611",87.1398177711752,1.46912242918763,0.344804975900368,4.3506327476319,1.35745244600547e-05,0.000350305396442726,-0.342091281130923,-0.677885965352678,-0.159896520444874,-0.953187845768556,-1.67860987214568,0.874844544599029,1.58290151050001,0.802791216115934,0.825249168268278,-0.274114954640541
"ENSMUSG00000027660",1428.20839324932,1.03616599937173,0.192232518882525,5.33167434166655,9.73113340683945e-08,4.48998398998097e-06,-0.971641237064408,-1.75144214142753,-0.547725701205956,-0.218014225487319,-0.73498478246948,1.1694671866137,1.15188052600586,0.881687250398542,0.27824014874875,0.742532975887833
"ENSMUSG00000027670",34.0952799371203,1.18688634671239,0.34976466796947,3.39831199558768,0.000678030472544287,0.0093319014524621,-0.65909512025656,-0.532700518462332,-0.888194953623184,-0.443459611044064,-1.41481180560478,1.18620775591791,-0.0478615829107309,1.72172318323658,0.951179232658512,0.127013420088641
"ENSMUSG00000027690",540.886157853934,-1.6269430029396,0.291400291133976,-5.44088819113014,5.30155814759354e-08,2.57918401361628e-06,-0.185827641376538,0.619500706091433,1.24503822749959,0.846444031825321,1.637913873619,-0.892789410769713,-1.16381413471758,-0.71120847261264,-0.72602186617377,-0.669235313385093
"ENSMUSG00000027695",1279.94249421637,-0.728142311906055,0.266833654152695,-2.76664835040804,0.00566358098934758,0.0492483043549916,0.215659641049599,0.874367581725734,1.19869086429087,-0.665492817413439,1.44759109617742,-0.113911226034686,-0.533560285702465,-1.04818881762889,-1.65500310208722,0.279847065623096
"ENSMUSG00000027712",692.041540930546,2.07265114852448,0.264525550204331,7.80892343360141,5.76785242356085e-15,1.06758307559311e-12,-0.63846807202395,-0.662599762524795,-1.13248228860477,-0.875564019072849,-1.07056826391021,0.951784360062809,1.5358730133961,1.20202399898861,0.416984521278817,0.273016512410232
"ENSMUSG00000027737",124.26116628703,1.83070706663607,0.371568344922384,4.88642315584266,1.02684378767459e-06,3.71579000290424e-05,-0.161237763094635,-0.627339228215921,-0.959778533475711,-1.07559056759712,-1.20737845690422,1.61332040083816,1.41525045622755,0.385099514193483,0.08541190532063,0.532242272707785
"ENSMUSG00000027784",180.783272296718,-1.09112499909732,0.359628730693509,-3.16036408934052,0.0015757209963767,0.0180978523268405,0.885240534339853,1.61931936696548,0.257651846493049,-1.36609396843465,0.76848230401426,-0.165240504477831,-0.756333460945022,-1.22115713167749,-0.71099989471283,0.689130908435186
"ENSMUSG00000027790",21761.3731770477,-1.55183294675169,0.221661680019514,-6.91146991402097,4.7965727271443e-12,5.7641201959108e-10,0.659791732958573,0.584708910987656,1.03020329108009,1.24871540097064,0.966521492118824,-1.4676000030095,-1.02274876304846,-0.9164836441368,-0.39724794329016,-0.685860474630856
