"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NI_V_1","NI_V_2","NI_V_4","NI_V_6","NI_V_7","I_V_1","I_V_2","I_V_3","I_V_4","I_V_5","I_V_6"
"ENSMUSG00000025255",37.1823776737701,-1.91375035566949,0.443406385840682,-3.99140747071169,6.56823152002008e-05,0.00835255554103866,0.407692783588162,0.605009253513391,1.25234459763735,0.504211708185311,1.7080461070785,0.18810192293412,-0.97061125983344,-0.920848877711437,-0.831204969490784,-0.568705924768053,-1.37403534113312
"ENSMUSG00000025257",38.6624964961267,-1.55294595121153,0.514470516765971,-3.35313269156376,0.00079902390122119,0.0420426657580321,0.0389416484424754,-0.246344205303739,0.14314852706135,-0.161210347579108,2.37457054317599,-0.71514480595646,-0.668446892658144,-0.181913025288512,-1.0678809412657,1.24307776650051,-0.758798267128656
"ENSMUSG00000025473",190.501865875946,2.41763884025815,0.424647062925667,5.07556994507676,3.86336203978939e-07,0.000383837896526542,-0.78270561270689,-0.730648037975649,-1.22657082895486,-1.16637856691013,-0.416223995332526,1.72469408092839,0.601634035655943,-0.0601026327262297,1.13599597873231,-0.156797143055183,1.07710272234482
"ENSMUSG00000025491",423.472487877731,1.97314726774917,0.47078406951611,3.63653347471046,0.000276331747157574,0.0214488126452569,-0.825703687330464,-0.724911246806089,-0.949978457238521,-1.37267086467548,-0.340773557291502,1.37756704977373,0.065056016756254,-0.37607730099366,0.888125840535639,0.626983700650379,1.63238250661972
"ENSMUSG00000025515",11018.7749565945,-1.60963199331985,0.437948189679785,-3.39354644014088,0.000689938590691311,0.038947556125275,0.968431876305545,1.41891167389028,0.134522295600932,1.20614797333466,0.364203973533832,-0.143253533265394,-0.221580939005542,-0.172498167630857,-1.51158441560711,-0.324694866115989,-1.71860587104035
"ENSMUSG00000025804",287.38456967677,2.09470336382778,0.445620885766542,4.1050492707106,4.04228715247162e-05,0.0060758718454555,-1.12256533834257,-0.997782417590247,-0.996619441402354,-1.05135515923099,-0.317718358032398,1.08177910904739,0.27147325355148,-0.213824441235891,1.09721414999186,0.614163479317272,1.63523516392644
"ENSMUSG00000025877",189.592908664242,2.40783832063431,0.524674574513771,3.64299097622184,0.000269488289170149,0.0211378103868565,-1.12524845419022,-0.821018989411201,-0.885392674091092,-1.29777583357406,-0.25157482441768,1.05838453014518,0.328940314152254,-0.461694242008312,1.24204200644632,0.889103968965367,1.32423419798346
"ENSMUSG00000026073",124.068869826813,2.70801972672719,0.538038578084496,4.03356940861424,5.49359440232421e-05,0.00737576913313853,-1.00274235088709,-1.06329371925513,-0.703884593399862,-1.13083355894696,-0.431817246961621,1.22085101648171,-0.0289289603746564,-0.201663089051852,0.898114041385227,0.684713861204944,1.75948459980528
"ENSMUSG00000026117",113.297880972807,2.19856978638919,0.525000795630666,3.5172958560234,0.000435967556594722,0.0293992058639418,-1.20677369533966,-0.905875197995153,-0.766216442753819,-1.56754961923911,-0.153347711348504,0.534382119436808,0.633142736028326,0.286276731120163,1.18149918943369,0.452425097729806,1.51203679292745
"ENSMUSG00000026177",267.606163185376,2.18696008565132,0.515588108676063,3.35238374277764,0.000801188826094151,0.0420426657580321,-0.624437959519537,-1.23940741821688,-1.15295531781516,-1.1052004914394,-0.0900604779174264,1.13214926629935,0.483458381000397,-0.594286916034231,1.37119890087492,0.674359069613329,1.14518296315466
"ENSMUSG00000026180",92.9111866202489,2.29526473247209,0.522032021896689,3.52489279928015,0.000423654198873603,0.0288297649580516,-0.944272966493453,-0.827090566115252,-0.440184482113663,-0.976528913453219,-0.798656486076448,1.64607414657848,-0.186721247271949,-0.636032425955909,0.773852603785223,1.06017489654354,1.32938544057265
"ENSMUSG00000026390",63.6188961737433,2.27716646670671,0.59634248352307,3.61232947189881,0.000303458662504297,0.0226122222365077,-1.01182040909301,-0.331545542055429,-0.631220573446595,-0.827147342698549,-0.428637939278102,1.10912599063911,-0.20953772722076,-1.01182040909301,1.63289508146841,0.0886270636406686,1.62108180713727
"ENSMUSG00000026430",178.404306518646,1.83046548457144,0.431315324193288,3.62513070041081,0.000288815347235736,0.0220728980505342,-1.21170162059143,-0.984476281213517,-1.0777364071247,-1.35045339151421,-0.0626717037991559,1.11827640739148,0.690742990904409,0.104474235420477,1.26054918103217,0.531474607502724,0.981521981991761
"ENSMUSG00000026565",427.631092250359,-1.72243228538349,0.46728862295762,-4.10183945459616,4.09878636740526e-05,0.0060758718454555,-0.253490953849181,0.16239237340088,-0.194760661562894,0.543819391312818,1.78940539753754,0.716245982069774,-0.401304688143537,-0.234123396629927,-0.954989778798148,0.8354902674718,-2.00868393280911
"ENSMUSG00000026581",84.7101402329827,2.67202365506809,0.561332422765125,3.58852623660523,0.000332552531622915,0.0242606094649276,-0.942432361660896,-1.19607519846133,-0.72789610058195,-1.00436742070141,-0.438791734684115,1.0572520017779,-0.157006005290046,-0.265571576927279,1.13138429676961,0.938283457109526,1.60522064264999
"ENSMUSG00000026656",897.381878537332,2.26920047129244,0.464276929717176,4.35586464505807,1.32542665688025e-05,0.00318594088185265,-0.888653558146349,-1.00596127401699,-0.659812245853745,-1.26312768355702,-0.368484754479169,1.27596723773522,0.359922004170287,-0.639117195125629,1.38220600744146,0.502048496346073,1.30501296548588
"ENSMUSG00000026770",55.5436545101094,1.84853571786704,0.472194262453867,3.29121219611092,0.000997566343618504,0.0481123987668173,-1.20495911393337,-0.910837666985497,-0.793400393532787,-1.29737423432933,-0.219083425134574,1.43270199754177,0.426285643585333,-0.212943812406049,1.24830569852473,0.348896115530701,1.18240919113906
"ENSMUSG00000026832",354.718997540655,1.50754491003721,0.335397124370723,4.08016867750363,4.50030323699052e-05,0.00638743039436855,-1.34051406336001,-1.51817172127059,-0.8969438915851,-0.513160635621591,-0.416852719424355,1.16932745442151,0.585777752213495,0.10177319770906,1.32205542527031,0.59082554603895,0.915883655608327
"ENSMUSG00000026928",72.8229394791169,2.26874673188888,0.541183258608547,3.32279703454325,0.000891197327185849,0.044376761080497,-0.992916697544883,-1.05376602675835,-0.381629410083359,-1.09537558009878,-0.531637375286667,-0.21814874842163,0.094603878897268,1.95436788195585,0.844425101464835,0.0841861727439862,1.29589080313172
"ENSMUSG00000027368",69.2884696164942,2.4910023806633,0.480831306299632,4.45155336819927,8.52513389323366e-06,0.00253727426815042,-1.15805315877485,-1.07329668504158,-0.786613119653672,-1.1144619283478,-0.497660073876836,0.915167377226206,0.302058450143585,0.118317551755501,1.12626031369915,0.437401834289386,1.73087943858092
"ENSMUSG00000027398",358.825919980571,2.70936565038915,0.558986166135303,3.63114819368697,0.000282163097340542,0.0216991324203653,-1.37756980392593,-0.906685693716583,-0.600763720561846,-0.942913870215886,-0.331322852581344,1.28174160230044,0.415773971137474,-0.740243257305743,1.05607887142822,0.809325516687248,1.33657923675395
"ENSMUSG00000027399",61.659929295322,3.04368818106228,0.555600842631918,4.00048541904064,6.32126822486816e-05,0.00819181394393132,-1.34031467006359,-0.904773426532089,-0.731958655440593,-1.09395174702911,-0.566931481758688,1.34491026766112,0.07788302376221,-0.00946223382542792,0.988456149517908,0.978635577789672,1.25750719591859
"ENSMUSG00000027636",42.3751445018483,1.93348101608758,0.49590632424554,3.41825498436042,0.000630240333756984,0.0372886403957909,-1.26417915231112,-0.909530779433841,-0.675163901237787,-1.16958654970782,-0.296538688686202,0.619785065904042,0.424346204809511,-0.306172683627169,1.35624154922563,0.518968739994097,1.70183019507066
"ENSMUSG00000027656",29.1349322005561,2.71565523974076,0.577456091911865,3.51364258747898,0.000442007113062411,0.0294072857409335,-0.800884108777647,-0.610414602464404,-1.13599394875241,-0.738022167849899,-0.640402972588022,1.55797257326554,0.104858393725238,-0.771871633202434,1.03944758496551,0.43393563491693,1.5613752467616
"ENSMUSG00000027690",321.504846576114,0.895257742561338,0.524950886462053,-4.29185894528446,1.77183495458302e-05,0.00388318475413982,-0.177906911322408,-0.34314947805519,-0.535610183132472,-0.406455728235018,-0.271795960801947,1.36414902028363,-0.535610183132472,2.51320997379329,-0.535610183132472,-0.535610183132472,-0.535610183132472
"ENSMUSG00000027863",94.4196706809495,2.45075762278961,0.51640437447939,3.97134487882556,7.14680295806754e-05,0.0087288550846563,-1.15007491211175,-0.882532078021494,-0.757617018495542,-1.36387701339276,-0.314036589112577,0.833427912454956,0.452863199045223,-0.239021563284746,1.29076872479675,0.578152437580471,1.55194690054147
"ENSMUSG00000028238",29.1138769537074,2.85690422694164,0.515056389476437,4.59391932643729,4.34997603324374e-06,0.00175728714602855,-0.821165589019448,-0.98941220960022,-0.828212722121145,-1.00366418025494,-0.805542721369275,1.2328708013757,1.26971552974824,-0.552813489171755,1.39981845858197,0.504020294622529,0.594385827208336
"ENSMUSG00000028480",293.213475634329,2.16166227372492,0.366173911330504,5.50602619249205,3.6702394667085e-08,5.46975787723568e-05,-1.00605963665947,-0.989195180050011,-0.83817160388279,-1.17251465609524,-0.890929656285542,0.886413080345535,0.319590575817428,0.521507887151886,1.04528188891515,0.50080972385971,1.62326757688334
"ENSMUSG00000028581",1466.04326956072,1.92193286754143,0.468871053595423,3.31879784492417,0.000904058520873402,0.0446270906494446,-1.00179525532002,-0.839381349475401,-1.30279330324933,-1.28323703013835,0.0798028916158734,1.3729785735989,0.662336763620738,-0.235531694065604,1.3395035348817,0.465799955934614,0.742316912596882
"ENSMUSG00000028751",28.1211385242783,1.97205124699562,0.585805655679921,3.35429026535491,0.000795688475200654,0.0420426657580321,-0.571691407941427,-0.811646456393599,-0.168259888886662,-0.863286489932074,-0.627409086816599,1.25734701208721,-0.65932930347065,-0.709653377891237,0.473943121538843,0.470466327125847,2.20951955058035
"ENSMUSG00000028874",199.551033042403,2.11436455166953,0.439780681361153,4.19631686441986,2.7129063326734e-05,0.00511777760453566,-1.14842036465417,-0.853734789011871,-1.08640167668795,-1.29794037589432,-0.291500225107175,1.07195680477752,0.308865164856196,0.161585058655714,1.30607072155091,0.49500592619311,1.33451375532204
"ENSMUSG00000028965",63.9249342119615,2.48207454437741,0.530218535636393,3.70837276421012,0.000208595429311688,0.0174493897373669,-1.05835220556073,-0.862896190046082,-0.937176968740488,-0.99208619079359,-0.286422276053024,1.1572128269565,0.176549618557215,-0.471719291258521,1.09824447264843,0.373179159358423,1.80346704493186
"ENSMUSG00000029082",601.516627026146,3.65964371726379,0.529528306960211,4.73609643372258,2.17873947822297e-06,0.00120258349792433,-0.916238765906308,-1.04792959999172,-0.973650216442438,-1.11100265889829,-0.638755703109137,0.70950467920056,0.176491629424414,1.89624004060895,0.669358165537071,0.36315748130311,0.872824948273801
"ENSMUSG00000029195",71.1379891991351,-3.30795279912088,0.549585434180883,-4.43293468188778,9.29590349644407e-06,0.00259041572075496,1.57819740023806,1.27896128311517,0.573494896169816,1.14904733379142,-0.0700565938655992,-0.0430838727504306,-0.570351695523268,-1.22125166779155,-0.895837397198102,-0.801055829799461,-0.978063856386047
"ENSMUSG00000029304",215.68445189648,3.00467291614572,0.572438339342343,3.71964273559459,0.000199504777263349,0.0169898268317468,-0.936323257918948,-0.779045812340162,-0.558078959860626,-0.610790347443258,-0.514931793929967,2.07671309873976,-0.290255933800998,-0.660887233169935,0.322451993834977,0.37329018285109,1.57785806303806
"ENSMUSG00000029771",237.665917475372,1.83935405563289,0.461261542441069,3.54763253096172,0.000388710133051567,0.0268191995966088,-1.28178655139569,-1.13771547774724,-0.496245146412858,-1.25071701177545,-0.227274793718832,0.695438307281672,0.0929060435969096,0.113475752981641,1.44463816965492,0.517370020852275,1.52991068668265
"ENSMUSG00000029816",254.324037257078,2.2202202022961,0.46562129701584,4.20657285055505,2.59272530192686e-05,0.00495376733007898,-0.858437041244199,-1.15545035614155,-0.706741436894382,-1.69123838956949,-0.280326577367897,0.817317068800885,0.980472229295778,0.170369642749177,1.37363474663275,0.547440257905738,0.802959855833188
"ENSMUSG00000029915",126.427238128393,2.34572838007489,0.537914330639611,3.32213582566484,0.000893311972364564,0.044376761080497,-1.08186098586953,-0.731698970231051,-1.00304540002173,-1.13940299484821,-0.196758402933746,1.29474364561876,-0.0502385445621849,-0.446419971320829,1.21114869765985,0.678881865352591,1.46465106115608
"ENSMUSG00000030142",289.573981340743,2.67136973054394,0.594670244018595,4.00989549406541,6.07456274449501e-05,0.00801143438771762,-1.11611813104697,-0.942363545995783,-0.761212833058767,-1.11611813104697,-0.623606943664475,0.878159752577511,0.443698470009218,-0.390873891634237,1.4401807360161,0.916622001883252,1.27163251596113
"ENSMUSG00000030144",73.8587442933343,2.96096016505721,0.591344473053844,3.7533799632614,0.000174466095773544,0.0158540745445923,-1.02908319908798,-1.02908319908798,-0.710323996812506,-1.02908319908798,-0.448553109717731,1.03387085883241,0.313963316711444,-0.676211777335435,1.32993703203521,0.802357615120796,1.44220965842974
"ENSMUSG00000030148",88.377389355422,1.96246696114514,0.483007662506286,3.45224034696388,0.000555952269538344,0.0340961179955965,-0.900524095113619,-0.996952646556381,-1.01322243672682,-1.17428898401215,-0.155882989391431,1.20067313392601,0.0147222725792637,0.118443845748067,1.32727098175727,-0.0163253900864085,1.59608630787621
"ENSMUSG00000030220",619.253338138557,2.37871264194527,0.492961399253312,4.18978439735676,2.79219628966599e-05,0.00520151266311153,-1.0658439307372,-0.941470211422582,-0.83327061974773,-1.37142484280936,-0.183941042244268,0.861741611704778,0.335898381992016,-0.215917037605546,1.18830055883533,0.575771928007939,1.65015520402662
"ENSMUSG00000030325",28.629770546654,2.04421554682406,0.457387184486173,3.78170161473758,0.000155759996630454,0.0146224206989334,-1.06299474901834,-0.777583185674199,-0.616900092644236,-1.02535812990093,-1.18435154508336,1.76789246223771,0.672263171074804,0.693032906535283,0.118689485458575,0.284878965218037,1.13043071179666
"ENSMUSG00000030474",42.1385951463484,1.78718452441748,0.496053674318001,3.33704601171589,0.000846739291741299,0.0432293937735158,-0.751109293606959,-0.781532564527389,-0.581852015151707,-1.29633469678228,-0.349471805850219,1.04892361855688,0.0358536343306106,-0.606757383755058,1.55005902614758,0.0564143941493653,1.67580708648917
"ENSMUSG00000030579",594.180273142216,2.42520330080653,0.492174540297963,4.50272074138254,6.70890137136791e-06,0.0023599465012896,-1.04664363830229,-0.805460006351743,-0.495486422723579,-1.27572242399875,-0.524119546386126,1.05479359046516,0.161500504717913,-0.476456920094446,1.0675518957627,0.512433180027659,1.8276097868835
"ENSMUSG00000030605",1408.28320813432,0.95789881255567,0.269824925388642,3.54813175985886,0.000387974085378309,0.0268191995966088,0.169499917630802,-0.45821932461897,-0.232903518537206,-1.42644610182017,-0.704424010250357,1.54019796193909,0.554974097048804,-1.37742790312643,1.19375188593724,-0.299950468902763,1.04094746469997
"ENSMUSG00000030707",1219.04718867278,2.20858388998437,0.501201056776113,3.79396835733886,0.000148258576026258,0.0142548229581892,-1.36591969207295,-0.967894574813581,-0.516221899372887,-1.43860879176574,-0.101046874307658,0.880001067514602,0.387551477985102,-0.0312343167825899,1.06428799040459,0.491944025722806,1.5971415874883
"ENSMUSG00000030786",426.6401321365,2.21908592954045,0.445573325370519,4.21797285933135,2.46508481734472e-05,0.00481887145871179,-0.468013660858895,-1.19418648574048,-1.36208025136725,-1.208527229696,-0.421652208235454,1.50769396766296,0.383924913059574,0.324830926880275,1.22384535394533,0.383095014892149,0.831069659457792
"ENSMUSG00000031264",53.8329030071593,1.57874125803751,0.429855411344223,3.32620416547735,0.000880374178494989,0.044376761080497,-1.00946834951329,-1.24451257990256,-0.838616154311767,-1.01605996041,-0.339908495589531,0.484790260487688,0.392930581425857,-0.141489439637191,1.57951545007029,0.617963542417976,1.51485514496253
"ENSMUSG00000031304",432.137789814653,2.11088653548352,0.486700462970357,3.50627621056581,0.000454423386853113,0.0294750064778104,-1.36578466676543,-0.869633992582875,-0.97392153587058,-1.20631143208847,-0.0280628590202424,1.0308924089546,0.554855654958535,-0.286339353153786,1.38580341852762,0.713932632690185,1.04456972435045
"ENSMUSG00000031387",104.443959923899,1.64657480329462,0.466817992831568,3.40466792834156,0.000662445558368391,0.037824583919307,-0.109536834347752,-0.725160441780309,-0.585245123217557,-1.6482993247415,-0.58299417969302,0.903681769982652,0.0384140513318204,-0.524419460406917,0.805496539435603,0.385431030054285,2.04263197338269
"ENSMUSG00000031443",29.8051022537791,2.71028669316591,0.584191329346392,4.146361528811,3.3780031192715e-05,0.00549214698124398,-0.751427312615983,-1.07526214221913,-0.493117789346017,-1.07526214221913,-0.665553525684277,0.504799704634773,0.554124718854452,-0.718428591263644,1.59264702340706,0.534955491719106,1.59252456473279
"ENSMUSG00000031594",38.216678009033,-1.50977961121448,0.534204019380025,-3.37602463158697,0.00073541335003861,0.039999507867246,0.0104903242908685,-0.373905002550122,0.267959284461853,1.84670318149774,-0.634881109834141,1.91747726068251,-0.731462378240503,-0.38536819039372,-0.623605075055604,-0.205515149700711,-1.08789314515817
"ENSMUSG00000031596",119.689262536428,1.6518655016329,0.421735306301471,3.50108654391217,0.000463365343681317,0.0297685421883668,-0.756531658941979,-0.293151740230435,-1.05739518294054,-0.889429118681971,-0.779595888372061,2.12268567898797,0.496182928392225,-0.329633184863952,1.39985393888338,0.0240570227505293,0.0629572050168294
"ENSMUSG00000031722",664.155331483005,3.24240800128223,0.538716320464953,4.41861397066702,9.93358928253357e-06,0.00264357644781425,-1.36655626863839,-0.916979217117272,-1.136874527712,-0.386660130150885,-0.38851869113916,1.17325141453556,0.422555852831737,-0.555700249877331,1.04252232739308,0.548685616169364,1.56427387370529
"ENSMUSG00000032009",19.0077734246981,3.42416905430095,0.599514019659486,4.64065140623374,3.47312592478787e-06,0.00152753845738283,-0.835492707822146,-0.835492707822146,-0.835492707822146,-0.835492707822146,-0.835492707822146,-0.835492707822146,0.517270321568251,0.776682098253061,1.3082219551323,0.803191580749046,1.60759029123022
"ENSMUSG00000032011",489.209462009762,1.95195816734121,0.391343779169701,4.79329532180282,1.64063835244041e-06,0.00102833505290435,-0.569656191807782,-0.748452502856199,-0.409754595455025,-1.35963458393622,-0.926082848230791,1.16977714462343,0.424290409510076,-0.786374800633274,1.16859389785118,0.45584392095924,1.58145014997535
"ENSMUSG00000032281",69.7591367652666,2.27192901425742,0.478678055197181,4.37786821802508,1.19845774992025e-05,0.00302722302492567,-0.348159963485801,-1.1729614181133,-0.83331996859677,-1.66914161609376,-0.538506946449655,0.682832636698898,1.15960387824627,0.140288530453253,0.997240472532436,0.218423253964254,1.36370114084418
"ENSMUSG00000032322",150.516193739426,2.19457974394814,0.475309395802916,4.13559154318274,3.54041441393236e-05,0.00567341892589613,-0.897256056022347,-1.14644265330127,-0.796220772718827,-1.12380429628173,-0.228825082487583,0.884768977946636,0.502125134093888,-0.461905632240115,1.18127883091601,0.297711824116735,1.7885697259786
"ENSMUSG00000032478",29.4813864870017,0.304506847445745,0.457128479845762,3.38003391293428,0.000724768863871618,0.039999507867246,1.01904907077239,-0.652808708658423,-0.652808708658423,-0.652808708658423,-0.652808708658423,1.98504540060074,-0.652808708658423,-0.652808708658423,0.145397936464072,-0.652808708658423,1.42016855277175
"ENSMUSG00000032607",41.5506946933493,-2.2342868593891,0.515211628241687,-3.32404392612167,0.000887222201170795,0.044376761080497,1.23479963161705,0.648602437596613,0.99499961124242,1.87013053719351,-0.317589109557412,-0.749637106885202,-0.864605487118178,-0.718773742509055,-0.618425079921544,-1.02546321176393,-0.454038479894276
"ENSMUSG00000032915",66.6797937565182,2.3610654017669,0.541450656031602,3.52159048974214,0.000428966235744538,0.0290585627786402,-1.09242214017432,-0.91799798820143,-0.755335214657014,-1.16050954459136,-0.326411934289725,0.883132071898373,0.237605708079627,-0.437897724498216,1.85228012222006,0.804189355190357,0.913367289023649
"ENSMUSG00000033220",407.809040196572,2.12077461660427,0.481410903191559,3.74405147270998,0.000181076532378214,0.0162565274821237,-1.46011605783595,-0.672819480325841,-0.899034731954432,-1.34975201246164,-0.110367759433654,1.00567315397858,0.453496029647211,0.00197515063229852,1.24190753225468,0.439878625575852,1.34915954992291
"ENSMUSG00000033467",160.04177265371,1.62310602561435,0.44709978476046,3.35419398029165,0.000795965416902544,0.0420426657580321,-1.01115795165134,-1.01706361696871,-0.418147344184583,-1.47424380447208,-0.345094387313341,0.410900635676555,0.287707544586228,-0.0317213539215527,0.872529000744732,0.752593047536996,1.97369822996709
"ENSMUSG00000033578",34.0217223833068,-2.4522237085382,0.566451769732591,-3.40300553319199,0.000666489307740862,0.037824583919307,1.73777928265591,0.879234252247396,0.66141580107346,1.51176405922617,-0.846977712296214,-0.57549579989551,-0.71297226099808,-0.392155900674362,-0.944687140871315,-0.579527892776922,-0.738376687690527
"ENSMUSG00000034266",53.4956809731754,2.2510727860655,0.533495416941608,3.37607411214638,0.000735281100695978,0.039999507867246,-1.27273981920774,-1.05650915026812,-0.741525047911269,-1.16307836070822,-0.207278292032988,0.61978251571866,0.285735627955629,-0.0384374757376851,1.2174919950468,0.63416294339329,1.72239506375164
"ENSMUSG00000034595",373.790264863483,1.52444337358643,0.386698915324761,3.90697953805769,9.34570645660373e-05,0.0103939599494601,-0.110620662364246,-0.612602293766408,0.0884568070005529,-1.70714728385421,-0.949557211602092,1.00344325534701,-0.0600919459705781,-0.57890387333439,1.01627359967424,0.065230720979435,1.8455188878907
"ENSMUSG00000034652",166.768402991843,2.3698209938966,0.352456684653572,6.0946720738097,1.09662016393415e-09,2.72382171718512e-06,-1.22480110081185,-1.30205280961075,-1.09193822750409,-0.601501433753548,-0.758117827772022,0.473308839462332,0.580702792562487,0.589949627554948,1.17135672974287,0.916010691589735,1.24708271853989
"ENSMUSG00000034786",153.342770291752,2.39548339786534,0.464298384851174,4.63994871330881,3.48495655579522e-06,0.00152753845738283,-0.770762266575528,-1.03967511411137,-0.974559626546202,-1.24761289410797,-0.508667660273182,0.822140105162074,0.246996623318353,0.0919871602716669,1.08881046817042,0.437174743096552,1.85416846159519
"ENSMUSG00000035004",226.897296807371,2.47068151356801,0.517259649586598,3.86659072318077,0.000110367418084154,0.0115831382514658,-1.2599610539291,-0.850101990561407,-0.845652316212442,-1.12162995310069,-0.293579856440568,0.932316835277885,0.344982764892997,-0.479876879461317,1.45437391797416,0.899270698017919,1.21985783354256
"ENSMUSG00000035566",179.683910802265,-2.89649852278167,0.423767183565046,-6.1565222594364,7.43597275638217e-10,2.21636603976727e-06,0.910668825543845,0.424599341212571,0.801398801909873,1.7419671375875,0.802417461353227,-0.0107309790437228,-0.559962828956314,-0.801698517349208,-1.16598626036228,-1.24220575344471,-0.900467228450781
"ENSMUSG00000035697",323.124807531168,1.80772185122604,0.452320585722001,3.42716065328354,0.000609928107978914,0.0365050545912038,-1.48294525885398,-1.1543830657895,-0.730615761816107,-1.17574526809825,0.0638001667936254,0.69897958592841,0.717946585226971,-0.0464191134316634,1.26856320560081,0.575234107696109,1.26558481674357
"ENSMUSG00000035699",64.771341325576,2.02899813940641,0.591560826897712,7.01622647674176,2.27940474323525e-12,1.69849844442175e-08,0.00474951223774361,-0.0978492876284856,-0.193959614556124,-0.56535593435929,-0.56535593435929,-0.56535593435929,-0.0717995924536681,2.9358439554081,-0.166410166559677,-0.56535593435929,-0.14915106901073
"ENSMUSG00000035824",73.0699238925624,0.910994984699743,0.583895726401896,4.84914850844935,1.23992568463488e-06,0.000923930623905682,0.571408281238131,0.626577389331226,0.569570989879862,-1.23317289916365,-1.23317289916365,-1.23317289916365,0.851575155974642,0.747304683260084,1.20938955217728,-1.23317289916365,0.356865544793361
"ENSMUSG00000036123",21.8643253132602,-0.316852139508728,0.456901034940243,-4.7914206461633,1.65604517679021e-06,0.00102833505290435,-0.526926716495582,0.0430455842722219,-0.198631495427923,2.48180513079756,-0.526926716495582,-0.526926716495582,-0.526926716495582,1.36226779582721,-0.526926716495582,-0.526926716495582,-0.526926716495582
"ENSMUSG00000036826",38.7336745197082,1.74683011473953,0.526496090304846,3.30919448489869,0.000935648186663068,0.0458683056771043,-0.968469442053326,-0.939021579225959,0.150960678048053,-1.5056153989797,-0.384467708693831,0.817279302177205,0.800406978557834,-0.507694117461325,1.00964758212996,-0.234325866106098,1.76129957160719
"ENSMUSG00000036887",1211.61694400515,1.88136416560038,0.416796326695378,4.12440947305707,3.71687142464366e-05,0.00586329008103111,-1.08006112513132,-0.754201450601828,-0.792809956800172,-1.48601038235889,-0.314738782633232,1.15688432350242,0.388041278156852,-0.262565549540367,1.16601546927058,0.514213121556128,1.46523305457983
"ENSMUSG00000036896",901.766520929606,1.85674107078431,0.396735733634144,4.29390104399274,1.75560747827212e-05,0.00388318475413982,-0.913339345223535,-0.799645927249152,-0.928878914492784,-1.44632700993841,-0.398198842985216,1.28719526426066,0.419605569331648,-0.288319763612866,1.13664983613214,0.553188712728254,1.37807042104925
"ENSMUSG00000036905",1468.37707071869,2.11400942764317,0.444635950629799,4.23905310478536,2.24464560312714e-05,0.00458551969285877,-1.13154432529502,-0.818378272383548,-0.897786679036162,-1.28591429844947,-0.26589872787183,1.13996848862189,0.424818022465615,-0.351088285983587,1.08541713777896,0.53429684394918,1.56611009620398
"ENSMUSG00000037872",107.154952410221,1.98801370843592,0.463438017973711,3.72335295488179,0.000196594381211136,0.0168426390611696,-0.627656719425257,-0.742093894819249,-1.08197626566873,-0.784794813072118,-0.832976661311659,1.71521857056054,-0.299230794941753,-0.282382885197066,1.11783709576334,0.3791980798354,1.43885828827655
"ENSMUSG00000037902",775.444184810273,1.82186034039606,0.37802961178892,4.23890321199696,2.24614465261149e-05,0.00458551969285877,-1.25955391486093,-1.12821861246124,-1.17907633758785,-0.732080663828981,-0.348709743783222,1.33115657354439,0.39200384109619,-0.0161050529531762,1.4050706662876,0.684519438196243,0.850993806350977
"ENSMUSG00000037944",58.5119717499384,2.27317540673118,0.502201582864229,3.7408641434121,0.000183388635527543,0.0163655139836346,-1.08670559377969,-0.686281521577533,-0.920424017979351,-1.00227194139298,-0.663686972380851,1.3006447525693,0.59692935007862,-0.663633021090581,0.709119364926516,0.938578942624523,1.47773065800202
"ENSMUSG00000037966",572.838178334477,1.21565129368479,0.372235056008928,3.4090641262051,0.000651861547547725,0.0378003604790029,0.650763839509111,-0.205197058206193,-0.278597180251322,-0.654766070049436,-1.47143794322314,0.373933634375653,0.226544944093109,-1.28074691596096,1.0584968724753,-0.363028360929712,1.94403423816758
"ENSMUSG00000038147",254.814256978158,2.30266461275736,0.462013687263641,4.17570019457074,2.97070862185259e-05,0.005377378985364,-1.3323157285042,-1.23727141437754,-0.840771581317265,-0.870939314849868,-0.252058123069485,0.942937512899118,0.536441120478892,-0.255516258284713,1.43630855292903,0.706868543231571,1.16631669086447
"ENSMUSG00000038174",490.310225608782,-1.1789160829303,0.376073903264813,-3.338727087928,0.000841632067774722,0.0432293937735158,-0.194820059296885,0.0304594229037456,-0.67681252342079,1.14696107477172,0.965939326491867,-0.836323421221755,-0.453475119353859,1.31102462343165,-0.280167347003837,0.91474390033086,-1.92752987763272
"ENSMUSG00000038181",351.545444933644,0.903644378855117,0.231022734519692,3.85627431703884,0.00011512828851839,0.0117517594780107,-0.448074487010854,-0.820853444238001,-1.03196391886599,-1.12283002763824,-0.975164732326375,1.13482210172868,1.08998106740635,0.299499635004141,1.09270641188651,-0.553395043687738,1.33527243774153
"ENSMUSG00000038188",77.5128129299219,1.66125951504715,0.430301098550388,3.58233414896192,0.000340537815424338,0.0246360925401404,-0.727716482828824,-1.01733952987369,-0.729379503975469,-0.726214886088549,-0.846605710924783,1.13902397682544,0.114876215892694,-0.644391768435298,1.55056060786658,0.331818829302779,1.55536825223911
