"","I_V_1","I_V_2","I_V_3","I_V_4","I_V_5","I_V_6","I_MKI_1","I_MKI_2","I_MKI_3","I_MKI_4","I_MKI_5","I_MKI_6"
"ENSMUSG00000016524",2.3367085235821,0,0,0,0,1.03270918950845,0,1.21976222284271,0,0,0,0
"ENSMUSG00000016526",49.8383139281146,21.3814288244712,48.2421463805794,56.5639656652682,37.3585951537959,40.9498818183086,53.6001887355002,60.5956064693183,37.8940203782208,20.6570185046782,50.6780989274829,32.0942039827493
"ENSMUSG00000016528",2517.99909181504,1715.22450447227,1706.10296010513,2149.29911605159,1836.36546727775,1895.78821131219,1405.38385129677,1663.70487686437,2373.29331997272,2444.32933715357,1972.71119090255,1661.53330038445
"ENSMUSG00000016529",4.65410442699272,3.3297259695753,0,0.719421587421623,1.20581564381707,2.24973086827757,3.21849807175848,4.57941184544867,0,3.81375386025314,0,0.667387002823198
"ENSMUSG00000016534",3866.52599564876,2847.38597503485,4608.15211198234,3446.87105434666,3177.50550731531,3360.20629955015,3136.38123412793,3127.84687956639,4131.41071362956,3717.09555334815,3597.84337936494,2997.66387377624
"ENSMUSG00000016541",642.797291257003,442.640914826151,222.601611711919,516.090258696365,425.918591349045,539.47592050302,506.47608728251,621.023339697893,631.432692517595,522.384204912974,475.439964269722,474.141345162004
"ENSMUSG00000016552",34.9229715123262,37.9946702738042,11.984655539625,28.7649383600255,23.2413635478253,23.5958226462243,31.6989462338879,37.8858973433474,53.0051616279297,23.8924245073568,49.7820667966083,18.9095772612872
"ENSMUSG00000016554",1645.27832204967,1518.63800772778,1513.71620733089,1580.49168841612,1666.11812851926,2040.37149361947,1912.95703257042,2266.63137347075,1249.0950265409,1749.00229559498,1349.77631386002,1735.44726687828
"ENSMUSG00000016559",10195.0861251247,9537.66868805557,15341.1848427921,9657.9044585938,10193.2087680054,12683.4105902332,10840.4067023523,12277.8000577375,7703.04684238839,8637.15145809702,7835.24623330373,11887.5363894376
"ENSMUSG00000016619",1235.29065553949,1040.3876592477,1133.26089091989,1113.5200818602,1222.70117502178,868.193999517982,1001.59350272175,873.124241658017,1005.61157129629,1351.65416516645,1191.38474808612,955.22102948944
"ENSMUSG00000016624",15.2051180066103,189.372235749858,16.289053415946,175.777148931384,198.865899076141,101.136186597433,56.0475959559426,138.925752831812,57.3069706656543,76.6390979906505,23.7826826288073,225.450415098028
"ENSMUSG00000016637",115.573458088591,129.030385651738,103.342123254449,105.982949098114,94.9221765460093,201.924366062034,143.79961812087,189.486801706216,129.603283408318,112.438687214667,145.560852570752,210.814982703293
"ENSMUSG00000016664",574.65495621016,177.60394076078,264.611465756787,192.461771688125,141.766352654436,81.618108579817,63.6976501743897,56.3715184710327,119.147920120743,186.54310718875,201.073853261809,54.8738206641391
"ENSMUSG00000016756",84.4925543676369,0,0,57.9090122849005,55.7939267191994,0,22.7532881180525,0,177.821391576792,71.022015744221,0,0
"ENSMUSG00000016757",618.375462617542,496.39719057382,465.066280349012,566.718561152683,565.655149875644,489.396979163332,479.108856921968,587.314964051917,494.008502632783,707.49004097407,637.141666409521,492.933111038025
"ENSMUSG00000016758",41.5672044275968,50.5874003912524,12.9489411304788,64.4082104034593,35.1511114958293,116.610030977604,94.6665733162848,185.496130588205,33.9300693639222,38.2059999541658,39.2434183935014,91.0126260872184
"ENSMUSG00000016763",264.574265622051,129.433209600785,123.813284005425,142.400163441996,107.467096896211,58.8782826823677,83.9987746029967,48.8262346716746,341.055598439417,247.096435822735,329.049998355865,108.096604624555
"ENSMUSG00000016831",1416.49707238564,1264.2911154609,1459.40766921291,1522.83820434241,1406.84318670245,872.082491633328,989.170782797809,828.604887260222,1168.3437967656,1646.8802677491,1231.05208463886,1102.62927531499
"ENSMUSG00000016833",390.386186057642,412.10861343903,463.494172512672,519.15439341679,681.582290202044,981.148878045126,576.0418012131,949.772263252528,334.849169277256,386.617432902086,317.831636648092,804.198343071543
"ENSMUSG00000016918",512.156685754911,358.303309552497,49.3346309903449,333.32127315419,359.386781347957,192.18651714208,282.295745467253,286.62020062377,629.456683858759,593.673649939181,592.845948487754,367.959855832984
"ENSMUSG00000016921",1643.54009870935,2249.49546836995,2047.25893989613,1982.97347993087,1927.89048872264,2409.03774258983,2476.25218025869,1756.27065027476,1475.28345869212,1655.84983400717,1268.62846953752,2017.52185574388
"ENSMUSG00000016933",602.553041487494,403.588377012195,339.940394412975,678.763474038295,330.928210823286,321.233959040427,587.335878453984,629.732580750791,564.820714986269,616.440673487287,625.095318421905,298.895593954874
"ENSMUSG00000016940",172.613921679772,350.077880606154,333.395344650193,280.519164264591,268.86130872762,380.601461800511,339.69590826331,465.790419182465,296.070159602358,176.921260864146,210.359572968368,307.232976995587
"ENSMUSG00000016946",1993.43522208427,1534.18362787901,2706.57605419565,1730.13647410013,1996.46379061237,2470.53812014214,1430.3413446529,1647.4403120843,1295.63399883685,1821.4139851325,1476.84520102984,1872.51165697325
"ENSMUSG00000016982",0,0.628457485100515,1.07177785729192,0,0.55523954883855,0,0,0,0,3.83545942293146,0,1.36144231903685
"ENSMUSG00000016984",181.090593370842,200.989418963613,199.364570275391,225.618016710535,305.614571902102,191.042588535291,175.829950963984,161.34553877497,156.525556450789,191.440418972548,189.682356414554,221.559961945057
"ENSMUSG00000016995",24.6800414615621,4.53732171003459,1.12449127461792,4.09799696174519,5.35915889367585,12.8328936425676,5.82321319313676,7.27570539348918,19.5097999804547,3.67484807519479,15.9715731850714,10.2764101165977
"ENSMUSG00000017000",0,1.265893674021,0,0,0.586363896913204,0,0,0,0,0,0,0
"ENSMUSG00000017002",2560.02193263483,666.888292316925,21.0429170784294,1599.15936090781,1354.14340248386,6501.1904354927,931.724926774488,3623.98278783158,731.110051462985,1251.40293688151,2231.62216706277,1503.03379291839
"ENSMUSG00000017007",28.2324479701897,0,0,0,1.13367084999222,0,0,0,22.3014525540455,0,15.5791865188803,2.32457503125299
"ENSMUSG00000017009",2790.14210345654,2739.6564380891,2496.200786766,2649.25309820312,2200.60144604073,2541.80442474361,2501.97329399618,3113.41614276732,2748.22825676538,2441.59661595624,2850.96853939144,2887.31330966743
"ENSMUSG00000017057",3330.31177521275,3191.29296188897,3986.52894948853,3367.5435911046,4269.19710039299,4270.23302562833,3218.5977828408,2540.14811464556,3243.83490317505,3873.39454478033,2988.40615763923,4388.23812142164
"ENSMUSG00000017119",2327.30786121157,2129.23698430729,3110.03221262542,2145.89269891625,1763.90661698273,675.219935157433,1023.29550421665,301.462491230353,2742.9796479265,2750.83419893823,2051.66644532909,1416.25100686922
"ENSMUSG00000017132",842.396715652432,841.896961387977,822.420607848406,1002.59894315831,752.092265191455,623.481446829688,479.910906236464,545.385120632065,739.936556019599,779.369232630807,827.259870764503,644.281810144108
"ENSMUSG00000017144",558.184651219128,546.459553521351,406.316854401009,543.257338491056,777.138469595302,480.559978734779,772.173569118601,538.278230789454,696.483628052334,621.981523720857,643.819589058711,526.825940502661
"ENSMUSG00000017146",216.13810645764,111.557971948145,323.113388336271,354.835239450657,277.426439420381,91.9573911569741,252.281764464132,74.5722960405178,148.510233793396,284.00827990831,214.309771631485,220.30240853484
"ENSMUSG00000017167",79.1450429377185,157.47114825731,43.6520710838614,134.123617139178,90.5529347115787,53.3678386224286,182.371737958958,111.35594263048,123.748776503333,85.0148329042821,108.976235619518,152.185140111473
"ENSMUSG00000017176",134.086647886675,166.26915153923,147.23985767805,184.533047518923,201.417874719349,224.231171886409,199.182639217702,286.465676618892,291.845762917523,143.67138767364,120.005717039341,323.431192656862
"ENSMUSG00000017188",894.158393098074,1075.32204074808,1396.0547162858,972.150735157092,1271.31637261726,1801.66919083161,1299.23429612134,1657.90572284394,1018.64296337529,846.420085721181,780.004515839243,2367.06454153446
"ENSMUSG00000017195",0,0.394214164217553,1.89758613541346,0.445852899559926,0.761354864296751,2.09850713672666,1.7463182521445,2.1846233409186,0,4.90624024869853,0,0.853402854561117
"ENSMUSG00000017204",14.1394184369789,41.7807189850493,19.7722743309751,11.602886410794,17.4921653164357,27.9500905293939,8.48247093816649,8.97086374258245,12.7748117629306,1.90574466071208,10.392098167305,6.58323589199091
"ENSMUSG00000017210",491.742773653658,477.72508129379,478.581338561206,549.832661614436,429.049275473096,401.329922524396,438.976121557157,357.549531967514,397.319127329088,643.203058333992,595.361142016498,505.036531856259
"ENSMUSG00000017211",0,0.462482190196966,19.879887936261,0,0.420111725152309,1.31268908253789,0,0.608434377413916,0,1.40634663730432,0,1.14518733915747
"ENSMUSG00000017221",1802.96238190918,1878.84109298154,2727.48508434393,2457.16735952892,2739.58062891967,2755.52221363238,1885.33919987572,2198.94739702385,1666.27386230819,2594.6282275721,1939.5519346128,2019.92379459368
"ENSMUSG00000017264",512.014079665066,507.18256593504,536.930483766356,434.555739195257,559.558213061869,603.010454372503,516.830222432793,575.061497659893,334.142725710388,801.263685330895,470.406091314745,616.770064423491
"ENSMUSG00000017286",854.093183234386,885.487770253129,731.991451944989,835.394468925103,925.743586174725,971.404601572669,772.266860310462,730.280407073885,849.405623981049,856.175076735136,845.526446503824,1083.60624114087
"ENSMUSG00000017288",857.271939290718,933.09573698976,1087.60044683547,1295.07426013718,1014.41583378075,663.59853297214,648.571514000056,607.824129908969,1239.95771652705,991.480824507429,1092.28196304396,803.896036670318
"ENSMUSG00000017291",1202.42968717605,1019.3272266901,1252.8665117075,1072.05679788058,1130.88695401467,366.349688333526,874.663110129103,531.081625195512,1110.15225927818,1259.44698025887,1388.05413152078,638.085459715877
"ENSMUSG00000017299",376.466540609923,391.004683615144,577.351366725009,407.311556241579,423.106042945576,648.247586998359,408.440884279381,431.234154289138,336.614155282771,346.888092094931,298.483062706667,512.834981768073
"ENSMUSG00000017300",108.177367056996,162.457458906193,0,0,202.815170187491,504.016134014207,1.65003725114788,0.539300075814165,382.488686307937,0,854.986842542235,6.66196738031427
"ENSMUSG00000017307",317.874687408943,446.651418797192,705.10371001272,401.244808803736,398.042351705554,737.514367780727,597.400997943747,917.003989963455,371.597429198763,401.57467207031,308.717544568026,830.352324945165
"ENSMUSG00000017309",111.907628753282,89.6146626159921,114.451589810367,84.5660646720548,39.7684972539791,87.412292992932,115.376058216455,108.504950943241,149.511043802473,61.5267410833015,160.342167394084,44.0067110155645
"ENSMUSG00000017311",725.304954567911,893.663399894949,408.240202982438,526.786732338649,783.270865456621,972.346986771791,735.216991615977,1807.6911557321,757.762803298962,555.587985358183,1162.15357067563,690.521345542538
"ENSMUSG00000017314",31.3133752992246,23.009059939735,14.9517659242999,49.9392700937714,16.4345429428055,17.9237529043506,19.9181950600688,20.1349045628919,32.7756949752101,12.8270371981183,46.0537794246492,24.7010897626185
"ENSMUSG00000017316",49.6815873483803,73.2234513357777,1.12102680827794,13.6324668137324,12.0002893761928,20.4109828025986,27.2879450095589,123.495101175632,38.4357197517272,5.94079354979442,26.9739623336979,32.2914386657887
"ENSMUSG00000017344",30.5065143799976,7.77744739102312,6.16342896426231,11.1323326549796,8.93262206292185,9.46944279455115,12.7420739244166,7.73757528785508,49.5667864849931,22.8178873368364,29.6303930146015,27.8319472802851
"ENSMUSG00000017376",236.921632409549,169.981323906059,184.445390635534,281.851035981471,228.885278757395,341.156758540875,383.090387704166,411.815690786673,165.282143703337,228.11356760285,148.876697577022,246.254151063904
"ENSMUSG00000017386",634.787273589319,807.334412850269,943.166883567297,628.336973701886,704.349144305247,1124.51536733505,861.662360970792,1057.27020037594,689.307433175079,581.13558753083,839.200271591866,715.493666997319
"ENSMUSG00000017390",353.244356938269,350.695784503639,196.536891212022,435.206047512333,281.320843636242,551.653078614848,254.984436741382,301.172788216161,331.144549176606,305.088815660949,307.454267918079,395.038770326968
"ENSMUSG00000017400",15.7073030787604,15.6476429559438,5.08056121975057,17.1351442253786,11.6432418372504,7.29191331214748,14.6601077432473,42.050312868147,24.1576647494491,9.10420589552662,9.86571830651016,22.938576203088
"ENSMUSG00000017404",10787.6419940464,11369.3470949837,11962.2174316935,11877.259648654,13074.0806816631,26158.7506751983,18212.091290379,33494.6420024199,10665.0846905994,9580.89214243389,10338.6833484471,23429.8460483145
"ENSMUSG00000017405",66.0709832970899,111.60714321847,70.4397822894512,72.313329094472,83.0038288691108,230.643626599823,126.976142092457,121.13833352048,35.1611873842325,122.588941185456,62.4831298065144,157.666184937399
"ENSMUSG00000017412",9.19976063099869,10.8630324341945,13.4202667037993,11.7402002117203,7.98444433220942,4.4549015317676,11.4010040402544,8.71215721928562,5.52473841284787,5.69120068750339,8.61444213548424,10.0470090533651
"ENSMUSG00000017417",19.2642588273469,21.1725917291342,14.844381561346,33.46045091714,13.4325724143006,17.6272110958602,22.8402216614127,30.5791524391713,57.8377429114066,15.8486727139475,29.0075619343926,27.9865237970602
"ENSMUSG00000017418",828.184603125075,492.150429208725,571.569510920128,660.474216590594,865.611455996863,713.664941907689,357.16173963212,566.240920145451,475.211565749546,361.607127388184,519.668651901131,530.834108752602
"ENSMUSG00000017421",2427.0217293065,2219.12660195724,2734.74038777822,2536.80744924799,3105.48375272587,2554.47100874417,2154.913100808,2466.23108779664,2235.68452487511,2408.15842614999,2531.26750020928,2277.32096942053
"ENSMUSG00000017428",1348.24759746425,1416.36360301564,1646.5909752985,1624.4273274027,1776.62486281502,1694.05173316196,1234.70351918504,1042.48665944901,1073.20143206472,1605.66057537483,1284.02672277924,1569.95708134004
"ENSMUSG00000017446",383.683082694778,364.832545126989,30.0801081935374,44.8973045230055,94.2922998252171,121.143358648053,97.848274065841,39.1133322506062,206.177032805177,61.6535834688205,263.035752209769,30.9963801561521
"ENSMUSG00000017453",37.3335554631587,33.0384700778609,270.470471921372,70.0535346905815,57.9133325935359,45.0940940805933,94.6453691528433,168.996311501687,95.5419642042991,26.6624616346914,57.2863576121453,56.7948364819555
"ENSMUSG00000017466",1360.45075844308,1056.53128460432,411.782690549811,1090.61626032868,775.787291891881,966.392936971204,762.642511674779,845.010950148163,1872.56894572042,1201.48593591596,1725.62478836528,1055.75547162515
"ENSMUSG00000017478",972.23006781477,1212.59877406462,1634.68471797742,1007.3455921971,988.713323978174,438.630025822451,629.23280450066,431.995094160955,705.511587459625,939.915416283529,806.072792213427,686.959351661693
"ENSMUSG00000017485",1963.3163504882,2026.69857389743,1661.13030354396,2103.29389258323,1987.78483809849,796.754901596288,1394.63514867073,588.395720977522,2181.47946591316,2349.77959578739,1597.29643545463,1298.44380606938
"ENSMUSG00000017491",16.0939126750742,17.5614862708302,15.5827363859534,13.8046253868987,12.360010283925,9.03794368138833,21.2716345942882,15.5403584300255,28.9738652945947,26.424134312882,11.8496083089422,9.36285842261199
"ENSMUSG00000017493",5936.55637095099,1394.62766911273,1060.50817574171,2581.49445030618,1883.41836349499,2637.58317062281,1429.3689723138,1483.48722989596,3993.22177155403,4011.22072627646,4147.93640147457,2294.06913367852
"ENSMUSG00000017499",181.860958541201,128.910089527389,132.75456035712,196.688049362139,225.717775881745,132.229224978435,118.87481008837,108.952305106105,144.985160560218,308.152703685172,165.405752685607,201.260125153096
"ENSMUSG00000017548",1336.46980001725,1169.05983239276,1771.88828747149,1753.90480983425,1579.58562973852,545.707413268591,758.618776378608,379.900560658083,1216.27350120874,1641.50021790439,1638.62535572639,708.210250280831
"ENSMUSG00000017550",159.545109390554,116.749444935517,112.299885873606,120.388651962292,149.610884699796,63.577998074862,156.595097845041,84.4908421793386,160.140608608981,203.818504686046,195.866791353101,109.215733508966
"ENSMUSG00000017561",194.594711236748,272.964384661659,664.85340063973,458.58130500597,317.986838537743,377.310688529135,226.387005297908,249.934268894481,416.707037030957,299.425216853815,295.467308221379,389.136065655134
"ENSMUSG00000017588",0,0,0,0,0,0,2.62664242585098,1.72294163036389,0,0,0,0
"ENSMUSG00000017607",1008.08038440557,2536.31382702463,3009.89568499866,1162.05511150334,901.024998937972,421.01507014551,1210.8462414439,831.633985963454,1022.05984603766,859.346958482886,1232.39629750059,1070.76643139648
"ENSMUSG00000017615",2180.49326655704,1890.36457461058,3374.89614075322,2107.98362469157,1925.277710893,2026.9835102416,1791.51966963529,1889.85421703535,1790.22637871199,2117.31054377022,1684.00265086274,1642.12633340161
"ENSMUSG00000017631",1922.00256146079,2553.34392719499,5417.06503795586,2444.92592706238,1977.81518608215,1169.76233293728,1615.98367592493,1200.17648050595,2303.46892977167,2278.99043999303,2245.61138228744,1509.0062717287
"ENSMUSG00000017639",372.4481383487,491.563324106948,207.637458166992,644.355086990667,419.471389900015,432.844350971036,435.165713699367,430.8823883448,601.46211529891,334.735039717418,707.96434174743,476.734511250181
"ENSMUSG00000017652",146.669375146968,47.1707728221404,14.0577323280158,139.609152378555,110.922937083055,235.330320170197,133.884165452509,261.690151541035,109.051562298509,142.607003503942,90.7095100343363,192.800301374508
"ENSMUSG00000017664",612.259199796397,407.316353886308,1386.51825919339,356.794897628015,491.853096484237,374.039122068147,340.733722763005,371.863986292838,442.7797431797,474.471875068374,360.542190085549,405.268389998773
"ENSMUSG00000017667",37.1018881901404,37.0254084511828,16.587209459243,26.9445402948482,24.46142187962,16.5446524211725,23.8545850359083,24.0659962986514,45.7581383965291,30.3996576300948,48.0579884606794,16.6753716583718
"ENSMUSG00000017670",571.951798808731,341.948529495933,510.102172155368,517.477064572728,379.666274890753,324.559212344822,292.643202409539,299.03524028171,293.246611014576,524.296308544954,440.684076022589,289.365477792469
"ENSMUSG00000017677",479.093588404716,1037.91807712089,1018.40759240584,949.635214468369,806.185934402968,778.081521338981,1023.18267251646,698.954021771573,867.517624400037,528.380649033695,399.978878459669,791.239989132189
"ENSMUSG00000017679",440.037840223849,398.765078587448,594.248590688901,356.487491160143,414.171430175098,273.778743947861,339.673486451066,337.707401717289,434.30270556184,427.249872202112,425.299398506428,316.969454144264
"ENSMUSG00000017686",507.132144747948,592.738091950795,542.766688857758,560.543677784369,610.982997110739,640.907179498185,498.458314337493,278.794298963907,552.699940908937,598.867943523352,583.6375588429,547.533873175185
"ENSMUSG00000017688",521.48417144978,433.506896730528,6457.9031066502,361.941572415882,464.757603438747,171.443625512141,190.994489508761,55.1013036074945,278.655153850421,414.716237768918,239.453477690107,317.999662405738
"ENSMUSG00000017692",36.4050042520023,40.3310475207413,25.9474565096916,52.6373781326654,34.2567191567683,23.7075946064037,82.2574385432136,31.6555339735052,38.2656268669266,28.1344712499225,37.5540425725132,65.4120639614683
"ENSMUSG00000017697",454.137703588587,201.514113756129,6595.97256161958,219.927227479261,384.791629646832,344.26113789048,272.247947022831,260.395701098594,194.32715998155,300.445996341664,191.091984485508,289.372527354444
"ENSMUSG00000017707",10969.5173663967,9059.19550961714,19498.2103340217,8991.20006614428,8160.31129017939,5040.83018958685,6736.86173303959,4432.87756452106,11502.4674254443,9992.23492513666,11835.2609387422,6205.70811463646
"ENSMUSG00000017713",150.976416838462,127.291203096497,297.111175409075,113.720385808893,145.702074966507,135.91302115035,179.685553378211,215.072555324761,100.147830370503,144.120801406215,127.376746398297,114.071384020397
"ENSMUSG00000017715",837.534342321233,756.509828914982,713.079050387554,798.025964069455,779.047062090818,1062.9565690382,785.870774058195,922.437682947633,529.400553035103,791.506984702925,680.239691033093,820.703600201479
"ENSMUSG00000017716",626.061788807693,486.366063286647,602.859911137073,907.413164818227,1142.94172608527,1315.49461596749,916.420786343368,930.09064185,520.969156744967,794.207218133198,584.669911387765,1001.02991076468
"ENSMUSG00000017718",59.3214601585132,91.558690201397,164.163658634156,177.154172903587,66.3198058828062,74.7776951282854,79.3688687276065,24.2597195968378,68.6901525014463,42.9052204780632,59.6014088527782,89.0338167012828
"ENSMUSG00000017721",2301.86243949091,1802.46004359728,2411.63982478869,1786.42178202332,1745.63263953154,1961.97879795214,1818.65663780593,2080.19009455952,2009.57139957687,2183.64925756481,2480.13772118603,1781.3377392244
"ENSMUSG00000017723",284.694753113339,1352.55448132031,13.8032105508585,1080.46443705227,319.038919572034,2388.69620102247,861.056950712812,2674.10743382387,254.079633456759,330.167051940468,855.17803714792,861.749810569456
"ENSMUSG00000017724",175.869277532495,212.878585923878,4.43229451580354,74.7306203098356,72.2737144190846,125.413406692838,119.146204261647,194.344510337167,61.9772613395338,102.734155912865,220.755739252598,146.067866091508
"ENSMUSG00000017734",457.909571769982,476.668311707182,581.748250963077,513.307284713823,489.914355042814,1270.00724630692,796.357898864639,1187.26499483293,414.146621266261,466.78179323449,452.430339741291,926.170092535381
"ENSMUSG00000017737",354.460955177991,55.9036913557781,379.807265924701,161.016109840542,74.012955587932,370.569117897402,147.693083896459,292.64566847177,181.751960695821,469.401324486639,183.473338950418,161.28949288862
"ENSMUSG00000017740",0,0,0,0.651025302111007,0,0,0,0.888707490666276,7.09692405651726,0,0,0
"ENSMUSG00000017747",166.235956673338,194.177990446563,213.191111062929,221.027778137957,176.230610714456,272.80616159373,226.03969562086,222.269114159775,189.089753246667,196.73943836611,174.401228128429,208.98109777498
"ENSMUSG00000017754",416.386325716771,419.731233628581,225.093256384505,363.98435786258,291.628276498873,188.368631511741,269.538343650857,448.371436947976,656.6558390982,439.385584119784,740.743223815298,353.637667760601
"ENSMUSG00000017756",1149.74859706964,1022.76544650134,1720.75913145991,878.703640543208,845.288294893095,465.328934519051,761.961638384439,668.134933118356,1110.96781164123,1182.66048292481,1102.53627637994,777.577071019079
"ENSMUSG00000017760",2624.76740412503,2118.00163253421,2538.46178620931,2478.28085335761,1810.97778390645,1680.00074351198,1467.96703236186,1486.33360659178,2992.54388720799,2289.32950146499,2290.30692308415,2113.05961333153
"ENSMUSG00000017764",129.158882001954,137.166011374983,110.173804193434,153.39172396453,115.803638047363,123.505118698285,143.964892785675,145.407999222487,116.199091603363,136.015517643098,143.715475082922,107.689092830074
"ENSMUSG00000017765",175.654918809845,176.136157680555,60.5750493422607,139.318627823408,84.6776086322167,123.751980241099,104.636310807967,111.552929609859,177.86274884986,137.343113368404,253.359832928562,76.6442938924886
"ENSMUSG00000017774",3778.334701108,2318.84981057288,1637.01542092784,3429.27363977296,2501.79769509987,2069.05476595919,1938.60197860081,2003.53225134497,2590.82111652037,3268.55027558583,3563.99694768551,1757.64903677342
"ENSMUSG00000017776",3841.9946407747,3796.60968842537,3595.48989835851,3948.22506552316,4508.69751915518,3670.39746935354,3675.40142194529,3176.54555496025,3472.71312785101,3864.05320233433,3447.05537431666,3737.36650262437
"ENSMUSG00000017778",920.375863660452,912.582695691466,889.838377729521,778.784129170048,911.246375876553,2328.07100550279,1479.6813409995,2458.72729762882,888.141044763751,756.099927687164,833.670035014362,1965.68186692851
"ENSMUSG00000017781",3173.20521291745,2735.92150529221,8704.73349321629,3814.0701435251,3649.02163956197,6162.17160838475,3801.27519868634,4643.16734378131,3104.00498175809,3078.87713314152,3239.31083336574,4014.33521775567
"ENSMUSG00000017801",1561.1854477748,2189.93999470861,2708.21274657122,2138.55190266665,2660.95941284436,3104.36658661157,2185.12758473208,2167.71169793501,1528.73075098968,1652.47930156449,1352.63566570857,2826.63410052772
"ENSMUSG00000017802",1354.25927757006,1458.14430952359,2401.04170916795,1318.1160649555,1226.59115261403,1659.47085782402,1657.89192565584,1492.1902883691,1575.10681168575,1284.86456025141,1355.17615020939,1608.52501458173
"ENSMUSG00000017817",294.817997464692,495.351024279754,278.263224154492,303.590373612631,262.595675677265,258.71043176952,405.6995388017,428.194475825639,433.615822853049,246.620103659296,499.893586187219,222.306589298014
"ENSMUSG00000017830",151.117345404511,348.225430909068,1277.91620977273,310.796815357906,282.922327060918,398.713371516079,206.330095971773,264.446243297332,161.917634847512,504.667970339331,108.335013485331,573.52206134163
"ENSMUSG00000017831",1329.51090515034,1540.1990196423,2071.56990714051,1517.11620030511,1677.60849760631,1663.47665757218,1569.04123004491,1381.36188716123,1343.3316344494,1403.23283808853,1270.30669748997,1474.60965133279
"ENSMUSG00000017837",990.845876242938,1108.78875279549,1255.19912698162,1067.53790060922,1109.72505840304,1418.6264206069,831.02418964316,802.454721175089,960.416739885644,801.06695475771,771.062554868688,1282.49323167283
"ENSMUSG00000017843",877.925738017515,792.343113873175,673.54012156169,744.541394480314,656.24997535797,520.283446818495,455.365106615441,372.317958801388,895.679081479921,742.44219900962,899.953206665141,724.086461264191
"ENSMUSG00000017858",452.616295241579,536.968419871893,615.39352640217,461.426864979864,678.058015621105,537.58508520868,408.205436931421,371.210946503436,478.498971728471,492.008948158459,500.686838921736,500.700470806265
"ENSMUSG00000017861",336.903593677411,250.556737218385,138.180883268731,485.350721251889,437.548582890247,317.987099930813,231.702376225994,159.487405014226,230.588146618941,619.76455550891,298.835767368274,312.685722978628
"ENSMUSG00000017868",724.926707312563,640.907939492255,1040.99814808273,996.308554425522,912.080544163758,1109.26584027725,733.885384769687,1003.68277131393,619.726227394293,672.417732079921,570.402873796787,724.979782398515
"ENSMUSG00000017897",30.5633733868469,97.8612264079115,21.0128418507912,45.7423988777797,77.5710491484086,49.0198169524232,142.487590244833,81.613155683318,19.1272223042969,42.5908646819217,173.377712940185,70.7993435803534
"ENSMUSG00000017929",1618.2657146424,1098.90420045246,3631.37994359001,1074.3551420204,1066.19497138203,439.793851462683,505.619498992915,331.047756287726,875.200022724173,1130.54531305464,1353.50347027752,851.867224321493
"ENSMUSG00000017943",5.40979369229505,4.65585565639893,4.08043343695152,6.78296749111403,1.2847876257363,8.55168810855317,5.67804624412736,4.77589253193347,1.38596546886427,10.4463796221879,3.55441875470048,3.05545451596883
"ENSMUSG00000017950",8120.83532782623,12492.8990662733,21091.3269317734,9916.50891291434,9797.34128234427,6213.12979808177,6931.48852747698,4960.05996802195,8742.68114600199,8960.28157480299,9638.36570843503,7727.15184273356
"ENSMUSG00000017969",132.760845467631,69.5026001769023,53.0474353116901,94.0921202247806,73.1811804710443,125.348227387637,60.4567610118768,109.528076546068,131.349883811953,69.63225497312,120.279008128043,93.7972497555708
"ENSMUSG00000017978",733.233946522444,832.721597740219,462.17376015303,706.376363702599,888.149513906064,639.687368211128,890.525651754762,734.594625686939,742.318932252227,711.095601448544,655.24927798081,801.974829170936
"ENSMUSG00000017999",419.391804008511,829.161325011637,821.272316715024,685.270887819068,756.774102279856,560.360524695644,494.349731440538,374.46207685052,391.845904205567,531.150219849429,596.276546162571,604.642237030598
"ENSMUSG00000018001",471.971552153077,599.842497366334,333.716387180297,449.165528123794,253.214150170182,260.778574771681,232.552955054717,220.021990583169,311.748107084785,260.743414042263,411.97341795929,247.245014605828
"ENSMUSG00000018008",396.857910068618,244.218457542794,80.6837121627174,461.647316509048,256.786377162679,585.637227288312,411.253755004241,593.264557778961,577.865008325164,337.295234854357,411.645520468738,366.265933078338
"ENSMUSG00000018012",137.840126432417,133.117662815623,12.4850735055728,163.007265070758,198.861034332345,378.262288782129,206.344648725447,351.911679126691,120.130634066672,151.577374570608,147.94041114531,271.576891737761
"ENSMUSG00000018040",1060.82410031163,1109.21840465699,1039.49230772463,1152.47686612444,1262.02916026812,1781.1804676128,1009.36658286111,916.116010869726,905.862430122715,1048.33348220787,1056.55323543946,1216.47847936876
"ENSMUSG00000018042",2044.5617011954,1634.66025526822,3885.52084341382,1469.11975437578,1245.39263432728,1456.33001162406,1341.77136527111,1544.83801372452,1445.0401638054,1304.16683192293,1670.41654700331,1282.82205742386
"ENSMUSG00000018068",479.67673771236,317.841355438931,348.204628970301,297.908751747972,469.939989683196,129.776929632616,219.547168627574,174.955970797576,481.11809434403,356.0959020041,474.604883979889,247.735409609169
"ENSMUSG00000018076",566.167540714993,383.922855194985,673.056731477621,296.096840358664,371.002470364081,156.473076397903,306.304656541977,224.452264793281,406.338405766486,454.489663010186,595.458874092185,232.005864639477
"ENSMUSG00000018102",641.192378457714,1058.91912305275,1900.37721409802,650.117848390798,778.304711712793,1345.55999919585,1352.3816244586,1345.92488654944,888.479600637336,549.431554966175,769.557007834397,1069.46362732353
