"","NI_V_1","NI_V_2","NI_V_4","NI_V_6","NI_V_7","I_V_1","I_V_2","I_V_3","I_V_4","I_V_5","I_V_6"
"ENSMUSG00000025872",8.86437765759918,9.25893574925125,8.96761259916174,8.78722585204225,9.21101472919732,9.12014844017237,9.39761206161648,9.23623184606347,9.48347076998868,9.6109774218031,9.76988906626717
"ENSMUSG00000025873",10.4335242079489,10.444204413857,8.86970267238213,10.6118049573275,10.4398467347407,10.8324287862167,10.5927095731675,10.78600451089,10.533891945538,10.5618257168456,10.1638943338432
"ENSMUSG00000025875",7.16148572603138,7.38728892097202,7.86666977486303,7.48614646756273,7.42711914153437,7.42087072803005,7.71246786714191,7.85347211560972,6.81785324393802,7.01022364227215,8.08654421166432
"ENSMUSG00000025876",6.62664245556893,6.84863746200621,6.54352484382785,7.90990312490711,7.15261321218202,7.61075360108973,6.37853004622203,6.31374171880302,6.88633578715604,7.48487955853272,6.0537567214226
"ENSMUSG00000025877",4.9890763582333,5.5047744635019,5.39565489731297,4.69662591225224,6.47003690827108,8.69054358278936,7.45406571448057,6.11386435407638,9.0018606099409,8.40359680489379,9.14118425327822
"ENSMUSG00000025878",8.31328637782718,8.5086230725088,9.30654425030814,8.82233898789912,8.61417911296424,8.30657313942971,8.75169249656392,8.54078863139957,8.86837690527303,8.96452344344596,9.19600792336697
"ENSMUSG00000025880",8.93778884285442,9.19945156676275,8.66571234356047,9.48034617970157,9.35023394810666,8.43580671463334,9.31334463000186,10.3167067656339,8.51063735164941,8.61234890795527,8.15638092320275
"ENSMUSG00000025885",11.6091315797063,11.7934546207231,10.7667932670628,11.8273178706321,11.9516557213974,11.890321806234,11.4328031488007,12.8569065511448,11.6398740109552,11.5584453126711,10.5538850315714
"ENSMUSG00000025887",7.30833041034425,7.27436773568926,7.96348572882509,6.92465124539047,8.80476309498153,8.93106494980159,8.81860911718632,8.02735342859469,9.19036029693263,9.18927511554552,9.18903692586691
"ENSMUSG00000025888",11.0238314702385,11.1053412476177,11.7659636982601,11.3725906887099,11.7868615483689,11.1819507329096,11.6571249170396,11.5967670817771,11.704192498743,11.9043275079462,12.2513676533647
"ENSMUSG00000025889",4.45094394125958,4.9497188595186,5.78786901465388,5.25112678633597,4.70529153891551,4.88996691896292,4.72093875380849,5.40463129093526,4.35451542545352,4.36672372415826,5.28314427088463
"ENSMUSG00000025892",5.17244798071461,5.05627243441658,5.96590938601077,5.84525410006083,5.80685226996086,4.90892902791921,5.31395314408509,5.12110105839411,5.24377167244842,5.11421509030617,4.67127312140652
"ENSMUSG00000025893",5.19271550574118,6.14632637437388,3.45187409437582,5.6606688170861,3.45187409437582,5.56354510108311,4.99029010271985,5.15536689508583,5.25100461573457,4.60781202447387,5.63877405352251
"ENSMUSG00000025894",8.44693119209126,8.35808216878238,8.7534300335833,8.44690134138284,8.31794030887736,8.67991589906188,8.60853455519531,8.15084696408994,8.28847269185741,8.60858730900472,8.62340448044228
"ENSMUSG00000025898",8.23231955048397,8.19254356350043,8.22909660514218,8.414997245861,8.3930338433517,8.08297984933942,8.45849323099586,8.33875173640629,8.34320199894181,8.37642929335082,7.70061524070637
"ENSMUSG00000025899",7.09279344326669,6.88794381204042,3.45187409437582,7.43200533293299,7.50927135592902,7.40464506766766,7.55032312756708,7.30618426241654,7.56123039700929,7.11732065910066,6.47332995269167
"ENSMUSG00000025902",5.38052022172232,5.47323371940277,5.30020590550615,5.54559795043158,4.52831300153773,5.43678662620013,5.4708372237706,5.73632995631945,5.59626565795705,5.01971743892708,5.43913073146635
"ENSMUSG00000025903",11.4355230015749,11.4448645840387,11.2221853552804,11.3565761376268,11.8951070455124,11.5401882526471,11.4960312462737,13.0015110170184,11.7007548397525,11.8990930349629,11.3548187867359
"ENSMUSG00000025905",4.4520006073972,4.50068590354704,5.42510920043432,4.9947328441702,4.29034658667254,4.76037569502844,4.40854745849442,5.06780897213765,4.21170671181359,4.36608078199511,4.30742531919251
"ENSMUSG00000025907",10.1705997615837,10.0716528203035,10.8746772670265,10.4430311238606,10.184895896962,9.95910476306521,10.0523534826833,10.6742136020914,10.1885385717895,10.2108127597717,9.84087149832727
"ENSMUSG00000025909",3.45187409437582,4.01899518327588,4.10281451983004,4.16361976538036,4.17889499721926,5.89652320401626,4.24515898217929,4.45877789013931,4.02471572013037,4.71459511213326,4.76222365734173
"ENSMUSG00000025911",6.16311718329415,5.11075040660945,5.08185715089804,6.36947335742759,5.26816279813422,5.81169646533285,5.05466752088656,4.58251806028258,5.06353315889362,5.44438738831786,5.93352526577141
"ENSMUSG00000025912",4.93906659056092,5.85989340063697,5.12128942954747,6.30021472681004,5.83647495976201,6.27748697274058,5.44553344720985,5.76835449085839,6.09257755327344,6.28135399850391,5.18443136393944
"ENSMUSG00000025915",6.34249636295967,6.24428840063334,6.17376568848591,6.90021611508307,6.98904528707947,7.60686540173305,6.85586557773209,8.34051067033296,7.87921540599159,7.7089554280719,8.08859620184087
"ENSMUSG00000025916",3.45187409437582,3.45187409437582,3.45187409437582,3.7070709397133,3.98477287968832,4.30592679827852,3.45187409437582,3.45187409437582,4.11005112722735,4.19181980911511,4.42527107126499
"ENSMUSG00000025917",9.96028553087813,10.2922621135943,10.5227508679371,10.1046801803338,10.4446524533214,10.421552371742,10.4875943576899,10.5931267419444,10.6356634295782,10.8879162287569,11.2579692849139
"ENSMUSG00000025920",8.4219725737261,9.1282662179009,8.23118166570873,8.75602838267633,9.12400780132926,7.94138395767968,8.59641870298072,7.40995815376878,8.5577846174193,8.45404846923994,8.18234025765403
"ENSMUSG00000025921",8.84600368411539,8.83851625375764,9.60103687337457,8.79212544005386,9.31122234502072,10.3245546657704,9.45638130955579,8.92221370406707,9.58530273678044,10.0413845405723,10.3511258999807
"ENSMUSG00000025922",4.06272852668116,4.01408362110913,4.23066579692539,4.40341346058039,3.45187409437582,4.66980225183826,4.30522631220737,3.45187409437582,3.45187409437582,4.10169868236737,4.38468968994457
"ENSMUSG00000025925",7.21370742108861,7.79940733993618,7.85467737765077,7.99249321216885,8.77704518312884,8.52403858620989,8.40628586594831,8.11730071002689,8.74049331372839,9.0211882110741,8.50184913135839
"ENSMUSG00000025929",3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582,4.01345721302655,4.45647190658357,4.11323827276676,3.45187409437582,4.41757572958081,5.2630159831385,4.36660906105821
"ENSMUSG00000025930",4.33379654927014,4.49249380177353,3.45187409437582,4.93413903941579,4.86930514414426,6.15270912697981,5.70477781956618,5.53505731112226,5.94332912686589,5.46866470226156,5.59546150515373
"ENSMUSG00000025931",7.23643024807635,7.06678795011245,7.14054534509548,8.10229957530957,7.64846926896603,7.85917010505799,8.33413082756992,7.05193725688828,8.16379286043788,7.93480613701968,7.41582482529367
"ENSMUSG00000025932",4.60649381117557,4.33482107424445,4.29508294416707,4.04442276659255,4.88936253700361,4.01194244362025,4.58128832939251,4.57343758514661,3.94262576286921,3.99929975212743,4.91677351448265
"ENSMUSG00000025933",6.43169171696102,6.2400597365888,7.07061960679272,6.59154777784968,6.26418264938969,5.67076846447931,6.34314535882394,6.39204381161855,5.72008301577653,6.04132206221775,6.11963005488685
"ENSMUSG00000025934",8.13720017668407,9.64114071812915,8.77728317375568,8.36658064347412,9.34527445019382,8.23707883067682,8.75467746877684,6.34741912441876,8.98058346273229,8.65299453132588,8.5232087991824
"ENSMUSG00000025935",11.0290551039969,11.1643469644497,10.9433530045169,10.7433753753496,11.0700994779184,11.4115758520638,11.1195484715102,11.2090598335582,11.4390872723857,11.5343025901474,11.4808322649126
"ENSMUSG00000025936",6.54166018551013,6.15151459164747,6.92058076623804,5.85192881614556,5.5742773588576,5.18495219464906,5.88331766963337,5.23934364484583,4.51937411536383,4.82958568636976,5.35940090304551
"ENSMUSG00000025937",9.2958110263912,9.40908085582103,9.25315714505831,9.44027790583219,9.67221829413686,9.03779103860868,9.54710719278954,9.73254721251186,9.22249601019347,9.34615909293583,9.22051573679766
"ENSMUSG00000025938",4.15269376946208,4.34935596388171,4.02399314799581,4.96665953456159,4.94773829126762,5.31825596132458,4.5448291180408,4.42157907103689,4.91048107220848,4.78956231987777,4.3644772638505
"ENSMUSG00000025939",9.05352844463435,8.7906488058006,9.30079122776993,9.10023066349163,8.63757365205182,8.86406804576631,8.68238847276173,8.05929771505981,8.7367777031166,8.883632452952,9.32063754174962
"ENSMUSG00000025940",10.1007988521074,9.97498761276854,9.81928041226004,9.89688627591173,9.65720174585193,9.51186138384817,9.66440096211553,9.47821661663988,9.56378314274131,9.85063436726891,9.68917435165704
"ENSMUSG00000025949",8.45600171930261,9.08801485539141,7.89385856359089,8.77807665735565,8.81852821623217,8.68186675729139,8.35422769960767,8.36466894368171,8.52857076465918,8.86695600774227,8.31132950933598
"ENSMUSG00000025950",11.3702307456305,11.6951982382704,11.6871136108818,11.7368776849699,11.9245807777253,12.5169705396973,12.2641952467201,12.5343786781055,12.564938893269,12.2903473109001,11.9788438992523
"ENSMUSG00000025956",7.08919392762091,7.2982595084447,7.32848239084706,6.99689774838305,7.54694331123831,8.09882717976693,6.97890732174844,7.66967314316368,7.67180496706415,7.74925057082381,8.31183949609072
"ENSMUSG00000025958",9.68309550384823,9.80241431325811,8.76537653049671,10.0242570648098,10.2435017219387,9.77036457621596,9.62653729408328,10.1125787951696,10.1760462537334,10.0493308291199,9.2483613084956
"ENSMUSG00000025959",8.60932820591273,9.29944625407199,8.73315813048291,8.52842460594777,8.95059427526951,9.1989691363391,8.53046030052714,8.44104677521779,8.77625939326976,8.65340099791747,8.01025483866335
"ENSMUSG00000025961",3.45187409437582,3.45187409437582,3.89920880584433,3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582,3.85904052163176,3.45187409437582,3.86905726070185
"ENSMUSG00000025962",8.56967882270907,9.11962305935601,10.1252979332057,8.59130352276059,9.19520692318131,8.39035469338373,8.98241153304635,8.91576328554769,8.88569608991959,9.37923798258037,9.36823972949288
"ENSMUSG00000025963",3.8902760487615,3.45187409437582,3.45187409437582,4.00504440597409,3.45187409437582,4.18068227263183,3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582
"ENSMUSG00000025964",8.24933580168885,7.53673393165589,7.25904824118475,7.66899234854217,7.66226163687267,7.40015907346194,7.68959536711914,5.31907932937229,7.50637996174773,6.79362656576934,6.97486786795267
"ENSMUSG00000025967",13.826135774187,13.38588291624,14.2248480589701,13.3581489374032,12.8979367384448,13.1970899213525,13.231030661105,13.1664194304286,12.9619905354585,13.1916984236907,13.9792310702423
"ENSMUSG00000025968",11.5276467922111,11.5415269035641,11.8874007553339,11.6764846390696,11.9201978707585,11.2399640732648,11.608615960482,11.4605557494748,11.4048735926632,11.6959050629993,11.0654816749956
"ENSMUSG00000025969",10.8131569128377,10.537358841939,10.1591538773017,10.9841001520076,9.8687364554453,9.99049119403254,9.93591639924625,8.44404709094685,9.80297523755781,9.53542209675807,8.39697240815565
"ENSMUSG00000025971",8.2625101275081,8.38021918454707,8.89701137831693,8.25995411181199,8.40072467440327,8.31098695042384,8.49934595076146,8.6958325051484,8.53038529683541,8.80468606314746,9.20698406332766
"ENSMUSG00000025977",4.14911839536028,3.45187409437582,3.97487641780539,3.6839139351256,4.3431545271952,3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582
"ENSMUSG00000025978",7.40659335507812,6.74178728363515,6.66387046239724,7.57199956182172,6.1643243599981,6.00901783566006,6.42996482161771,6.25662361169425,6.04306756954966,5.55199956633294,5.64883333987601
"ENSMUSG00000025979",10.214349282567,10.2978707727762,9.69548418892709,10.3868914454728,10.262499982526,10.3900765494531,10.5091624084972,10.4988251150556,10.4221950508426,10.6760424552109,10.7555852102928
"ENSMUSG00000025980",12.272593719701,12.8762290516613,12.3821468150202,12.4611698305738,13.0800095676966,13.0311062961908,12.4806821511507,12.3929840114814,12.5876093116794,13.4103176419936,12.021915633388
"ENSMUSG00000025981",10.3970040953334,10.0260696096339,10.3787901006493,9.25018413150275,9.86889864390008,9.23460837686259,9.59070878458528,9.54370508581457,9.50887718569642,9.69241594081568,9.88815756866296
"ENSMUSG00000025982",11.5452297469198,11.8125781981537,11.7612705409723,12.1368766077002,12.3951615617165,11.9581961669059,12.069724714449,12.4208884540122,12.2351809727061,12.116785375852,10.8694350542596
"ENSMUSG00000025983",4.03182506143326,3.45187409437582,3.76857819992948,3.45187409437582,3.45187409437582,3.45187409437582,3.45187409437582,3.95225176285397,3.45187409437582,3.45187409437582,4.08723150444265
"ENSMUSG00000025986",7.46634429110622,9.22875390594413,7.38311093936618,8.0606033452409,9.46921061409768,8.41102320786947,8.61119406200759,6.83153220991494,9.42960771769851,8.74869778266185,7.09163845015093
"ENSMUSG00000025991",7.73355127903296,8.38170565570551,8.09256197811357,7.38008567759691,8.09515361167801,9.99681235038755,7.06692694540312,13.6479225903882,4.74276561622773,5.2528487468198,4.73403916650126
"ENSMUSG00000025993",13.3903545411667,12.1509191988871,12.2159821247043,12.5908978826687,12.1341758224823,9.46987124312995,11.6443864621525,9.83986280358264,10.8602198847089,11.2118798229889,9.92539563609179
"ENSMUSG00000025995",8.9499483135332,8.80777368990468,9.76485957090414,8.74203028245545,8.9252110825019,8.91158401757996,9.25846190153718,8.33786215425568,8.64473269490743,9.48493638118294,9.13110957830833
"ENSMUSG00000025997",6.76064752397451,6.86348215624657,6.72168271516932,7.69121464083894,8.22327400693363,7.20280070733822,7.30586570061588,6.03970359623162,6.48695106137598,7.0696141069155,5.96987573303914
"ENSMUSG00000026000",8.93941902164555,8.81396583312045,9.0689323529338,8.63894610246789,8.70049374166732,8.47039436008596,8.77523016564897,8.06919237499621,8.26766477566746,8.0794646373951,8.58543724457233
"ENSMUSG00000026003",11.8689309760164,11.6507524049249,12.4532607353125,11.7276587149783,12.2120677510855,12.452254386442,12.1301239185963,12.7025542042025,12.4277037146005,12.6457693830837,13.0242114175258
"ENSMUSG00000026004",7.51880394386531,7.19249360763417,7.67267151481852,7.82702494073489,7.83081876231627,7.67424893678723,7.22792013156603,7.47943382070232,7.43874561895009,7.49174941350286,7.41251006553617
"ENSMUSG00000026005",9.4897107877001,10.0754889002029,9.33285406831681,9.94599430859976,10.4071990924864,10.4776931282322,9.78381577314995,10.1753902651175,10.3441780673744,10.440631513431,10.1364112221106
"ENSMUSG00000026009",3.89748340561563,5.00434943853981,5.06365408198511,4.3916376317962,5.97126321235142,7.57816887763958,7.01665154383925,5.21194730939812,8.11526714701331,7.11670930694703,7.68256699136544
"ENSMUSG00000026011",3.45187409437582,3.84277999753155,4.29118702012565,3.45187409437582,5.18613433677597,6.7134598743437,4.67154371588913,4.81706295981686,5.83261428948436,5.79744352376607,6.45402928925968
"ENSMUSG00000026012",4.20874377896544,4.42028552027562,5.04747456478708,4.31493768102551,5.45585473691648,7.18820975361908,6.50840575369118,5.44740935153415,7.52636012313845,6.43651693908116,6.72691943560945
"ENSMUSG00000026014",9.42757706974043,9.7013145027599,10.046012976225,9.75158570408797,10.6543535190731,11.0378775917964,10.1365752902418,11.8871859534164,10.6009345715151,10.9019416990015,10.4645905959495
"ENSMUSG00000026017",5.90396076812095,5.78188872555865,5.72557325349552,7.00041064457592,7.06200074629552,7.06273824356756,6.15107220444946,6.8038142719825,6.89255437784898,6.72642594409983,5.69762082813434
"ENSMUSG00000026018",5.22711736795344,4.84924715363285,5.38594266724049,5.25389647606023,4.73312357067094,4.56743238015182,4.99688363477896,4.65336576579385,4.83151534153311,5.10144675275807,4.83156714993716
"ENSMUSG00000026019",7.28527563951006,8.39209527413008,8.88349543946422,7.75110238481219,8.61979649345698,9.12320258891991,8.60779009093199,7.74348432193778,8.32342092276906,9.0082612876028,8.49059191587311
"ENSMUSG00000026020",10.2701514521563,10.4465530929425,10.8240247978193,10.2225840184541,10.5037191622234,10.7042551762328,10.7701809089103,10.6927271482537,10.5174666048372,10.9118044386351,10.5616754681888
"ENSMUSG00000026021",11.1336289963388,11.0967238713437,11.1155269038191,10.8737998112123,10.8418763094468,10.5283115221994,10.7745500801288,11.303208361072,10.9960737449918,11.0321482556492,11.4091980402634
"ENSMUSG00000026023",4.38552607647833,4.46512113694017,6.31411984905447,4.11641512845585,4.00713638050258,4.17833271241683,4.10839740358197,4.12753316676616,3.91009805560382,4.34291172032422,4.04406921557711
"ENSMUSG00000026024",9.27683473903448,9.2023746774807,8.63590676465668,8.7187111981191,9.05830461741505,8.98437524885787,8.70179340964497,10.6750968819171,8.70684186915079,8.72779128328104,8.10589083859732
"ENSMUSG00000026027",8.79965889369409,8.5865722292073,7.9007235748501,8.78206851232771,8.34069523241909,7.25813698984339,8.13843687590365,8.51128087903473,8.07700779032801,7.9368164428088,7.90364834623607
"ENSMUSG00000026028",9.82660767290742,9.69807509404255,9.04435064508799,10.1397303521499,10.0102239555187,9.71452509062894,10.110854033783,10.211980029649,9.87284296936971,9.87457383014942,8.88846409124819
"ENSMUSG00000026029",10.6417494823151,10.9479921927909,11.4668746346526,10.8516892359332,11.4902876701042,11.5353569311011,11.3690639125129,12.1838274572172,11.5459971350384,11.5830008787981,11.5188588258933
"ENSMUSG00000026031",9.57412801827035,9.67955466811967,10.037214515273,9.88175673578879,10.3276427540218,10.1430545723928,10.0466579366666,10.6945488987689,10.3708463500653,10.3635923384113,10.5438975027999
"ENSMUSG00000026032",10.325291986728,10.1508082486939,11.2416085552134,10.0839709465622,10.0905612683336,9.80929306450265,10.0123627093697,10.2121597434578,10.047740273236,10.2246300900203,11.2747231321307
"ENSMUSG00000026034",9.06763136401522,9.07748961887058,11.0006901985447,9.67079609074782,9.52080886926363,9.19073058062814,9.47908574528096,9.92167815440443,9.7836836510173,9.18090723669218,10.0945865264561
"ENSMUSG00000026035",8.25228113550943,7.80680223809836,8.46193204359163,7.90490503040038,7.71039787991815,8.4946693731917,8.0624373714344,7.76869334266195,8.18535689446869,8.1533811044886,8.89039023105703
"ENSMUSG00000026036",8.74567923453137,8.53691934589125,8.88060806964614,8.42478208033772,8.73080456047602,8.8497774472692,8.76096320777578,8.60629625387198,8.55156038327556,9.11058188420162,9.43790423072814
"ENSMUSG00000026037",8.00268138821485,8.64075009838426,8.0490937112877,8.66014417632283,9.22187445121159,9.22331517968918,9.13038816644812,8.33125015594476,9.31829927923589,9.48386347088385,8.82546678794551
"ENSMUSG00000026039",6.50763281932327,7.60999871997472,6.51847086860595,7.74040012609321,8.71112825401936,8.06446107497793,7.68392671149919,7.61851202271084,8.45587241239561,8.68150246052251,7.66325915731496
"ENSMUSG00000026042",8.59851749564578,8.92555929879377,7.77879665155459,10.2344730907097,8.45808756400695,11.3328690018112,9.20585770041332,8.18567823882631,10.7789287557146,10.2116982516433,9.28164024495104
"ENSMUSG00000026043",12.6353602898722,12.2286631545702,11.3872249040827,12.4967882937874,12.3263680664854,14.0226796403145,12.3929017773747,11.147554363673,13.4009739450686,12.6425144775462,12.3796082283662
"ENSMUSG00000026047",7.19921931498598,7.62933374333595,7.82808807884302,7.83086513393618,7.90623994234912,8.32007282433012,7.61627415609414,7.47965788956329,8.20377525558533,8.4267314453709,8.3760706367635
"ENSMUSG00000026048",8.24532552059025,7.87019673838591,7.74955531563388,8.27549091536942,8.43497838468089,7.97681649075194,7.8882930520033,7.69658374636895,8.00864105453741,7.83248085195121,7.46703868590499
"ENSMUSG00000026049",7.78906567382495,8.00182705218065,7.75139198530256,7.57350266271638,7.69231564134498,7.9303702206862,7.62718299640662,7.47832928622816,8.14322386719047,8.66272245732395,8.51651531082003
"ENSMUSG00000026051",3.45187409437582,3.45187409437582,4.38983481267808,4.10724565131442,3.84746599731747,4.46182089858968,3.83199417238122,3.94674119947712,4.32335262617498,3.95471806856876,4.17000350648361
"ENSMUSG00000026058",5.2201710144228,4.55874086160983,5.28935311716199,4.73641299531767,4.38828821389358,3.45187409437582,4.4142161730542,3.60452796152861,3.65776373921663,4.74040576054942,4.86196800145296
"ENSMUSG00000026062",12.4913754863807,11.9758266512678,12.1616263889482,12.3772329197376,11.6954615631926,10.3002946641775,11.8515037811246,12.8336715561374,11.0777029045065,10.9832436029599,11.3324260101409
"ENSMUSG00000026064",12.4373151469782,12.396272471366,12.9025005828875,12.0026091079862,12.5306703259297,12.7990962044627,12.3982606538097,12.2471447797406,12.8825875786547,13.2108961013396,13.1610432333081
"ENSMUSG00000026065",3.45187409437582,3.93385113122051,3.9807830078431,5.1888432125702,5.08824978810523,4.28904374594613,4.6813448406616,4.45850858100643,4.77555274212931,4.64904327612238,5.42660595562068
"ENSMUSG00000026068",4.04924177930776,4.58640747281156,4.63159515403667,4.09555249289144,6.06351054426231,8.35835271128268,6.84624540512161,6.17638381504307,8.17288619560275,7.81718365039176,7.80229144920155
"ENSMUSG00000026069",5.4478729017409,5.54977107242017,4.82809419426246,6.17635454105518,7.25807063865879,9.68895757639145,7.093829240018,7.62243918117525,7.66949560820218,8.27292803645443,6.84475218662473
"ENSMUSG00000026070",4.54626574280526,5.17353299174803,5.27777365843328,4.9035621585759,6.7168009110138,7.78241688969098,7.64454038948907,7.39152219900001,8.72486384740949,7.97665173850199,8.00230596210529
"ENSMUSG00000026072",8.21683067860735,7.99626752670741,7.44626748713739,9.21089112157735,7.85886854223403,9.24162903036112,8.64861431451331,7.94241589027378,8.23248075786532,8.33372322972587,8.09379040321929
"ENSMUSG00000026073",4.61233939074433,4.51181830301945,5.10847197481807,4.39969568162266,5.56012990320983,8.30371796681844,6.22896315819393,5.94220791269221,7.76794358780603,7.41367879065025,9.19790145333757
"ENSMUSG00000026074",9.04283912675367,8.16983349158761,7.59886608152798,9.66376815942976,9.42099396267264,11.3484543090092,9.94355462758196,10.6909208087125,10.8918428946888,9.51646976940022,10.0893723193499
"ENSMUSG00000026077",8.39428372323286,8.76637188600282,8.1627265691285,9.01707623972299,7.90017711140648,8.62722762110762,8.61734799845761,9.79735186075278,8.44926655187806,8.8959434483381,8.09252508778341
"ENSMUSG00000026078",10.1501928358974,9.91584945668615,10.7509767717999,9.98795306131077,9.73427239512948,9.73589745047178,10.0069833506625,10.5453874231441,9.91623780227604,9.95999822037963,10.5475528434717
"ENSMUSG00000026080",5.81514063998973,5.57743084743803,5.9113101506625,5.89116712229462,5.41490412263929,5.88218482677184,5.23175331964926,5.18021882303552,5.39210381358361,4.9914195045318,5.14673072322296
"ENSMUSG00000026082",7.62819862468749,8.32243988594488,7.87911070957971,8.17052558308403,8.08296786500233,7.22672900667377,7.58651029683852,8.07441144021546,7.68922972425114,7.30558461094887,7.89728564096981
"ENSMUSG00000026083",11.1033297896692,11.2381592876126,10.8522279253029,11.0749798305589,11.2750107574686,11.4598535407151,11.3261868343944,10.9954095066667,11.3244458289458,11.1423623331816,10.280426113963
"ENSMUSG00000026087",10.0849356967886,9.92882900902906,10.6757873121744,9.93841254092133,9.77642028334006,9.76744594239292,9.84105434764478,10.1605596294132,9.88839901370324,10.1012983379938,10.7216637207284
"ENSMUSG00000026088",8.19245956970337,8.33574988906953,8.96127323104883,8.72321147224911,8.52753045456085,8.23303786419588,8.31904976025181,9.16987233845441,8.1169256808287,8.75519064296551,9.2852616942114
"ENSMUSG00000026090",10.328636373696,10.2619158920893,9.88806576302742,10.2414255220886,9.51340113601072,9.03515919105715,9.35676145114295,9.77645872571442,8.69251884579857,8.76599479604505,8.53996932734025
"ENSMUSG00000026094",11.3775947420828,10.6941963952378,10.4499970478489,11.1031894237398,10.9005867333998,10.7540166686925,10.7577711836378,12.7409708924962,10.6563795705203,10.339900609718,10.1327619626957
"ENSMUSG00000026095",9.63732269512417,9.47363408504367,10.067816114364,9.76142780536463,9.31095507854431,9.6007712875035,9.59055101956692,9.5297794940298,9.54140529512488,9.55994548778856,9.96026002317671
"ENSMUSG00000026096",6.97241226373389,7.12953945835076,7.80298842776806,7.44441661111586,7.27373577833837,7.39203649362375,7.48754397563757,7.45001743505021,7.35025870770812,7.70722191521627,7.85058066468855
"ENSMUSG00000026097",8.83789276922709,8.93964357570816,9.04213786485965,8.78527075231407,8.63270771692407,8.76491674344596,8.72487306772776,8.99902627207845,8.93304342945777,9.18919057305189,9.62535595213312
"ENSMUSG00000026098",6.01150726974368,6.57075030408588,5.75570194359776,6.35253217544398,6.77872574588132,6.73086477451356,6.55407842616445,7.031872952053,6.59600565764884,6.66465201108724,6.42005487302595
"ENSMUSG00000026100",3.45187409437582,4.02355671466737,3.88596805049897,3.85407272087498,4.03165226072955,4.18212734769916,3.9821327438928,3.45187409437582,3.45187409437582,4.32557773894646,3.87030948681952
"ENSMUSG00000026102",8.03655741256734,8.53494473879913,8.17697835099253,8.15223447833436,8.91848567946401,9.27726475604144,9.06177601724512,8.78174820968087,8.85568661975504,9.38095915155547,7.98995399180634
"ENSMUSG00000026103",10.6354137269837,10.6868421441323,10.0319730824567,10.6990074170951,10.7351685186725,10.8592708385893,10.738236445618,12.8267975710336,10.6382081659532,10.8866863931826,9.90041321934192
"ENSMUSG00000026104",9.60880946390554,10.9499505042642,10.7733538439726,10.8001269114329,13.1238409401212,13.1389583347211,12.6518082113513,12.6193696449774,13.1869127734147,13.2386213186464,12.7237518164584
"ENSMUSG00000026107",6.7709446024176,7.74375824648447,7.48262447791807,7.88190696039074,8.56458829627555,9.18208430823626,8.75873670359538,8.28509977940529,9.39674239572274,9.24981697421424,9.06960481140127
"ENSMUSG00000026109",4.47377279002571,4.19760457909353,5.71115279164939,4.91901661473964,4.3829424541629,5.65241100714504,5.1641160667755,5.92500800331383,4.33342717976234,4.20160899671591,4.35921909557969
"ENSMUSG00000026110",14.0510306575613,13.401308635057,12.1190991656225,13.376937599896,13.0465691445394,12.46940477306,12.5859845229195,13.1781219497542,12.2957342496994,12.2982199083041,10.4637852900285
"ENSMUSG00000026111",9.35832474817974,9.6460286405361,9.48518571845995,9.8412917928364,9.46156894739183,9.66279386089066,9.56356075870715,9.75145060023892,9.61231060114767,9.62874364232137,10.3678253311861
"ENSMUSG00000026112",11.3816049968235,11.1999964229994,10.3395534807003,11.1898772673712,11.2109757440902,11.2893522544578,11.1903654584975,11.0072672881754,11.3591090734033,11.3975092704745,10.7992117701839
"ENSMUSG00000026113",7.78726945615463,8.04257042549941,7.85939052206205,8.55565248449886,8.48440875454096,7.3552433606276,8.11736987003436,9.52678999833064,8.82964497983599,7.78468571810074,6.9443449566759
"ENSMUSG00000026114",4.87844723254688,5.18591892614262,5.44987902090153,4.88051184127217,5.60889821245428,5.47224854111375,5.36123982401649,4.63576003739876,5.75688392908391,5.18110871965912,5.96425093028222
"ENSMUSG00000026116",11.5788915459616,11.7003837673868,10.5675602732537,11.4396008880658,11.7814208357554,12.0676632089342,11.3083241438242,11.7242271577453,11.2479271845207,11.0223461747429,9.31501248826542
"ENSMUSG00000026117",4.66784000521901,5.11111366547207,5.31685429950167,4.13635691132044,6.21971213436033,7.23285285140549,7.37834370759694,6.8673522437979,8.18616419978798,7.11211649241362,8.6731012056056
"ENSMUSG00000026121",6.5730074900888,6.78931944894047,6.61464713125322,7.28070948197074,7.25371902750402,7.08735904844491,7.72077868093651,6.47077932101158,7.85550465596221,7.23429293633513,7.26258718239256
"ENSMUSG00000026123",13.2520354828342,13.0350981299219,13.2543413694263,12.9744600143242,12.6921670622449,12.563752826923,12.4987568521732,12.7978956756599,12.1820260020894,12.7360363753671,12.9820189045947
"ENSMUSG00000026126",9.07115822097986,8.78727209664546,9.93852397220772,9.22334561673373,9.10210549163985,9.18298755024629,9.588476392383,8.53798435566853,9.78824487862811,9.76139099194924,10.7927497291497
"ENSMUSG00000026127",9.59628767615438,9.64550963469984,9.07499717317567,9.57191025686534,9.61423431685074,9.72599590521571,9.81680737111069,10.016792988418,9.96423073591615,10.1441341011191,10.0912913738733
